date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-05-09,OK,API-SPORTS_DIRECT,1418.0,,,,,,
2026-05-09T14:00:00+01:00,MATCHED,,,1378214.0,FT,Cagliari,Udinese,0.0,2.0
2026-05-09T14:00:00+01:00,MATCHED,,,1494162.0,FT,Degerfors IF,Mjallby AIF,1.0,4.0
2026-05-09T14:00:00+01:00,MATCHED,,,1494164.0,FT,IFK Goteborg,Hammarby FF,0.0,1.0
2026-05-09T14:00:00+01:00,MATCHED,,,1494168.0,FT,Vasteras SK FK,Gais,0.0,1.0
2026-05-09T14:30:00+01:00,MATCHED,,,1388596.0,FT,FC Augsburg,Borussia Mönchengladbach,3.0,1.0
2026-05-09T14:30:00+01:00,MATCHED,,,1388600.0,FT,1899 Hoffenheim,Werder Bremen,1.0,0.0
2026-05-09T14:30:00+01:00,MATCHED,,,1388602.0,FT,RB Leipzig,FC St. Pauli,2.0,1.0
2026-05-09T14:30:00+01:00,MATCHED,,,1388603.0,FT,VfB Stuttgart,Bayer Leverkusen,3.0,1.0
2026-05-09T15:00:00+01:00,MATCHED,,,1379319.0,FT,Brighton,Wolves,3.0,0.0
2026-05-09T15:00:00+01:00,MATCHED,,,1379322.0,FT,Fulham,Bournemouth,0.0,1.0
2026-05-09T15:00:00+01:00,MATCHED,,,1379326.0,FT,Sunderland,Manchester United,0.0,0.0
2026-05-09T15:00:00+01:00,MATCHED,,,1536976.0,FT,Zulte Waregem,Dender,2.0,1.0
2026-05-09T15:00:00+01:00,MATCHED,,,1536977.0,FT,RAAL La Louvière,Cercle Brugge,4.0,1.0
2026-05-09T15:00:00+01:00,MATCHED,,,1540011.0,FT,Aberdeen,Dundee Utd,2.0,0.0
2026-05-09T15:00:00+01:00,MATCHED,,,1540012.0,FT,Dundee,Livingston,3.0,0.0
2026-05-09T15:00:00+01:00,MATCHED,,,1540013.0,FT,ST Mirren,Kilmarnock,0.0,3.0
2026-05-09T15:00:00+01:00,MATCHED,,,1540026.0,FT,Falkirk,Hibernian,1.0,3.0
2026-05-09T15:00:00+01:00,MATCHED,,,1544061.0,FT,Stevenage,Stockport County,0.0,1.0
2026-05-09T15:15:00+01:00,MATCHED,,,1391168.0,FT,Sevilla,Espanyol,2.0,1.0
2026-05-09T15:15:00+01:00,MATCHED,,,1392183.0,FT,Burgos,Almeria,0.0,0.0
2026-05-09T15:15:00+01:00,MATCHED,,,1392189.0,FT,Albacete,Cultural Leonesa,2.0,1.0
2026-05-09T15:30:00+01:00,MATCHED,,,1544647.0,FT,Willem II,Waalwijk,1.0,1.0
2026-05-09T16:00:00+01:00,MATCHED,,,1531281.0,FT,Grazer AK,SCR Altach,2.0,2.0
2026-05-09T16:00:00+01:00,MATCHED,,,1531282.0,FT,Ried,Wolfsberger AC,0.0,1.0
2026-05-09T16:00:00+01:00,MATCHED,,,1531283.0,FT,WSG Wattens,FC BW Linz,1.0,1.0
2026-05-09T17:00:00+01:00,MATCHED,,,1378217.0,FT,Lazio,Inter,0.0,3.0
2026-05-09T17:00:00+01:00,MATCHED,,,1538474.0,FT,FC Winterthur,Lausanne,2.0,1.0
2026-05-09T17:00:00+01:00,MATCHED,,,1538475.0,FT,FC Zurich,Grasshoppers,2.0,1.0
2026-05-09T17:15:00+01:00,MATCHED,,,1542944.0,FT,Beerschot VA,Lommel United,1.0,3.0
2026-05-09T17:30:00+01:00,MATCHED,,,1379324.0,FT,Manchester City,Brentford,3.0,0.0
2026-05-09T17:30:00+01:00,MATCHED,,,1388604.0,FT,VfL Wolfsburg,Bayern München,0.0,1.0
2026-05-09T17:30:00+01:00,MATCHED,,,1391160.0,FT,Atletico Madrid,Celta Vigo,0.0,1.0
2026-05-09T17:30:00+01:00,MATCHED,,,1392190.0,FT,Valladolid,Zaragoza,2.0,0.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394721.0,FT,Alanyaspor,Kayserispor,3.0,1.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394722.0,FT,Başakşehir,Samsunspor,3.0,0.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394723.0,FT,Beşiktaş,Trabzonspor,1.0,2.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394724.0,FT,Eyüpspor,Rizespor,4.0,0.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394725.0,FT,Galatasaray,Antalyaspor,4.0,2.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394726.0,FT,Gençlerbirliği S.K.,Kasımpaşa,3.0,2.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394727.0,FT,Göztepe,Gaziantep FK,2.0,1.0
2026-05-09T18:00:00+01:00,MATCHED,,,1394729.0,FT,Konyaspor,Fenerbahçe,0.0,3.0
2026-05-09T18:00:00+01:00,MATCHED,,,1490267.0,FT,Toronto FC,Inter Miami,2.0,4.0
2026-05-09T19:00:00+01:00,MATCHED,,,1389406.0,FT,RED Star FC 93,Montpellier,1.0,1.0
2026-05-09T19:00:00+01:00,MATCHED,,,1389407.0,FT,Saint Etienne,Amiens,5.0,0.0
2026-05-09T19:00:00+01:00,MATCHED,,,1389408.0,FT,Nancy,Dunkerque,3.0,2.0
2026-05-09T19:00:00+01:00,MATCHED,,,1389409.0,FT,Clermont Foot,Guingamp,1.0,0.0
2026-05-09T19:00:00+01:00,MATCHED,,,1389410.0,FT,Reims,PAU,5.0,3.0
2026-05-09T19:00:00+01:00,MATCHED,,,1390011.0,FT,Annecy,Rodez,1.0,2.0
2026-05-09T19:00:00+01:00,MATCHED,,,1390012.0,FT,Laval,Boulogne,2.0,1.0
2026-05-09T19:00:00+01:00,MATCHED,,,1390013.0,ABD,Bastia,Le Mans,,
2026-05-09T19:00:00+01:00,MATCHED,,,1390014.0,FT,Grenoble,Estac Troyes,1.0,0.0
2026-05-09T19:00:00+01:00,MATCHED,,,1544648.0,FT,De Graafschap,Almere City FC,2.0,2.0
2026-05-09T19:30:00+01:00,MATCHED,,,1388908.0,FT,1. FC Nürnberg,FC Schalke 04,3.0,0.0
2026-05-09T19:30:00+01:00,MATCHED,,,1490266.0,FT,Chicago Fire,New York Red Bulls,1.0,3.0
2026-05-09T19:30:00+01:00,MATCHED,,,1538476.0,FT,FC Luzern,Servette FC,3.0,3.0
2026-05-09T19:45:00+01:00,MATCHED,,,1378218.0,FT,Lecce,Juventus,0.0,1.0
2026-05-09T19:45:00+01:00,MATCHED,,,1536997.0,FT,Club Brugge KV,St. Truiden,2.0,0.0
2026-05-09T20:00:00+01:00,MATCHED,,,1391166.0,FT,Real Sociedad,Real Betis,2.0,2.0
2026-05-09T20:00:00+01:00,MATCHED,,,1392191.0,FT,Malaga,Sporting Gijon,2.0,1.0
2026-05-09T20:00:00+01:00,MATCHED,,,1492253.0,FT,Coritiba,Internacional,2.0,2.0
2026-05-09T20:00:00+01:00,MATCHED,,,1540027.0,FT,Motherwell,Heart Of Midlothian,1.0,1.0
2026-05-09T20:00:00+01:00,MATCHED,,,1544062.0,FT,Bolton,Bradford,1.0,0.0
2026-05-09T21:30:00+01:00,MATCHED,,,1490268.0,FT,CF Montreal,Orlando City SC,2.0,0.0
2026-05-09T22:00:00+01:00,MATCHED,,,1492254.0,FT,Fluminense,Vitoria,2.0,2.0
