market_primary,n_total,n_settled,wins,losses,pushes,win_rate_no_push,roi_units,avg_primary_edge,report_type,edge_floor_band,execution_verdict
AWAY_WIN,3.0,3.0,1.0,2.0,0.0,0.3333,-1.34,0.1739,by_market_primary,,
HOME_WIN,1.0,1.0,1.0,0.0,0.0,1.0,0.78,0.095,by_market_primary,,
OVER_1_5,1.0,1.0,1.0,0.0,0.0,1.0,0.32,0.1213,by_market_primary,,
OVER_2_5,3.0,3.0,2.0,1.0,0.0,0.6667,0.33,0.133,by_market_primary,,
,8.0,8.0,5.0,3.0,0.0,0.625,0.09,0.1421,by_edge_floor_band,STRONG,
,1.0,1.0,1.0,0.0,0.0,1.0,0.66,0.2487,by_execution_verdict,,CORE_SHORTLIST
,7.0,7.0,4.0,3.0,0.0,0.5714,-0.57,0.1269,by_execution_verdict,,WATCH
ACTIONABLE_ONLY,3.0,3.0,3.0,0.0,0.0,1.0,1.83,0.1834,actionable_summary,,
