summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,2,2.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,result_available_rows,2,2.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,pending_rows,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,unmatched_rows,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,bet_rows,2,2.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,lean_play_rows,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,premium_rows,2,2.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,standard_rows,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,wins,2,2.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,losses,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,pushes,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,voids,2,0.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,profit_units_total,2,0.98,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,roi_percent,2,49.0,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,avg_execution_score,2,114.65573,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
overall,avg_primary_edge,2,0.185007,,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,shortlist_rows,2,2.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,result_available_rows,2,2.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,pending_rows,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,unmatched_rows,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,bet_rows,2,2.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,lean_play_rows,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,premium_rows,2,2.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,standard_rows,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,wins,2,2.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,losses,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,pushes,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,voids,2,0.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,profit_units_total,2,0.98,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,roi_percent,2,49.0,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,avg_execution_score,2,114.65573,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_execution_bucket,avg_primary_edge,2,0.185007,APPROVED_PREMIUM,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,shortlist_rows,2,2.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,result_available_rows,2,2.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,pending_rows,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,unmatched_rows,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,bet_rows,2,2.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,lean_play_rows,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,premium_rows,2,2.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,standard_rows,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,wins,2,2.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,losses,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,pushes,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,voids,2,0.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,profit_units_total,2,0.98,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,roi_percent,2,49.0,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,avg_execution_score,2,114.65573,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_final_recommendation,avg_primary_edge,2,0.185007,BET,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_execution_shortlist_source,shortlist_rows,1,1.0,PREMIUM_CORE,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_execution_shortlist_source,result_available_rows,1,1.0,PREMIUM_CORE,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_execution_shortlist_source,pending_rows,1,0.0,PREMIUM_CORE,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_execution_shortlist_source,unmatched_rows,1,0.0,PREMIUM_CORE,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_execution_shortlist_source,bet_rows,1,1.0,PREMIUM_CORE,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
by_execution_shortlist_source,lean_play_rows,1,0.0,PREMIUM_CORE,2026-07-11,2026-07-12T09:16:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-11-20260712T091655Z
