rows_processed,avg_home_matches_used,avg_away_matches_used,full_rows,partial_rows,sparse_rows,none_rows,stats_fixture_requests,api_calls_made,cache_hits,api_errors,plan_limit_errors,generated_at_utc
8,3.5,3.75,4,1,3,0,80,80,0,0,0,2026-07-11T09:40:05.683663+00:00
