shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,recent_stats_quality_flag,recent_stats_process_score,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,tie_state_label,tie_adjustment_note,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,final_execution_bucket,final_execution_reason,final_execution_bucket_order
10,WATCHLIST,WATCH,2026-05-07,World,CONMEBOL Sudamericana,1535197,Macara,Tigre,84.24,79.04,HIGH,2-1 / 1-0 / 2-0,OVER_1_5,OVER_2_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PROMOTED_RULE,16,0,2,14,STANDARD_EVIDENCE,odds_num <= 1.62,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | odds_num <= 1.62 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | odds_num <= 1.63 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Actionable recommendation matched standard promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7853,1.6,0.625,0.1603,0.5538,2.77,0.3610108303249097,0.1927891696750902,1.82,1.08,2.9,FULL,4.0,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-6162.91,0.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,AWAY_TRAILING,away_trailing_keep_away_live,Proj goles: local 1.82 | visitante 1.08,Market edge primario: prob 0.785 | impl 0.625 | edge +0.160,Bias lado: +1.32 | tie=AWAY_TRAILING | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=4.40 aSOT=3.20 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,1.0,3.0,1.0,1.0,1.625,0.875,1.5,0.625,1.25,0.875,0.875,0.5,0.375,0.25,0.5,0.375,0.875,0.625,0.625,0.0,15.4,13.0,10.8,9.4,4.4,3.2,4.2,3.2,50.8,45.4,7.2,5.4,3.6,2.8,12.6,13.4,1.6,2.2,0.6,1.75,5.2,3.8,APPROVED_STANDARD,Final actionable recommendation is approved by standard promoted-rule evidence.,2
16,WATCHLIST,WATCH,2026-05-07,World,CONMEBOL Sudamericana,1535190,Boston River,Millonarios,78.29,73.29,MEDIUM_HIGH,1-1 / 2-1 / 1-2,OVER_1_5,OVER_2_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PROMOTED_RULE,18,0,4,14,STANDARD_EVIDENCE,odds_num <= 1.62,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | odds_num <= 1.62 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | odds_num <= 1.63 | odds_num <= 1.57 | odds_num <= 1.58 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Actionable recommendation matched standard promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7476,1.47,0.6802721088435374,0.0673278911564626,0.5013,2.37,0.4219409282700421,0.0793590717299578,1.14,1.54,2.68,SPARSE,2.66,2.0,5.0,0.4,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-4842.91,0.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,HOME_TRAILING,home_trailing_boost,Proj goles: local 1.14 | visitante 1.54,Market edge primario: prob 0.748 | impl 0.680 | edge +0.067,Bias lado: -0.53 | tie=HOME_TRAILING | hint=OVER_OR_BTTS_CHECK | stats=SPARSE hSOT=1.00 aSOT=6.00 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,4.0,3.0,1.0,1.0,1.125,1.125,1.0,0.875,1.5,1.125,0.5,0.625,0.125,0.375,0.375,0.375,0.625,0.625,0.375,0.25,6.5,17.2,18.5,9.2,1.0,6.0,6.0,2.6,43.5,51.2,4.0,7.2,7.5,3.4,9.0,9.6,1.5,2.0,1.0,2.0,1.5,3.8,APPROVED_STANDARD,Final actionable recommendation is approved by standard promoted-rule evidence.,2
