date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,results_last_refresh_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,league_tier,league_tier_rank,league_filter_reason,league_quality_score,old_data_count,prior_data_count,standings_data_count,recent_stats_data_count,injuries_data_count,data_quality_score,data_warning,home_absences_num,away_absences_num,home_availability_unknown_penalty,away_availability_unknown_penalty,availability_uncertainty_penalty,availability_known_risk_score,availability_attack_penalty,lineup_score_nudge,attack_environment_score,recent_stats_process_score,home_goal_path_score,away_goal_path_score,home_rank_strength,away_rank_strength,team_edge_raw,team_edge_score,home_motivation_num,away_motivation_num,motivation_total_score,absences_noise_penalty,standings_context_score,vsigma_pre_score,vsigma_priority,market_family_hint,is_two_leg_tie,tie_context_status,tie_state_label,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_adjustment_applied,tie_adjustment_note,priority_rank,market_bonus,selection_eligible,sample_penalty,priority_bonus,tier_bonus,selection_score,shortlist_rank,shortlist_bucket
2026-05-07,2026-05-07T01:30:00+01:00,1778113800,CONMEBOL Libertadores,13,2026,1535288,FT,Independ. Rivadavia,473,Fluminense,124,World,FT,Match Finished,90.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.851846+00:00,8.0,8.0,2.5,1.0,2.25,0.875,0.625,1.375,0.875,0.5,0.375,0.25,0.625,0.5,0.75,0.75,0.5,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.2,13.0,5.0,4.2,52.4,5.2,3.2,10.4,2.2,0.75,2.2,5.0,5.0,1.0,1.0,12.8,10.6,4.8,4.8,59.0,3.2,2.8,12.2,2.4,1.25,2.4,FULL,2026-05-11T06:42:43.342911+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:46.317340+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,90.0,-6132.9,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.276296+00:00,1.0,10.0,5.0,4.0,8.0,3.0,1.0,4.0,2.0,-3.0,4.0,2.0,5.0,1.0,32.0,2026-05-11T06:42:55.823047+00:00,2.45,3.14,3.4,2.0,1.83,1.45,2.9,2.4,1.65,4.75,1.23,,,,,,13.0,181.0,5563.0,0.4082,0.3185,0.2941,0.5,0.5464,0.6897,0.3448,0.4167,0.6061,0.2105,0.813,,,,,,2026-05-11T06:42:58.292328+00:00,OK,1535257.0,1.0,2.0,2.0,1.0,TIER_1,1,conmebol_libertadores,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,18.9,4.0,19.78,10.36,1.0,0.9032258064516128,15.53,15.5,0.0,0.0,0.0,0.0,3.43,96.33,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1.0,OK,AWAY_TRAILING,1.0,-1.0,0.0,1.0,0.0,1,away_trailing_keep_away_live,1,1.4,True,0.0,3.0,1.5,102.23,1,TOP_CORE
2026-05-07,2026-05-07T20:00:00+01:00,1778180400,UEFA Europa Conference League,848,2025,1540882,FT,Strasbourg,95,Rayo Vallecano,728,World,FT,Match Finished,90.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.852478+00:00,8.0,8.0,1.125,2.0,1.375,1.5,1.625,1.125,0.5,0.875,0.125,0.625,0.375,0.25,0.875,0.625,0.625,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.2,16.8,2.4,6.4,56.6,4.0,7.0,11.0,2.0,2.75,2.8,5.0,5.0,1.0,1.0,17.0,13.4,6.6,4.8,48.6,4.0,4.4,16.0,4.0,1.25,3.6,FULL,2026-05-11T06:42:43.514805+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:48.974829+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,90.0,-5022.91,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.313604+00:00,1.0,16.0,6.0,6.0,11.0,5.0,1.0,5.0,13.0,6.0,6.0,13.0,7.0,1.0,36.0,2026-05-11T06:42:55.836044+00:00,1.99,3.8,4.0,1.73,2.1,1.28,3.9,1.91,2.01,3.25,1.4,,,,,,13.0,186.0,5852.0,0.5025,0.2632,0.25,0.578,0.4762,0.7812,0.2564,0.5236,0.4975,0.3077,0.7143,,,,,,2026-05-11T06:43:01.469371+00:00,OK,1540879.0,1.0,0.0,0.0,1.0,TIER_1,1,uefa_top_competition,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,19.33,4.0,11.79,19.45,1.0,0.8857142857142857,-4.41,8.5,0.0,0.0,0.0,0.0,3.42,88.75,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-1.0,1.0,1.0,0.0,0.0,1,home_trailing_flip_away_to_over,1,1.2,True,0.0,3.0,1.5,94.45,2,TOP_CORE
2026-05-07,2026-05-07T20:00:00+01:00,1778180400,UEFA Europa Conference League,848,2025,1540881,FT,Crystal Palace,52,Shakhtar Donetsk,550,World,FT,Match Finished,90.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.852473+00:00,8.0,8.0,1.625,2.125,1.5,2.0,1.375,1.25,0.75,1.0,0.25,0.25,0.625,0.75,0.875,0.875,0.875,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.8,13.0,3.8,3.8,42.6,3.0,7.4,12.2,2.4,1.2,1.0,5.0,2.0,0.4,1.0,15.5,8.5,3.5,5.0,71.5,9.0,2.5,9.0,1.5,1.5,7.0,SPARSE,2026-05-11T06:42:43.485938+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:48.547693+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,-5022.91,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.307484+00:00,10.0,10.0,5.0,6.0,11.0,6.0,0.0,6.0,13.0,5.0,6.0,10.0,5.0,0.5,36.0,2026-05-11T06:42:55.833997+00:00,1.69,4.2,5.46,1.88,1.91,1.3,3.75,1.95,1.97,3.26,1.36,,,,,,13.0,186.0,5826.0,0.5917,0.2381,0.1832,0.5319,0.5236,0.7692,0.2667,0.5128,0.5076,0.3067,0.7353,,,,,,2026-05-11T06:43:00.917659+00:00,OK,1540880.0,1.0,3.0,3.0,1.0,TIER_1,1,uefa_top_competition,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.8,15.43,16.6,0.7428571428571429,0.8571428571428572,-6.53,6.68,0.0,0.0,0.0,0.0,1.85,87.65,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,1.0,OK,AWAY_TRAILING,2.0,-2.0,0.0,1.0,0.0,1,away_trailing_keep_away_live,1,1.4,True,0.0,3.0,1.5,93.55,3,CORE_SHORTLIST
2026-05-07,2026-05-07T20:00:00+01:00,1778180400,UEFA Europa League,3,2025,1540873,FT,Aston Villa,66,Nottingham Forest,65,World,FT,Match Finished,90.0,4.0,0.0,4.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,2026-05-11T06:42:39.852464+00:00,8.0,8.0,1.625,2.5,1.875,2.375,1.125,0.5,0.75,1.0,0.25,0.5,0.5,0.5,0.75,0.75,0.5,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.6,11.0,4.0,5.4,50.4,5.0,3.8,11.8,1.2,0.4,3.0,5.0,5.0,1.0,1.0,11.4,11.8,4.8,3.4,46.8,4.8,5.0,11.2,1.4,1.8,2.8,FULL,2026-05-11T06:42:43.542302+00:00,10.0,18.0,1.0,1.0,9.2,16.4,FULL,FULL,HIGH,HIGH,FULL,2026-05-11T06:42:49.449761+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-5022.91,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.320175+00:00,2.0,21.0,8.0,8.0,14.0,6.0,1.0,13.0,14.0,8.0,8.0,15.0,7.0,0.0,36.0,2026-05-11T06:42:55.838457+00:00,1.78,4.13,4.9,1.84,2.0,1.29,3.85,1.92,2.03,3.4,1.38,,,,,,13.0,188.0,5964.0,0.5618,0.2421,0.2041,0.5435,0.5,0.7752,0.2597,0.5208,0.4926,0.2941,0.7246,,,,,,2026-05-11T06:43:01.919833+00:00,OK,1540872.0,1.0,0.0,0.0,1.0,TIER_1,1,uefa_top_competition,30,8,16,9,16,4,28.0,OK_FULL_STATS,9.2,16.4,0.0,0.0,0.0,25.6,0.1,0.0,20.0,4.0,13.72,19.97,0.9714285714285714,0.6571428571428571,-2.45,6.35,0.0,0.0,0.0,0.1,2.31,87.83,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-1.0,1.0,1.0,0.0,0.0,1,home_trailing_flip_away_to_over,1,1.2,True,0.0,3.0,1.5,93.53,4,CORE_SHORTLIST
2026-05-07,2026-05-07T01:30:00+01:00,1778113800,CONMEBOL Libertadores,13,2026,1535294,FT,Santa Fe,1139,Corinthians,131,World,FT,Match Finished,90.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.851852+00:00,8.0,8.0,1.5,2.125,1.875,1.125,1.25,0.25,0.875,0.75,0.125,0.875,0.75,0.125,1.0,0.5,0.625,0.125,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.0,14.2,4.4,5.8,45.4,2.6,4.8,11.8,1.6,0.4,1.0,5.0,5.0,1.0,1.0,10.6,11.2,3.0,3.6,57.2,4.2,3.4,12.6,1.8,1.667,3.6,FULL,2026-05-11T06:42:43.426115+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:47.620030+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,90.0,-6132.9,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.294907+00:00,4.0,2.0,-3.0,4.0,3.0,6.0,1.0,1.0,10.0,6.0,4.0,7.0,1.0,1.0,32.0,2026-05-11T06:42:55.830038+00:00,3.31,3.2,2.65,2.25,1.73,1.61,2.7,2.85,1.54,5.75,1.16,,,,,,13.0,181.0,5485.0,0.3021,0.3125,0.3774,0.4444,0.578,0.6211,0.3704,0.3509,0.6494,0.1739,0.8621,,,,,,2026-05-11T06:42:59.689541+00:00,OK,1535253.0,2.0,0.0,0.0,2.0,TIER_1,1,conmebol_libertadores,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,18.61,3.56,12.99,14.32,0.9032258064516128,1.0,-2.64,6.55,0.0,0.0,0.0,0.0,3.43,86.09,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-2.0,2.0,1.0,0.0,0.0,1,home_trailing_flip_away_to_over,1,1.2,True,0.0,3.0,1.5,91.79,5,CORE_SHORTLIST
2026-05-07,2026-05-07T20:00:00+01:00,1778180400,UEFA Europa League,3,2025,1540874,FT,SC Freiburg,160,SC Braga,217,World,FT,Match Finished,90.0,3.0,1.0,3.0,1.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2026-05-11T06:42:39.852468+00:00,8.0,8.0,1.625,1.875,1.5,1.625,1.375,1.125,0.875,1.0,0.25,0.25,0.625,0.75,0.875,0.75,0.75,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.6,17.0,3.6,5.2,44.6,2.2,5.6,11.2,2.0,1.8,4.2,5.0,5.0,1.0,1.0,8.8,9.4,3.4,2.6,62.0,3.8,3.0,11.4,2.8,0.8,2.2,FULL,2026-05-11T06:42:43.570185+00:00,6.0,10.0,1.0,1.0,5.6,10.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-11T06:42:49.896671+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-5022.91,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.326552+00:00,7.0,17.0,6.0,8.0,10.0,4.0,0.5,6.0,17.0,6.0,8.0,11.0,5.0,0.5,36.0,2026-05-11T06:42:55.840554+00:00,1.82,3.75,5.44,2.1,1.91,1.42,3.5,2.31,1.91,4.2,1.34,,,,,,13.0,186.0,5873.0,0.5495,0.2667,0.1838,0.4762,0.5236,0.7042,0.2857,0.4329,0.5236,0.2381,0.7463,,,,,,2026-05-11T06:43:02.430216+00:00,OK,1540871.0,2.0,1.0,1.0,2.0,TIER_1,1,uefa_top_competition,30,8,16,9,16,4,28.0,OK_FULL_STATS,5.6,10.0,0.0,0.0,0.0,15.6,0.1,0.0,20.0,3.44,15.15,17.24,0.8285714285714285,0.8571428571428572,-1.14,4.9,0.0,0.0,0.0,0.1,2.36,85.37,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-1.0,1.0,1.0,0.0,0.0,1,home_trailing_flip_away_to_over,1,1.2,True,0.0,3.0,1.5,91.07,6,WATCHLIST
2026-05-07,2026-05-07T01:30:00+01:00,1778113800,CONMEBOL Sudamericana,11,2026,1535191,FT,Botafogo,120,Racing Club,436,World,FT,Match Finished,90.0,2.0,1.0,2.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.851841+00:00,8.0,8.0,1.875,0.875,2.125,1.0,1.25,1.25,1.0,0.625,0.25,0.125,0.75,0.625,0.875,0.75,0.75,0.25,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,19.6,8.8,7.6,3.6,58.4,7.0,4.2,15.8,2.0,1.75,4.4,5.0,5.0,1.0,1.0,15.2,9.4,3.2,3.2,63.2,6.0,2.8,12.8,1.4,1.8,5.0,FULL,2026-05-11T06:42:43.707161+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:51.891344+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,3.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-6132.91,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.353268+00:00,1.0,10.0,5.0,4.0,9.0,4.0,1.0,3.0,4.0,0.0,4.0,7.0,7.0,1.0,32.0,2026-05-11T06:42:55.848441+00:00,2.32,3.35,3.55,1.91,1.97,1.42,3.35,2.22,1.79,4.1,1.27,,,,,,13.0,179.0,5834.0,0.431,0.2985,0.2817,0.5236,0.5076,0.7042,0.2985,0.4505,0.5587,0.2439,0.7874,,,,,,2026-05-11T06:43:04.471761+00:00,OK,1535163.0,2.0,3.0,3.0,2.0,TIER_2,2,conmebol_sudamericana,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,20.0,12.75,1.0,0.935483870967742,10.25,10.78,0.0,0.0,0.0,0.0,3.46,85.85,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1.0,OK,AWAY_TRAILING,1.0,-1.0,0.0,1.0,0.0,1,away_trailing_keep_away_live,1,1.4,True,0.0,3.0,0.8,91.05,7,WATCHLIST
2026-05-07,2026-05-07T03:00:00+01:00,1778119200,CONMEBOL Libertadores,13,2026,1535286,FT,Deportes Tolima,1142,Club Nacional,2356,World,FT,Match Finished,90.0,3.0,0.0,3.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.851929+00:00,8.0,8.0,1.125,0.875,1.125,1.75,1.125,2.125,0.625,0.875,0.375,0.0,0.375,0.875,0.75,0.875,0.375,0.75,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.8,11.4,4.2,4.8,59.0,3.6,4.4,12.4,3.5,0.8,2.8,5.0,2.0,0.4,1.0,12.0,11.0,6.5,6.0,43.0,5.5,4.5,9.5,3.5,0.0,1.5,SPARSE,2026-05-11T06:42:43.314077+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:45.889590+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,-6042.9,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.269249+00:00,1.0,7.0,4.0,4.0,7.0,3.0,1.0,4.0,4.0,-3.0,4.0,6.0,9.0,1.0,32.0,2026-05-11T06:42:55.820468+00:00,2.19,3.25,4.02,2.01,1.78,1.47,2.85,2.42,1.62,4.53,1.22,,,,,,13.0,177.0,5207.0,0.4566,0.3077,0.2488,0.4975,0.5618,0.6803,0.3509,0.4132,0.6173,0.2208,0.8197,,,,,,2026-05-11T06:42:57.829184+00:00,OK,1535262.0,3.0,1.0,1.0,3.0,TIER_1,1,conmebol_libertadores,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,19.27,2.8,17.17,14.65,1.0,0.9032258064516128,3.55,4.26,0.0,0.0,0.0,0.0,3.43,84.46,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,HOME_TRAILING,-2.0,2.0,1.0,0.0,0.0,1,home_trailing_boost,1,1.2,True,0.0,3.0,1.5,90.16,8,WATCHLIST
2026-05-07,2026-05-07T03:00:00+01:00,1778119200,CONMEBOL Libertadores,13,2026,1535296,FT,U. Catolica,2994,Cruzeiro,135,World,FT,Match Finished,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.851933+00:00,8.0,8.0,1.625,2.0,2.25,1.375,1.625,1.0,0.875,1.0,0.0,0.5,0.875,0.5,0.875,0.625,0.875,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,9.0,13.5,4.75,5.0,45.5,4.0,4.25,12.0,3.75,3.0,1.25,5.0,5.0,1.0,1.0,13.2,9.2,4.6,2.2,54.6,3.6,2.0,16.0,3.6,1.667,2.8,PARTIAL,2026-05-11T06:42:43.457483+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:48.040682+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,0.0,1.0,0.22,0.22,0.04,0.45,0.232,0.0,90.0,-6042.91,0.0,0.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.301534+00:00,1.0,7.0,1.0,4.0,5.0,4.0,1.0,2.0,7.0,1.0,4.0,3.0,2.0,1.0,32.0,2026-05-11T06:42:55.832016+00:00,3.18,3.25,2.5,1.85,1.97,1.39,3.35,2.19,1.77,4.0,1.28,,,,,,12.0,181.0,5399.0,0.3145,0.3077,0.4,0.5405,0.5076,0.7194,0.2985,0.4566,0.565,0.25,0.7812,,,,,,2026-05-11T06:43:00.318395+00:00,OK,1535254.0,1.0,2.0,2.0,1.0,TIER_1,1,conmebol_libertadores,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.6,16.38,18.47,1.0,0.967741935483871,-0.47,0.02,0.0,0.0,0.0,0.0,3.49,83.43,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,1.0,OK,AWAY_TRAILING,1.0,-1.0,0.0,1.0,0.0,1,away_trailing_keep_away_live,1,1.2,True,0.0,3.0,1.5,89.13,9,WATCHLIST
2026-05-07,2026-05-07T01:00:00+01:00,1778112000,CONMEBOL Sudamericana,11,2026,1535197,FT,Macara,1155,Tigre,452,World,FT,Match Finished,90.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:42:39.851817+00:00,8.0,8.0,1.625,0.875,1.5,0.625,1.25,0.875,0.875,0.5,0.375,0.25,0.5,0.375,0.875,0.625,0.625,0.0,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.4,10.8,4.4,4.2,50.8,7.2,3.6,12.6,1.6,0.6,5.2,5.0,5.0,1.0,1.0,13.0,9.4,3.2,3.2,45.4,5.4,2.8,13.4,2.2,1.75,3.8,FULL,2026-05-11T06:42:43.737525+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:42:52.366377+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-6162.91,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:42:54.359632+00:00,1.0,8.0,3.0,4.0,6.0,3.0,1.0,3.0,5.0,1.0,4.0,5.0,4.0,1.0,32.0,2026-05-11T06:42:55.850349+00:00,2.62,3.1,3.11,2.2,1.71,1.6,2.6,2.77,1.49,5.75,1.16,,,,,,13.0,162.0,4710.0,0.3817,0.3226,0.3215,0.4545,0.5848,0.625,0.3846,0.361,0.6711,0.1739,0.8621,,,,,,2026-05-11T06:43:04.968901+00:00,OK,1535168.0,0.0,1.0,1.0,0.0,TIER_2,2,conmebol_sudamericana,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,16.82,4.0,15.15,10.52,1.0,0.935483870967742,7.05,7.26,0.0,0.0,0.0,0.0,3.46,79.04,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1.0,OK,AWAY_TRAILING,1.0,-1.0,0.0,1.0,0.0,1,away_trailing_keep_away_live,1,1.4,True,0.0,3.0,0.8,84.24,10,WATCHLIST
