target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-07-18,2026-07-18T21:11:55+01:00,LOCAL_RAW_CANDIDATES_FOUND,3211,3,192,"Review accepted rows, then feed normal scoring gates.",NO,NO
