target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,source_path,raw_trust_status,trust_reason,allowed_downstream_use,auto_apply,production_change
2026-06-25,2026-06-25T23:55:04+01:00,1555013,Botola Pro,Morocco,CR Khemis Zemamra,Olympique Safi,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1555012,Botola Pro,Morocco,Kawkab Marrakech,FUS Rabat,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1555011,Botola Pro,Morocco,Olympique Dcheïra,Ittihad Tanger,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1555009,Botola Pro,Morocco,Renaissance Berkane,FAR Rabat,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1555014,Botola Pro,Morocco,UTS Rabat,Difaa EL Jadida,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1555015,Botola Pro,Morocco,Wydad AC,Maghreb Fès,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1555016,Botola Pro,Morocco,Yacoub El Mansour,Raja Casablanca,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1560804,Copa Venezuela,Venezuela,Petare FC,Marítimo,2026-06-25T00:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1495505,Damallsvenskan,Sweden,Piteå W,Hammarby W,2026-06-25T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1546828,David Kipiani Cup,Georgia,Zooveti,Aragvi Dusheti,2026-06-25T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1510618,Division 2 - Norra Götaland,Sweden,IFK Skövde,Lidköping,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1510800,Division 2 - Norra Svealand,Sweden,Helges,Sunnersta,2026-06-25T19:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1511161,Division 2 - Södra Svealand,Sweden,Nyköping,Nacka Iliria,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1511345,Division 2 - Västra Götaland,Sweden,Galtabacks,Böljan,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1561330,Division di Honor,Aruba,Caravel,Estrella,2026-06-25T01:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1543345,Løgmanssteypid,Faroe-Islands,Vikingur Gota,HB Torshavn,2026-06-25T18:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1544794,Maranhense - 2,Brazil,Araioses,Expressinho,2026-06-25T19:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1553794,Premier League,Kuwait,Al Fahaheel,Al Qadsia,2026-06-25T17:05:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1508065,Premier League,Lebanon,Al Hikma,Al Mabarrah,2026-06-25T19:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1553795,Premier League,Kuwait,Al Kuwait,Kazma,2026-06-25T19:45:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1508066,Premier League,Lebanon,Al Nejmeh,Tadamon Sour,2026-06-25T13:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1553796,Premier League,Kuwait,Al Salmiyah,Al Arabi,2026-06-25T19:45:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1559539,Premier League,Mongolia,Khoromkhon,Ulaangom City,2026-06-25T12:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1525071,USL League Two,USA,Miami AC,FC Miami City,2026-06-25T00:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1525095,USL League Two,USA,Sueno,River Light,2026-06-25T01:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1515869,Virsliga,Latvia,BFC Daugavpils,Riga,2026-06-25T16:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1515870,Virsliga,Latvia,Grobiņa,Auda,2026-06-25T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1515871,Virsliga,Latvia,Super Nova,FS Jelgava,2026-06-25T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1489409,World Cup,World,Curaçao,Ivory Coast,2026-06-25T21:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1489410,World Cup,World,Ecuador,Germany,2026-06-25T21:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1517196,Ykkönen,Finland,FC jazz,Tampere United,2026-06-25T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1517197,Ykkönen,Finland,JJK,Inter Turku II,2026-06-25T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1508794,Úrvalsdeild,Iceland,Breidablik,Vikingur Reykjavik,2026-06-25T20:15:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1560442,Friendlies Clubs,World,FC Botosani,Dunfermline,2026-06-25T13:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1560443,Friendlies Clubs,World,FC Krasnodar,PSK Dinskaya,2026-06-25T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1554518,Friendlies Clubs,World,FC Orenburg,FK Neftekhimik,2026-06-25T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1554517,Friendlies Clubs,World,GKS Katowice,Świt Skolwin,2026-06-25T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-06-25,2026-06-25T23:55:04+01:00,1548707,Friendlies Clubs,World,SKU Amstetten,FK Crvena Zvezda,2026-06-25T16:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
