target_date,generated_at,sources_reviewed,quarantine_rows,accepted_rows,queue_items,priority_counts,failure_class_counts,auto_apply,production_change
2026-06-25,2026-06-25T11:25:12+01:00,0,0,0,0,none,none,NO,NO
