execution_rank,date,league,fixture_id,home_team,away_team,market_primary,final_recommendation,execution_shortlist_source,execution_score,selection_score,primary_edge,primary_model_prob,pick_main_why,pick_supporting_edges,pick_primary_risk,pick_execution_rationale,pick_bucket_rationale,pick_rank_rationale,pick_failure_mode,pick_confirmation_layers
1,2026-08-07,Bundesliga,1561900,SCR Altach,WSG Wattens,OVER_2_5,BET,PREMIUM_CORE,144.78113122171945,84.44,0.4134113122171945,0.8659,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_RICH_SUPPORT,ROLLING_STATS_AVAILABLE;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.413; market_fit=SAFE_OK,BET; edge=0.413; prob=0.866; odds=2.21; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=1; phase=PREMIUM_CORE; execution_score=144.781; selection_score=84.440; primary_edge=0.413; primary_model_prob=0.866; shortlist_rank=3; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE
2,2026-08-07,Eredivisie,1552117,Cambuur,Excelsior,OVER_2_5,BET,PREMIUM_CORE,133.83393939393937,89.55,0.2528393939393939,0.8589,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_LINEUPS,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.253; market_fit=SAFE_OK,BET; edge=0.253; prob=0.859; odds=1.65; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=2; phase=PREMIUM_CORE; execution_score=133.834; selection_score=89.550; primary_edge=0.253; primary_model_prob=0.859; shortlist_rank=2; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY
3,2026-08-07,Eerste Divisie,1551741,Vitesse,Waalwijk,UNDER_3_5,BET,PREMIUM_EXTENDED,89.7574358974359,63.69,0.210674358974359,0.8517,CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES;COVERAGE_LIMITS_LINEUPS,FAILURE_MODE_AVALANCHE_RISK; market=UNDER_3_5; edge=0.211; market_fit=SAFE_OK,BET; edge=0.211; prob=0.852; odds=1.56; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_EXTENDED: EXTENDED_GATE_PASSED; EXTENDED_QUALITY_OK; edge>=0.08; prob>=0.82,EXECUTION_SHORTLIST_SORT: execution_rank=3; phase=PREMIUM_EXTENDED; execution_score=89.757; selection_score=63.690; primary_edge=0.211; primary_model_prob=0.852; shortlist_rank=13; caps=league2_market2_fixture1,AVALANCHE_RISK,ODDS+MARKET_TRANSLATION+FORM
