target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1576134,2. Bundesliga,Germany,VfL Bochum,Hertha BSC,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1552117,Eredivisie,Netherlands,Cambuur,Excelsior,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-07,1561900,Bundesliga,Austria,SCR Altach,WSG Wattens,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
