fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1576134,VfL Bochum,Hertha BSC,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,90.03,A_ANALIZAR_PRIMERO,
1552117,Cambuur,Excelsior,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,85.86,A_ANALIZAR_PRIMERO,
1561900,SCR Altach,WSG Wattens,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,79.24,A_ANALIZAR_PRIMERO,
1551737,Dordrecht,Jong Ajax,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,78.6,A_ANALIZAR_PRIMERO,
1548986,Sonderjyske,Viborg,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,76.35,A_ANALIZAR_PRIMERO,
1558581,Club Brugge KV,Kortrijk,,OVER_OR_BTTS_CHECK,75.82,A_ANALIZAR_PRIMERO,
1575447,Estoril,Famalicao,,NO_DATA_ENRICHMENT_REQUIRED,73.06,A_ANALIZAR_PRIMERO,
1494728,Sandefjord,KFUM Oslo,,OVER_OR_BTTS_CHECK,71.97,A_ANALIZAR_PRIMERO,
1551740,VVV Venlo,Heracles,,OVER_OR_BTTS_CHECK,71.48,A_ANALIZAR_PRIMERO,
1551738,Emmen,Roda,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,71.0,A_ANALIZAR_PRIMERO,
1551739,FC OSS,NAC Breda,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,69.26,A_ANALIZAR_PRIMERO,
1553999,Yokohama F. Marinos,Kashima,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,67.73,A_ANALIZAR_PRIMERO,
1554003,Gamba Osaka,Urawa,,OVER_OR_BTTS_CHECK,63.56,B_ANALIZAR,
1551741,Vitesse,Waalwijk,,OVER_OR_BTTS_CHECK,61.4,B_ANALIZAR,
1585692,Boluspor,Manisa F.K.,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1583944,Waldhof Mannheim,Fortuna Düsseldorf,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1556831,Partick,Livingston,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520808,Operario-PR,São Bernardo,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495751,SJK,Gnistan,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
