target_date,generated_at,fixture_id,home_team,away_team,provider,api_status,api_note,team_side,team_id,team_name,formation,row_type,player_id,player_name,player_number,player_position,player_grid,api_calls_planned,api_calls_executed,source_guard,lineup_permission,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,19782,Jack James Walton,1,G,1:1,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,153636,Joshua Rawlins,23,D,2:4,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,288851,Bert Esselink,3,D,2:3,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,284419,Michael Forbes,18,D,2:2,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,204042,William Ferry,11,D,2:1,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,14594,Vicko Ševelj,5,M,3:3,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,138215,Dylan Tait,10,M,3:2,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,434275,Emmanuel Agyei,12,M,3:1,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,158688,Jesse Randall,21,F,4:3,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,296508,Lachlan Rose,15,F,4:2,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,START_XI,318717,Zachary Sapsford,9,F,4:1,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,331912,Iurie Iovu,4,D,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,422929,Daniel Bennie,77,F,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,17897,Panutche Camará,8,M,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,281323,Idjessi Metsoko,93,F,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,328126,Jordan Amissah,30,G,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,45090,Ross Graham,6,D,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-08-07,2026-08-07T10:15:05+01:00,1556628,Dundee Utd,Rangers,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,1386,Dundee Utd,4-3-3,SUBSTITUTE,21502,Mehdi Merghem,7,F,,1,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
