target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,promotion_status,promotion_reason,source_path,allowed_downstream_use,auto_apply,production_change
2026-07-10,2026-07-10T21:48:50+01:00,1534365,1. Division,Belarus,Slonim,Niva,2026-07-10T15:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1534792,1. Division,Kazakhstan,Yelimay Semey 2,Astana II,2026-07-10T13:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1568101,Copa De La Liga,Peru,Alianza Atletico,Molinos El Pirata,2026-07-10T21:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1568103,Copa De La Liga,Peru,Cienciano,ADT,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1551264,Cup,Estonia,Lahte United,Tabasalu Ulasabat,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567366,Cup,Latvia,Leevon / PPK,Riga,2026-07-10T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567364,Cup,Latvia,Metta / LU,Spēks,2026-07-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1582684,Division Intermedia,Paraguay,Fernando De La Mora,Paraguari AC,2026-07-10T22:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1582683,Division Intermedia,Paraguay,Resistencia,Sportivo Carapeguá,2026-07-10T19:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492930,First Division,Ireland,Athlone Town,Cobh Ramblers,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492931,First Division,Ireland,Bray Wanderers,UCD,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492932,First Division,Ireland,Cork City,Longford Town,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492933,First Division,Ireland,Finn Harps,Treaty United,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492934,First Division,Ireland,Wexford,Kerry,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541635,Kakkonen - Lohko A,Finland,Atlantis,Kiffen,2026-07-10T18:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541522,Kakkonen - Lohko B,Finland,ÅIFK,Ilves II,2026-07-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541711,Kakkonen - Lohko C,Finland,GBK,JBK,2026-07-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1519396,Liga Pro,Ecuador,Leones del Norte,Universidad Catolica,2026-07-10T23:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1513586,Meistriliiga,Estonia,Laagri,Trans Narva,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492733,Premier Division,Ireland,Dundalk,Drogheda United,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1492735,Premier Division,Ireland,Waterford,St Patrick's Athl.,2026-07-10T20:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527634,Premier League,Kyrgyzstan,Alay,Toktogul,2026-07-10T15:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527635,Premier League,Kyrgyzstan,Asiagoal,Bars,2026-07-10T15:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527639,Premier League,Kyrgyzstan,Bishkek City,Muras United,2026-07-10T15:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1525922,Premier League,Belarus,FC Dnepr Mogilev,FC Minsk,2026-07-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1527632,Premier League,Kyrgyzstan,Ilbirs,Ozgon,2026-07-10T15:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1583714,Premier League,Lebanon,Racing,Tadamon Sour,2026-07-10T14:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1581824,Premier Soccer League,Zimbabwe,Scotland Mabvuku,TelOne,2026-07-10T14:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499507,Primera B Metropolitana,Argentina,Argentino de Merlo,Argentino Quilmes,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499508,Primera B Metropolitana,Argentina,Arsenal Sarandi,Defensores Unidos,2026-07-10T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499509,Primera B Metropolitana,Argentina,Brown DE Adrogue,Ituzaingó,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499511,Primera B Metropolitana,Argentina,Deportivo Laferrere,Deportivo Armenio,2026-07-10T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499510,Primera B Metropolitana,Argentina,Excursionistas,Comunicaciones,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499512,Primera B Metropolitana,Argentina,Liniers,Sportivo Italiano,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499513,Primera B Metropolitana,Argentina,Real Pilar,Deportivo Camioneros,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499514,Primera B Metropolitana,Argentina,Talleres Remedios,Flandria,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499515,Primera B Metropolitana,Argentina,UAI Urquiza,Deportivo Merlo,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499516,Primera B Metropolitana,Argentina,Villa Dalmine,Dock Sud,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1499517,Primera B Metropolitana,Argentina,Villa San Carlos,San Martín Burzaco,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1576787,Primera División - Apertura,Uruguay,Deportivo Maldonado,Albion FC,2026-07-10T23:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1523195,Super League,China,Shandong Luneng,Yunnan Yukun,2026-07-10T12:35:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1525341,USL League Two,USA,Hattiesburg,Little Rock Rangers,2026-07-10T23:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1525119,USL League Two,USA,Midwest United,Union Macomb,2026-07-10T00:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1541321,Victoria Premier League 2,Australia,Eastern Lions,Werribee City,2026-07-10T10:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1581821,World Cup,World,Spain,Belgium,2026-07-10T20:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1517208,Ykkönen,Finland,Inter Turku II,Rops,2026-07-10T15:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1517209,Ykkönen,Finland,Tampere United,SalPa,2026-07-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1504256,Ykkösliiga,Finland,Kooteepee,JäPS,2026-07-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1504257,Ykkösliiga,Finland,PK-35,KäPa,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567323,Cearense U20,Brazil,Floresta CE U20,Horizonte U20,2026-07-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1554832,Friendlies Clubs,World,1. FC Heidenheim,FC Lugano,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1548797,Friendlies Clubs,World,AFC Bournemouth U21,Worthing,2026-07-10T13:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584771,Friendlies Clubs,World,AFC Rushden & Diamonds,Milton Keynes Irish,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567581,Friendlies Clubs,World,Ajax,AEK Larnaca,2026-07-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584753,Friendlies Clubs,World,Arges Pitesti,CSM Ramnicu Valcea,2026-07-10T08:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584772,Friendlies Clubs,World,Armagh City,Cliftonville FC,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1560565,Friendlies Clubs,World,Atlante FC,Toluca,2026-07-10T21:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567584,Friendlies Clubs,World,Atlas,Puebla,2026-07-10T21:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567585,Friendlies Clubs,World,Atletico San Luis,Mineros de Zacatecas,2026-07-10T21:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1547932,Friendlies Clubs,World,Austria Lustenau,FC Aarau,2026-07-10T16:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584773,Friendlies Clubs,World,Aveley,Leiston,2026-07-10T19:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584774,Friendlies Clubs,World,Basford United,AFC Mansfield,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1562896,Friendlies Clubs,World,Beşiktaş,Widzew Łódź,2026-07-10T17:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584768,Friendlies Clubs,World,Bridlington Town,Whitby Town,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584775,Friendlies Clubs,World,Buxton,Ashton United,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1550544,Friendlies Clubs,World,Cambuur,Roda,2026-07-10T10:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567575,Friendlies Clubs,World,Chornomorets,Inhulets,2026-07-10T14:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1548804,Friendlies Clubs,World,Clevedon Town,Weston-super-Mare,2026-07-10T19:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1567583,Friendlies Clubs,World,Eimsbütteler TV,Sasel,2026-07-10T17:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1547934,Friendlies Clubs,World,Enfield Town,Leyton Orient,2026-07-10T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1584776,Friendlies Clubs,World,Erith & Belvedere,Whitstable Town,2026-07-10T19:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1583240,Friendlies Clubs,World,FC Bocholt,TuS Hordel,2026-07-10T18:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1548799,Friendlies Clubs,World,FC Nordsjaelland,Hradec Králové,2026-07-10T12:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-07-10,2026-07-10T21:48:50+01:00,1554826,Friendlies Clubs,World,FC Nordsjaelland,Gornik Zabrze,2026-07-10T16:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
