forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,1544652,Serie B,Sudtirol,Bari,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.4; stats=FULL.",2-2,1-2,1.2-1.9,1.5-2.2,12-16,8-12,4-6,2-4,6-10,home 51-59% / away 41-49%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,2.9-4.0,Away slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-05-22,2026-05-22T16:40:50+00:00,PRE,FORECAST_CANDIDATE_V2,NO_DATE_COLUMN,2026-05-22-20260522T164050Z
