date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,league_team_count,standings_context_updated_at,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,is_two_leg_tie,tie_context_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_state_label,league_tier,league_tier_rank,league_filter_reason
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Jupiler Pro League,144,2025,1537003,NS,Gent,631,Union St. Gilloise,1393,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334076+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.125,2.375,0.875,1.625,1.0,0.625,0.5,0.875,0.375,0.5,0.375,0.5,0.625,0.625,0.25,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.8,14.0,2.6,4.8,44.0,3.8,6.8,9.6,2.0,1.4,2.8,5.0,5.0,1.0,1.0,13.2,9.0,4.8,2.6,43.2,5.0,3.8,12.4,2.8,1.2,3.2,FULL,2026-05-20T23:50:50.171169+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:25.716827+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1118.45,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:32.849621+00:00,4.0,45.0,6.0,30.0,49.0,43.0,0.5,16.0,2026-05-20T23:51:41.131268+00:00,1.0,66.0,33.0,30.0,50.0,17.0,1.0,4.7,3.8,1.82,1.83,1.96,1.31,3.75,1.93,1.94,3.4,1.36,,,,,,14.0,146.0,4977.0,0.2128,0.2632,0.5495,0.5464,0.5102,0.7634,0.2667,0.5181,0.5155,0.2941,0.7353,,,,,,2026-05-20T23:51:46.359432+00:00,OK,,,,,,,,,,,,,,TIER_1,1,belgium_jupiler
2026-05-21,2026-05-21T19:30:00+01:00,1779388200,Jupiler Pro League,144,2025,1537002,NS,KV Mechelen,266,Club Brugge KV,569,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334071+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,2.625,0.875,3.0,2.25,1.125,0.875,1.0,0.25,0.125,0.625,0.875,0.625,1.0,0.5,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.4,15.8,2.4,7.0,46.8,4.2,5.2,10.0,2.0,0.25,3.4,5.0,5.0,1.0,1.0,17.6,14.8,6.4,4.0,51.6,4.8,6.2,11.4,1.8,1.0,4.8,FULL,2026-05-20T23:50:50.572794+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.119743+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1118.45,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:33.250090+00:00,5.0,45.0,2.0,30.0,39.0,37.0,0.0,16.0,2026-05-20T23:51:41.133861+00:00,2.0,63.0,23.0,30.0,59.0,36.0,1.0,8.5,5.72,1.37,1.64,2.38,1.13,7.5,1.4,3.2,2.03,1.9,,,,,,14.0,146.0,5208.0,0.1176,0.1748,0.7299,0.6098,0.4202,0.885,0.1333,0.7143,0.3125,0.4926,0.5263,,,,,,2026-05-20T23:51:46.761177+00:00,OK,,,,,,,,,,,,,,TIER_1,1,belgium_jupiler
2026-05-21,2026-05-21T18:00:00+01:00,1779382800,Allsvenskan,113,2026,1494228,NS,IF Elfsborg,372,Mjallby AIF,2240,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2026-05-20T23:50:05.333907+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.125,1.75,1.75,1.625,0.875,1.375,1.0,0.625,0.375,0.375,0.625,0.375,0.875,0.875,0.5,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.0,12.8,3.4,4.0,41.8,3.0,5.6,12.6,2.4,1.0,2.4,5.0,5.0,1.0,1.0,14.0,17.0,5.6,4.8,56.4,5.8,4.2,11.4,1.0,2.25,4.0,FULL,2026-05-20T23:50:54.566363+00:00,6.0,4.0,1.0,1.0,5.6,3.2,FULL,FULL,HIGH,HIGH,FULL,2026-05-20T23:51:26.520631+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1028.44,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:33.639123+00:00,4.0,15.0,5.0,8.0,12.0,7.0,0.5,16.0,2026-05-20T23:51:41.136469+00:00,6.0,13.0,3.0,8.0,12.0,9.0,0.0,2.98,3.3,2.51,1.8,2.0,1.38,3.48,2.1,1.77,3.75,1.31,,,,,,14.0,127.0,3660.0,0.3356,0.303,0.3984,0.5556,0.5,0.7246,0.2874,0.4762,0.565,0.2667,0.7634,,,,,,2026-05-20T23:51:47.149577+00:00,OK,,,,,,,,,,,,,,TIER_2,2,sweden_allsvenskan
2026-05-21,2026-05-21T23:00:00+01:00,1779400800,CONMEBOL Sudamericana,11,2026,1535204,NS,Atletico-MG,1062,Cienciano,2562,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334152+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.75,1.125,1.125,1.625,1.0,0.5,0.75,0.0,0.375,0.5,0.375,0.75,0.625,0.625,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,13.6,5.6,4.8,47.2,5.2,3.8,10.6,2.8,2.25,3.2,5.0,5.0,1.0,1.0,15.4,10.6,4.2,3.4,54.2,6.2,2.6,11.6,2.0,1.6,3.8,FULL,2026-05-20T23:50:57.769439+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.523343+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1328.43,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:34.039564+00:00,4.0,4.0,-1.0,4.0,5.0,6.0,1.0,32.0,2026-05-20T23:51:41.138996+00:00,1.0,7.0,0.0,4.0,4.0,4.0,1.0,1.21,7.0,18.0,2.38,1.66,1.19,5.1,1.6,2.43,2.55,1.57,,,,,,14.0,155.0,5717.0,0.8264,0.1429,0.0556,0.4202,0.6024,0.8403,0.1961,0.625,0.4115,0.3922,0.6369,,,,,,2026-05-20T23:51:47.560090+00:00,OK,1.0,OK,1535176.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,HOME_TRAILING,TIER_2,2,conmebol_sudamericana
2026-05-21,2026-05-21T01:00:00+01:00,1779321600,CONMEBOL Sudamericana,11,2026,1535208,NS,Gremio,130,Palestino,2318,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.333433+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.875,1.125,0.875,0.5,0.25,0.75,0.5,0.375,0.875,0.5,0.0,0.125,0.375,0.25,0.125,0.125,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.6,10.6,4.0,2.6,59.6,4.6,3.4,12.8,2.0,2.2,4.2,5.0,4.0,0.8,1.0,12.5,11.5,3.0,3.0,49.5,3.5,2.75,14.25,3.25,1.25,3.0,PARTIAL,2026-05-20T23:51:01.392597+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.525558+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,8.43,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:34.441108+00:00,2.0,7.0,3.0,4.0,4.0,1.0,1.0,32.0,2026-05-20T23:51:41.141559+00:00,4.0,2.0,-3.0,4.0,0.0,3.0,1.0,1.47,4.6,8.5,2.15,1.73,1.31,3.65,2.0,1.96,3.5,1.36,,,,,,14.0,171.0,5921.0,0.6803,0.2174,0.1176,0.4651,0.578,0.7634,0.274,0.5,0.5102,0.2857,0.7353,,,,,,2026-05-20T23:51:47.976981+00:00,OK,1.0,OK,1535181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_2,2,conmebol_sudamericana
2026-05-21,2026-05-21T01:00:00+01:00,1779321600,CONMEBOL Sudamericana,11,2026,1535209,NS,Independiente Petrolero,15702,Botafogo,120,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.333438+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.0,2.125,1.375,2.25,2.0,1.25,0.75,1.0,0.0,0.25,0.75,0.75,0.875,0.875,0.875,0.875,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.0,23.2,5.0,10.2,43.2,3.4,8.2,10.2,2.4,2.2,1.6,5.0,5.0,1.0,1.0,19.4,9.6,6.8,4.0,57.0,7.2,4.2,16.2,2.2,2.25,5.0,FULL,2026-05-20T23:51:04.974586+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.527662+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,8.42,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:34.840738+00:00,4.0,0.0,-7.0,4.0,3.0,10.0,1.0,32.0,2026-05-20T23:51:41.144206+00:00,1.0,10.0,5.0,4.0,9.0,4.0,1.0,16.0,7.2,1.22,2.0,1.87,1.14,6.5,1.46,2.88,2.12,1.78,,,,,,14.0,172.0,6578.0,0.0625,0.1389,0.8197,0.5,0.5348,0.8772,0.1538,0.6849,0.3472,0.4717,0.5618,,,,,,2026-05-20T23:51:48.229997+00:00,OK,1.0,OK,1535172.0,3.0,0.0,0.0,3.0,-3.0,3.0,1.0,0.0,0.0,HOME_TRAILING,TIER_2,2,conmebol_sudamericana
2026-05-21,2026-05-21T23:00:00+01:00,1779400800,CONMEBOL Sudamericana,11,2026,1535213,NS,Puerto Cabello,2827,Juventud,2353,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334157+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.375,1.625,1.25,1.75,1.625,1.125,0.625,1.0,0.125,0.25,0.5,0.75,1.0,0.875,0.625,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,2.0,0.4,1.0,12.0,15.0,2.5,4.0,52.5,4.5,3.0,12.0,3.0,2.5,2.5,5.0,2.0,0.4,1.0,16.5,8.5,7.0,3.5,48.0,6.0,5.0,8.5,0.5,1.0,5.5,SPARSE,2026-05-20T23:51:07.375210+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.529945+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1328.41,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:35.244123+00:00,2.0,6.0,-2.0,4.0,5.0,7.0,1.0,32.0,2026-05-20T23:51:41.146767+00:00,3.0,5.0,3.0,4.0,8.0,5.0,1.0,2.27,3.45,3.5,1.87,2.0,1.37,3.3,2.1,1.78,3.9,1.3,,,,,,14.0,153.0,5546.0,0.4405,0.2899,0.2857,0.5348,0.5,0.7299,0.303,0.4762,0.5618,0.2564,0.7692,,,,,,2026-05-20T23:51:48.763433+00:00,OK,1.0,OK,1535178.0,4.0,0.0,0.0,4.0,-4.0,4.0,1.0,0.0,0.0,HOME_TRAILING,TIER_2,2,conmebol_sudamericana
2026-05-21,2026-05-21T01:30:00+01:00,1779323400,CONMEBOL Sudamericana,11,2026,1535215,NS,River Plate,435,RB Bragantino,794,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.333511+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.0,1.625,1.25,2.125,0.625,1.25,0.75,0.75,0.375,0.125,0.375,0.625,0.5,0.75,0.25,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.8,8.0,5.2,3.2,69.0,6.4,2.0,11.4,4.0,0.4,6.4,5.0,5.0,1.0,1.0,15.4,11.0,6.6,3.8,52.4,4.6,4.2,12.2,2.8,1.0,2.0,FULL,2026-05-20T23:51:10.579075+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.532092+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,38.41,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:35.637837+00:00,1.0,10.0,3.0,4.0,5.0,2.0,1.0,32.0,2026-05-20T23:51:41.149379+00:00,2.0,6.0,5.0,4.0,9.0,4.0,1.0,2.8,3.05,3.39,2.05,1.8,1.5,2.75,2.5,1.57,5.0,1.21,,,,,,12.0,168.0,5070.0,0.3571,0.3279,0.295,0.4878,0.5556,0.6667,0.3636,0.4,0.6369,0.2,0.8264,,,,,,2026-05-20T23:51:49.163262+00:00,OK,1.0,OK,1535173.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,AWAY_TRAILING,TIER_2,2,conmebol_sudamericana
2026-05-21,2026-05-21T20:00:00+01:00,1779390000,Premiership,179,2025,1545234,NS,Partick,901,ST Mirren,251,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334103+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.125,1.375,1.0,0.625,1.625,0.75,0.5,0.5,0.125,0.5,0.375,0.75,0.625,0.25,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,0.0,0.0,0.0,,,,,,,,,,,,5.0,5.0,1.0,1.0,11.0,7.0,4.0,3.0,54.8,7.4,5.0,12.0,1.8,2.75,2.5,SPARSE,2026-05-20T23:51:14.593480+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:26.918478+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1148.4,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:36.040345+00:00,,,,,,,,12.0,2026-05-20T23:51:41.150919+00:00,5.0,34.0,-25.0,38.0,30.0,55.0,0.0,2.7,3.25,2.92,1.91,1.98,1.42,3.25,2.23,1.76,4.1,1.27,,,,,,14.0,137.0,3876.0,0.3704,0.3077,0.3425,0.5236,0.5051,0.7042,0.3077,0.4484,0.5682,0.2439,0.7874,,,,,,2026-05-20T23:51:49.553941+00:00,OK,,,,,,,,,,,,,,TIER_2,2,scotland_premiership
2026-05-21,2026-05-21T19:15:00+01:00,1779387300,Super League,207,2025,1545231,NS,Grasshoppers,1013,FC Aarau,2177,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334058+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.375,1.875,0.75,2.25,2.875,1.25,0.5,0.875,0.125,0.25,0.375,0.75,1.0,0.875,0.625,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,9.5,14.0,2.5,3.75,39.25,2.75,3.75,12.25,2.0,1.5,2.75,5.0,0.0,0.0,0.0,,,,,,,,,,,,SPARSE,2026-05-20T23:51:18.581117+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-20T23:51:27.322399+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1103.39,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:36.433712+00:00,5.0,33.0,-26.0,38.0,48.0,74.0,0.0,12.0,2026-05-20T23:51:41.152482+00:00,,,,,,,,2.17,3.55,3.25,,,,,,,,,,,,,,3.0,3.0,14.0,0.4608,0.2817,0.3077,,,,,,,,,,,,,,2026-05-20T23:51:49.811755+00:00,OK,,,,,,,,,,,,,,TIER_2,2,switzerland_super_league
2026-05-21,2026-05-21T17:30:00+01:00,1779381000,Superliga,119,2025,1545410,NS,Brondby,407,FC Copenhagen,400,Denmark,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,2026-05-20T23:50:05.333871+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.0,2.0,1.25,2.875,1.125,1.25,0.625,1.0,0.375,0.25,0.375,0.75,0.625,1.0,0.5,1.0,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,18.0,10.2,5.6,4.2,54.0,4.4,4.8,15.8,2.6,2.25,5.6,5.0,5.0,1.0,1.0,18.8,12.0,5.8,3.4,51.2,5.6,5.8,12.4,2.0,1.0,6.0,FULL,2026-05-20T23:51:22.572899+00:00,6.0,14.0,1.0,1.0,5.2,14.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-20T23:51:27.808460+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,998.39,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-20T23:51:36.863727+00:00,4.0,34.0,9.0,22.0,31.0,22.0,0.5,12.0,2026-05-20T23:51:41.155013+00:00,1.0,51.0,23.0,32.0,67.0,44.0,1.0,3.28,3.6,2.32,1.67,2.25,1.28,4.2,1.88,2.03,3.1,1.4,,,,,,14.0,148.0,5155.0,0.3049,0.2778,0.431,0.5988,0.4444,0.7812,0.2381,0.5319,0.4926,0.3226,0.7143,,,,,,2026-05-20T23:51:50.365683+00:00,OK,,,,,,,,,,,,,,TIER_2,2,denmark_superliga
2026-05-21,2026-05-21T18:00:00+01:00,1779382800,Premier League,233,2025,1533655,NS,Wadi Degla,1046,Masr,7520,Egypt,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.333936+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,egypt_premier_league_noisy
2026-05-21,2026-05-21T20:00:00+01:00,1779390000,Copa Ecuador,917,2025,1542920,NS,San Antonio,23310,Aucas,1156,Ecuador,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-20T23:50:05.334098+00:00,COVERAGE_THIN,0.0,0.0,0.0,1.0,1.0,0,0.55,OFFICIAL_API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_4,4,ecuador_cup_context_only
