shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,recent_stats_quality_flag,recent_stats_process_score,recent_lab_context_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_confidence_adjustment_score,odds_structure_depth_status,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,tie_state_label,tie_adjustment_note,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,final_execution_bucket,final_execution_reason,final_execution_bucket_order
14,WATCHLIST,WATCH,2026-05-16,Germany,Bundesliga,1388607,Borussia Mönchengladbach,1899 Hoffenheim,98.51,92.61,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,BTTS_YES,THIN,WATCH,WATCH,WATCH,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,0,0,0,0,,,,Non-actionable recommendation did not match production-ready promoted rules.,,SAFE_OK,Execution market translation passed hardening gates.,,0.911,1.11,0.9009009009009008,0.0100990990990992,0.7408,1.4,0.7142857142857143,0.0265142857142857,1.73,2.31,4.04,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,1.0,8.0,2.0,FULL,FULL,7.2,2.0,HIGH,MEDIUM,FULL,9.2,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,113.19,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.73 | visitante 2.31,Market edge primario: prob 0.911 | impl 0.901 | edge +0.010,Bias lado: -1.37 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.00 aSOT=5.60 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=7.20 aRisk=2.00 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,13.0,5.0,0.5,0.5,1.25,1.5,1.25,1.875,1.375,2.125,0.75,0.875,0.375,0.0,0.5,0.875,0.625,1.0,0.375,0.875,12.2,15.8,14.8,12.0,4.0,5.6,6.0,5.0,49.0,55.4,2.4,5.6,5.8,3.8,9.8,15.8,3.2,3.2,1.4,2.0,3.2,4.6,WATCH,Candidate remains non-actionable watchlist context after production governance.,5
17,WATCHLIST,WATCH,2026-05-16,Norway,Eliteserien,1494665,Viking,Start,95.98,90.78,HIGH,2-1 / 3-1 / 2-2,HOME_DNB,OVER_1_5,NO_ODDS,WATCH,MODEL_ONLY,WATCH,MODEL_ONLY,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,0,0,0,0,,,,Non-actionable recommendation did not match production-ready promoted rules.,,SAFE_OK,Execution market translation passed hardening gates.,,0.877,,,,0.8855,1.11,0.9009009009009008,-0.0154009009009008,3.2,0.54,3.74,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,1.0,8.0,8.0,FULL,FULL,6.4,5.6,HIGH,HIGH,FULL,12.0,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,142.94,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 3.20 | visitante 0.54,"Market edge primario: prob 0.877 | sin cuota útil, fallback modelo",Bias lado: +4.94 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.60 aSOT=4.60 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=6.40 aRisk=5.60 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,2.0,15.0,1.0,1.0,2.625,0.5,2.75,0.75,0.75,1.875,1.0,0.75,0.5,0.0,0.5,0.75,0.875,0.875,0.875,0.375,17.2,12.2,10.4,14.0,6.6,4.6,2.6,5.2,48.0,42.2,5.4,3.0,6.0,5.8,11.8,14.6,2.2,2.4,2.0,1.0,4.2,2.8,WATCH,Candidate remains non-actionable watchlist context after production governance.,5
18,WATCHLIST,WATCH,2026-05-16,Switzerland,Super League,1538481,FC Winterthur,FC Luzern,95.94,90.74,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,AWAY_WIN,THIN,WATCH,WATCH,WATCH,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,0,0,0,0,,,,Non-actionable recommendation did not match production-ready promoted rules.,,SAFE_OK,Execution market translation passed hardening gates.,,0.915,1.1,0.9090909090909092,0.0059090909090909,0.6141,1.91,0.5235602094240838,0.0905397905759162,1.49,2.61,4.1,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,262.91,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.49 | visitante 2.61,Market edge primario: prob 0.915 | impl 0.909 | edge +0.006,Bias lado: -2.53 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.60 aSOT=4.20 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,6.0,1.0,0.0,1.0,0.75,1.625,1.25,2.0,2.0,1.5,0.75,0.875,0.0,0.125,0.75,0.75,1.0,1.0,0.5,1.0,12.2,12.0,15.8,12.4,4.6,4.2,6.8,3.4,51.8,51.2,5.2,5.6,3.2,5.2,10.2,11.4,2.2,1.4,1.5,1.8,2.4,2.6,WATCH,Candidate remains non-actionable watchlist context after production governance.,5
44,WATCHLIST,WATCH,2026-05-16,Norway,Eliteserien,1494666,Bodo/Glimt,Tromso,79.59,74.59,MEDIUM_HIGH,2-2 / 2-1 / 1-2,OVER_1_5,BTTS_YES,THIN,WATCH,WATCH,WATCH,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,0,0,0,0,,,,Non-actionable recommendation did not match production-ready promoted rules.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8619,1.18,0.8474576271186441,0.0144423728813558,0.6785,1.7,0.5882352941176471,0.0902647058823529,1.82,1.66,3.48,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,PARTIAL,3.42,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.8,1.0,2.0,6.0,FULL,FULL,1.2,5.2,LOW,HIGH,FULL,6.4,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,262.99,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,,,Proj goles: local 1.82 | visitante 1.66,Market edge primario: prob 0.862 | impl 0.847 | edge +0.014,Bias lado: +0.13 | tie=nan | hint=OVER_OR_BTTS_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=PARTIAL hSOT=8.00 aSOT=4.60 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=1.20 aRisk=5.20 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,4.0,1.0,0.5,1.0,2.0,2.125,2.0,1.25,1.0,0.875,0.75,0.75,0.5,0.625,0.25,0.25,0.875,0.625,0.625,0.25,21.5,12.4,8.75,11.6,8.0,4.6,3.5,4.2,61.0,50.4,9.75,5.4,2.75,5.2,8.75,13.8,0.333,1.75,1.333,1.5,7.0,4.0,WATCH,Candidate remains non-actionable watchlist context after production governance.,5
51,WATCHLIST,WATCH,2026-05-16,Norway,Eliteserien,1494664,Rosenborg,Aalesund,75.16,70.16,MEDIUM_HIGH,1-1 / 2-1 / 1-2,UNDER_3_5,OVER_1_5,THIN,WATCH,WATCH,WATCH,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,0,0,0,0,,,,Non-actionable recommendation did not match production-ready promoted rules.,,SAFE_OK,Execution market translation passed hardening gates.,,0.6497,1.57,0.6369426751592356,0.0127573248407644,0.7993,1.19,0.8403361344537815,-0.0410361344537815,1.52,1.47,2.99,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,PARTIAL,3.38,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,0.8,8.0,8.0,FULL,FULL,6.0,6.8,HIGH,HIGH,FULL,12.8,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,142.95,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,,,Proj goles: local 1.52 | visitante 1.47,Market edge primario: prob 0.650 | impl 0.637 | edge +0.013,Bias lado: +0.11 | tie=nan | hint=OVER_OR_BTTS_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=PARTIAL hSOT=3.60 aSOT=4.25 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=6.00 aRisk=6.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,13.0,16.0,0.5,1.0,1.0,0.75,0.875,1.125,1.5,1.75,0.375,0.75,0.125,0.0,0.375,0.75,0.875,0.875,0.375,0.625,10.4,13.75,15.4,19.25,3.6,4.25,5.6,7.0,49.2,45.75,5.6,5.25,7.2,7.5,11.2,12.0,2.2,2.0,1.2,2.0,3.0,4.75,WATCH,Candidate remains non-actionable watchlist context after production governance.,5
