target_date,generated_at,rows_reviewed,promoted_rows,blocked_rows,quarantine_rows,promotion_status_counts,next_action,auto_apply,production_change
2026-06-16,2026-06-16T21:21:57+01:00,65,0,1,53,TRUSTED_SOURCE_BUT_NO_SCORED_ROW=53; NOT_TRUSTED_NO_PROMOTION=11; TRUSTED_SOURCE_BUT_NO_DATA_BLOCKED=1,No promotion unless TRUSTED_RAW_SOURCE has non-blocked scored data. Keep No Bet for blocked rows.,NO,NO
