target_date,generated_at,sources_reviewed,quarantine_rows,accepted_rows,queue_items,priority_counts,failure_class_counts,auto_apply,production_change
2026-06-16,2026-06-16T13:26:40+01:00,0,0,0,0,none,none,NO,NO
