target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-06-16,2026-06-16T13:28:22+01:00,1515859,BFC Daugavpils,Super Nova,Virsliga,Latvia,2026-06-16T15:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,13,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1477245,Azam,Mashujaa,Ligi kuu Bara,Tanzania,2026-06-16T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,14,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1509143,Dila,Spaeri,Erovnuli Liga,Georgia,2026-06-16T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,15,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1513569,Vaprus,Flora Tallinn,Meistriliiga,Estonia,2026-06-16T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,16,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1513570,Kuressaare,Trans Narva,Meistriliiga,Estonia,2026-06-16T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,17,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1515860,Grobiņa,FK Liepaja,Virsliga,Latvia,2026-06-16T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,18,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1531385,Greater Tomorrow,BST Galaxy,GFA League,Gambia,2026-06-16T16:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,19,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1531389,Steve Biko,Falcons,GFA League,Gambia,2026-06-16T16:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,20,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1531390,TMT,Hawks,GFA League,Gambia,2026-06-16T16:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,21,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1497608,IFK Varnamo,Helsingborg,Superettan,Sweden,2026-06-16T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,22,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1538391,Always Ready,Universitario de Vinto,Primera División,Bolivia,2026-06-16T19:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,PST,Match Postponed,,,,,,,,,,,,NO,27,23,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1508778,IA Akranes,Valur Reykjavik,Úrvalsdeild,Iceland,2026-06-16T19:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,24,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1508781,Stjarnan,Breidablik,Úrvalsdeild,Iceland,2026-06-16T19:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,25,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1508783,Vikingur Reykjavik,KR Reykjavik,Úrvalsdeild,Iceland,2026-06-16T19:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,26,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1524940,Cleveland Force,Erie Sports Center,USL League Two,USA,2026-06-16T22:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,27,27,NO,NO
