target_date,generated_at,fixture_id,home_team,away_team,league,country,api_league_id,api_season,fixture_date_utc,fixture_status,venue_name,home_team_id,away_team_id,downstream_use,executor_status,scoring_eligibility_after_execution,fixture_detail_available,predictions_available,odds_available,events_available,statistics_available,lineups_available,prediction_winner_name,prediction_advice,pred_home_total_pct,pred_away_total_pct,pred_home_form_pct,pred_away_form_pct,pred_home_att_pct,pred_away_att_pct,pred_home_def_pct,pred_away_def_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_1_5_odd,under_1_5_odd,over_2_5_odd,under_2_5_odd,over_3_5_odd,under_3_5_odd,market_signal_summary,scored_candidate_status,normal_gate_requirement,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-16,2026-06-16T13:28:21+01:00,1541092,Mebrat Hayl,Mekelle Kenema,Premier League,Ethiopia,363,2025,2026-06-16T10:00:00+00:00,FT,,4127,4121,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Mekelle Kenema,Combo Double chance : draw or Mekelle Kenema and -3.5 goals,45.7,54.3,44,56,75,25,36,64,2.65,2.75,2.60,1.57,2.10,,,,,prediction_winner=Mekelle Kenema | pred_total_home_away=45.7/54.3 | 1x2=2.65/2.75/2.60,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1547544,Bafmeng United,Tonnerre,Elite Two,Cameroon,813,2026,2026-06-16T14:00:00+00:00,NS,,22588,10153,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Bafmeng United,Double chance : Bafmeng United or draw,53.2,46.8,40,60,53,47,44,56,,,,,,,,,,prediction_winner=Bafmeng United | pred_total_home_away=53.2/46.8,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1547545,Sable,Foncha ST,Elite Two,Cameroon,813,2026,2026-06-16T12:00:00+00:00,1H,,27458,16527,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Sable,Winner : Sable,74.5,25.8,90,10,88,13,69,31,,,,,,,,,,prediction_winner=Sable | pred_total_home_away=74.5/25.8,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1477248,Namungo,Tabora United,Ligi kuu Bara,Tanzania,567,2025,2026-06-16T13:00:00+00:00,NS,Majaliwa Stadium,12197,22175,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Tabora United,Double chance : draw or Tabora United,35.0,65.0,23,77,25,75,45,55,,,,,,,,,,prediction_winner=Tabora United | pred_total_home_away=35.0/65.0,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1508054,Al Ahed,Al Hikma,Premier League,Lebanon,390,2025,2026-06-16T13:00:00+00:00,NS,Beirut Municipal Stadium,4567,11879,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Al Hikma,Combo Double chance : draw or Al Hikma and -3.5 goals,42.7,57.5,40,60,38,63,55,45,1.48,3.95,5.80,2.00,1.73,1.95,1.77,3.50,1.25,prediction_winner=Al Hikma | pred_total_home_away=42.7/57.5 | 1x2=1.48/3.95/5.80 | ou2.5=1.95/1.77,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1508055,Shabab Al Sahel,Racing,Premier League,Lebanon,390,2025,2026-06-16T13:00:00+00:00,NS,,4576,4572,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Shabab Al Sahel,Double chance : Shabab Al Sahel or draw,83.0,17.3,100,0,100,0,65,35,1.15,5.80,17.00,1.57,2.25,1.50,2.45,2.20,1.62,prediction_winner=Shabab Al Sahel | pred_total_home_away=83.0/17.3 | 1x2=1.15/5.80/17.00 | ou2.5=1.50/2.45,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1508056,Tadamon Sour,Al Mabarrah,Premier League,Lebanon,390,2025,2026-06-16T13:00:00+00:00,NS,,4577,11880,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Tadamon Sour,Combo Double chance : Tadamon Sour or draw and -3.5 goals,54.3,45.8,17,83,40,60,25,75,,,,,,,,,,prediction_winner=Tadamon Sour | pred_total_home_away=54.3/45.8,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1541093,Bahardar,Welayta Dicha,Premier League,Ethiopia,363,2025,2026-06-16T13:00:00+00:00,NS,,4112,4124,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Bahardar,Combo Double chance : Bahardar or draw and -3.5 goals,59.8,40.2,50,50,56,44,67,33,2.80,2.45,2.80,1.67,1.95,,,,,prediction_winner=Bahardar | pred_total_home_away=59.8/40.2 | 1x2=2.80/2.45/2.80,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1541094,Sheger Ketema,Welwalo Adigrat Uni,Premier League,Ethiopia,363,2025,2026-06-16T13:00:00+00:00,NS,,26880,4125,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,,No predictions available,50.2,49.8,54,46,50,50,50,50,2.33,2.62,3.25,1.67,1.95,,,,,pred_total_home_away=50.2/49.8 | 1x2=2.33/2.62/3.25,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1547543,FAP,Union Douala,Elite Two,Cameroon,813,2026,2026-06-16T14:00:00+00:00,NS,,16525,5413,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Union Douala,Double chance : draw or Union Douala,46.0,54.0,50,50,36,64,64,36,,,,,,,,,,prediction_winner=Union Douala | pred_total_home_away=46.0/54.0,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1547546,Yafoot,Bamboutos,Elite Two,Cameroon,813,2026,2026-06-16T12:00:00+00:00,1H,,5558,5557,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Bamboutos,Combo Double chance : draw or Bamboutos and -3.5 goals,44.8,55.2,53,47,46,54,50,50,,,,,,,,,,prediction_winner=Bamboutos | pred_total_home_away=44.8/55.2,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1515859,BFC Daugavpils,Super Nova,Virsliga,Latvia,365,2026,2026-06-16T15:00:00+00:00,NS,Stadions Celtnieks,4149,4143,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Super Nova,Double chance : draw or Super Nova,43.2,56.8,45,55,46,54,57,43,1.85,3.35,3.80,2.05,1.70,1.85,1.85,3.10,1.33,prediction_winner=Super Nova | pred_total_home_away=43.2/56.8 | 1x2=1.85/3.35/3.80 | ou2.5=1.85/1.85,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1477245,Azam,Mashujaa,Ligi kuu Bara,Tanzania,567,2025,2026-06-16T16:00:00+00:00,NS,Azam Complex Stadium,8057,22176,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Azam,Combo Double chance : Azam or draw and -3.5 goals,79.0,21.0,86,14,91,9,64,36,1.17,5.75,12.00,2.20,1.50,1.50,2.25,,,prediction_winner=Azam | pred_total_home_away=79.0/21.0 | 1x2=1.17/5.75/12.00 | ou2.5=1.50/2.25,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1509143,Dila,Spaeri,Erovnuli Liga,Georgia,327,2026,2026-06-16T16:00:00+00:00,NS,Tengiz Burjanadze Stadium,3499,14864,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Dila,Double chance : Dila or draw,45.6,54.6,14,86,42,58,41,59,1.85,3.25,3.70,2.55,1.38,1.85,1.75,,,prediction_winner=Dila | pred_total_home_away=45.6/54.6 | 1x2=1.85/3.25/3.70 | ou2.5=1.85/1.75,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1513569,Vaprus,Flora Tallinn,Meistriliiga,Estonia,329,2026,2026-06-16T16:00:00+00:00,NS,Parnu Rannastaadion,3525,687,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Flora Tallinn,Double chance : draw or Flora Tallinn,27.2,72.8,45,55,36,64,27,73,6.40,4.40,1.40,1.67,2.10,1.50,2.45,2.20,1.62,prediction_winner=Flora Tallinn | pred_total_home_away=27.2/72.8 | 1x2=6.40/4.40/1.40 | ou2.5=1.50/2.45,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1513570,Kuressaare,Trans Narva,Meistriliiga,Estonia,329,2026,2026-06-16T16:00:00+00:00,NS,Kuressaare Linnastaadion,3526,2274,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Kuressaare,Double chance : Kuressaare or draw,68.0,32.0,70,30,75,25,59,41,2.35,3.45,2.60,1.85,1.83,1.70,2.05,2.75,1.40,prediction_winner=Kuressaare | pred_total_home_away=68.0/32.0 | 1x2=2.35/3.45/2.60 | ou2.5=1.70/2.05,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1515860,Grobiņa,FK Liepaja,Virsliga,Latvia,365,2026,2026-06-16T16:00:00+00:00,NS,,4138,661,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,FK Liepaja,Double chance : draw or FK Liepaja,31.0,69.0,17,83,36,64,35,65,3.60,3.50,1.85,2.10,1.67,1.80,1.93,3.00,1.35,prediction_winner=FK Liepaja | pred_total_home_away=31.0/69.0 | 1x2=3.60/3.50/1.85 | ou2.5=1.80/1.93,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1551260,Kose,Kummik,Cup,Estonia,657,2026,2026-06-16T16:00:00+00:00,NS,,14303,27845,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,,No predictions available,0,0,0,0,0,0,0,0,,,,,,,,,,pred_total_home_away=0/0,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1531385,Greater Tomorrow,BST Galaxy,GFA League,Gambia,845,2025,2026-06-16T16:30:00+00:00,NS,,20811,22706,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Greater Tomorrow,Double chance : Greater Tomorrow or draw,59.2,41.0,71,29,50,50,63,38,2.38,2.85,2.88,1.50,2.20,,,,,prediction_winner=Greater Tomorrow | pred_total_home_away=59.2/41.0 | 1x2=2.38/2.85/2.88,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1531389,Steve Biko,Falcons,GFA League,Gambia,845,2025,2026-06-16T16:30:00+00:00,NS,,18108,27265,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Steve Biko,Combo Double chance : Steve Biko or draw and -3.5 goals,66.5,33.5,78,22,78,22,55,45,2.30,2.70,3.20,1.65,1.95,,,,,prediction_winner=Steve Biko | pred_total_home_away=66.5/33.5 | 1x2=2.30/2.70/3.20,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1531390,TMT,Hawks,GFA League,Gambia,845,2025,2026-06-16T16:30:00+00:00,NS,,22708,8087,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Hawks,Double chance : draw or Hawks,43.0,57.0,58,42,45,55,54,46,2.75,2.80,2.50,1.55,2.10,,,,,prediction_winner=Hawks | pred_total_home_away=43.0/57.0 | 1x2=2.75/2.80/2.50,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1497602,Landskrona BoIS,United Nordic,Superettan,Sweden,114,2026,2026-06-16T17:00:00+00:00,NS,Landskrona Idrottsplats,2176,16601,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,,No predictions available,52.5,47.5,50,50,57,43,55,45,2.30,3.55,2.85,2.40,1.50,1.67,2.20,2.65,1.48,pred_total_home_away=52.5/47.5 | 1x2=2.30/3.55/2.85 | ou2.5=1.67/2.20,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1497608,IFK Varnamo,Helsingborg,Superettan,Sweden,114,2026,2026-06-16T17:00:00+00:00,NS,Finnvedsvallen,2163,811,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,IFK Varnamo,Double chance : IFK Varnamo or draw,49.6,50.6,20,80,38,63,50,50,2.15,3.60,3.00,2.38,1.53,1.67,2.20,2.65,1.48,prediction_winner=IFK Varnamo | pred_total_home_away=49.6/50.6 | 1x2=2.15/3.60/3.00 | ou2.5=1.67/2.20,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
