target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-16,2026-06-16T19:18:07+01:00,LOCAL_RAW_CANDIDATES_FOUND,1849,65,437,"Review accepted rows, then feed normal scoring gates.",NO,NO
