target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,promotion_status,promotion_reason,source_path,allowed_downstream_use,auto_apply,production_change
2026-06-16,2026-06-17T00:03:45+01:00,1538395,Primera División,Bolivia,Bolívar,Guabirá,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1547744,Division di Honor,Aruba,Dakota,Sporting,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1524044,Queensland NPL,Australia,Rochedale Rovers,Moreton City Excelsior,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1524029,Queensland NPL,Australia,WDSC Wolves,Eastern Suburbs,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1524039,Queensland NPL,Australia,Gold Coast Knights,Lions,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1524151,Queensland Premier League,Australia,Redlands United,SC Wanderers,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1541092,Premier League,Ethiopia,Mebrat Hayl,Mekelle Kenema,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1547545,Elite Two,Cameroon,Sable,Foncha ST,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1477248,Ligi kuu Bara,Tanzania,Namungo,Tabora United,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1508054,Premier League,Lebanon,Al Ahed,Al Hikma,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1508055,Premier League,Lebanon,Shabab Al Sahel,Racing,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1541093,Premier League,Ethiopia,Bahardar,Welayta Dicha,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1515859,Virsliga,Latvia,BFC Daugavpils,Super Nova,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1477245,Ligi kuu Bara,Tanzania,Azam,Mashujaa,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1509143,Erovnuli Liga,Georgia,Dila,Spaeri,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1513569,Meistriliiga,Estonia,Vaprus,Flora Tallinn,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1513570,Meistriliiga,Estonia,Kuressaare,Trans Narva,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1515860,Virsliga,Latvia,Grobiņa,FK Liepaja,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1531385,GFA League,Gambia,Greater Tomorrow,BST Galaxy,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1531389,GFA League,Gambia,Steve Biko,Falcons,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1531390,GFA League,Gambia,TMT,Hawks,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1497608,Superettan,Sweden,IFK Varnamo,Helsingborg,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1538391,Primera División,Bolivia,Always Ready,Universitario de Vinto,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1508778,Úrvalsdeild,Iceland,IA Akranes,Valur Reykjavik,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1508781,Úrvalsdeild,Iceland,Stjarnan,Breidablik,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1508783,Úrvalsdeild,Iceland,Vikingur Reykjavik,KR Reykjavik,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1547577,A Lyga,Lithuania,FK Zalgiris Vilnius,Panevėžys,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1531387,GFA League,Gambia,Medina United,Dutch Lions,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1531388,GFA League,Gambia,Samger,Bombada,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1532448,,,Hartford Athletic W,New England Mutiny W,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1532205,,,Birmingham Legion W,Chattanooga Red Wolves W,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1489378,,,Iran,New Zealand,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1525405,,,Real Colorado Foxes,Unión Villa Krause,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1532206,,,Flatirons II W,Colorado Storm W,,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1543580,,,Ugyen Academy,Thimphu,,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1547544,,,Bafmeng United,Tonnerre,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,WAIT_SCORING,NO,NO
2026-06-16,2026-06-17T00:03:45+01:00,1508056,,,Tadamon Sour,Al Mabarrah,,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,WAIT_SCORING,NO,NO
