target_date,generated_at,group_type,group_value,market,sample_rows,evaluated_rows,hit_rows,miss_rows,void_rows,pending_rows,not_evaluated_rows,hit_rate_pct,hit_or_void_rate_pct,miss_rate_pct,calibration_status,sample_warning,recommended_use,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,API_1X2,643,288,156,132,0,354,1,54.2,54.2,45.8,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,API_DNB,643,288,156,72,60,354,1,54.2,75.0,25.0,CALIBRATION_STRONG_PROTECTED_MARKET,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,API_DOUBLE_CHANCE,643,288,216,72,0,354,1,75.0,75.0,25.0,CALIBRATION_STRONG_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,BTTS_YES,643,289,156,133,0,354,0,54.0,54.0,46.0,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,OVER_1_5,643,289,214,75,0,354,0,74.0,74.0,26.0,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,OVER_2_5,643,289,162,127,0,354,0,56.1,56.1,43.9,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,ALL,ALL,UNDER_3_5,643,289,186,103,0,354,0,64.4,64.4,35.6,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,API_1X2,292,135,71,64,0,157,0,52.6,52.6,47.4,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,API_DNB,292,135,71,34,30,157,0,52.6,74.8,25.2,CALIBRATION_MEDIUM_PROTECTED_MARKET,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,API_DOUBLE_CHANCE,292,135,101,34,0,157,0,74.8,74.8,25.2,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,BTTS_YES,292,135,80,55,0,157,0,59.3,59.3,40.7,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,OVER_1_5,292,135,104,31,0,157,0,77.0,77.0,23.0,CALIBRATION_STRONG_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,OVER_2_5,292,135,83,52,0,157,0,61.5,61.5,38.5,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,AWAY,UNDER_3_5,292,135,82,53,0,157,0,60.7,60.7,39.3,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,API_1X2,350,153,85,68,0,197,0,55.6,55.6,44.4,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,API_DNB,350,153,85,38,30,197,0,55.6,75.2,24.8,CALIBRATION_STRONG_PROTECTED_MARKET,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,API_DOUBLE_CHANCE,350,153,115,38,0,197,0,75.2,75.2,24.8,CALIBRATION_STRONG_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,BTTS_YES,350,153,76,77,0,197,0,49.7,49.7,50.3,CALIBRATION_WEAK_OR_NEGATIVE,SAMPLE_OK_100_PLUS,DO_NOT_PROMOTE_FROM_THIS_BUCKET,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,OVER_1_5,350,153,110,43,0,197,0,71.9,71.9,28.1,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,OVER_2_5,350,153,79,74,0,197,0,51.6,51.6,48.4,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,HOME,UNDER_3_5,350,153,103,50,0,197,0,67.3,67.3,32.7,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,API_1X2,1,0,0,0,0,0,1,,,,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,API_DNB,1,0,0,0,0,0,1,,,,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,API_DOUBLE_CHANCE,1,0,0,0,0,0,1,,,,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,BTTS_YES,1,1,0,1,0,0,0,0.0,0.0,100.0,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,OVER_1_5,1,1,0,1,0,0,0,0.0,0.0,100.0,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,OVER_2_5,1,1,0,1,0,0,0,0.0,0.0,100.0,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,PREDICTED_SIDE,UNKNOWN,UNDER_3_5,1,1,1,0,0,0,0,100.0,100.0,0.0,CALIBRATION_OBSERVE_ONLY,INSUFFICIENT_SAMPLE_UNDER_20,REVIEW_ONLY_COLLECT_MORE_SAMPLE,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,API_1X2,298,127,76,51,0,170,1,59.8,59.8,40.2,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,API_DNB,298,127,76,27,24,170,1,59.8,78.7,21.3,CALIBRATION_STRONG_PROTECTED_MARKET,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,API_DOUBLE_CHANCE,298,127,100,27,0,170,1,78.7,78.7,21.3,CALIBRATION_STRONG_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,CANDIDATE_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,BTTS_YES,298,128,64,64,0,170,0,50.0,50.0,50.0,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,OVER_1_5,298,128,92,36,0,170,0,71.9,71.9,28.1,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,OVER_2_5,298,128,67,61,0,170,0,52.3,52.3,47.7,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,REVIEW_ONLY_NO_PROMOTION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P1_MANUAL_REVIEW,UNDER_3_5,298,128,87,41,0,170,0,68.0,68.0,32.0,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,WATCHLIST_FOR_FUTURE_RULE_REVIEW_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-06,2026-07-06T12:48:22+01:00,REVIEW_PRIORITY,P2_MANUAL_REVIEW,API_1X2,345,161,80,81,0,184,0,49.7,49.7,50.3,CALIBRATION_WEAK_OR_NEGATIVE,SAMPLE_OK_100_PLUS,DO_NOT_PROMOTE_FROM_THIS_BUCKET,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
