summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,1,1.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,result_available_rows,1,1.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,pending_rows,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,unmatched_rows,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,bet_rows,1,1.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,lean_play_rows,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,premium_rows,1,1.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,standard_rows,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,wins,1,1.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,losses,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,pushes,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,voids,1,0.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,profit_units_total,1,0.57,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,roi_percent,1,57.0,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,avg_execution_score,1,124.735732,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
overall,avg_primary_edge,1,0.206757,,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,shortlist_rows,1,1.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,result_available_rows,1,1.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,pending_rows,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,unmatched_rows,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,bet_rows,1,1.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,lean_play_rows,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,premium_rows,1,1.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,standard_rows,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,wins,1,1.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,losses,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,pushes,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,voids,1,0.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,profit_units_total,1,0.57,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,roi_percent,1,57.0,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,avg_execution_score,1,124.735732,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_execution_bucket,avg_primary_edge,1,0.206757,APPROVED_PREMIUM,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,shortlist_rows,1,1.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,result_available_rows,1,1.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,pending_rows,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,unmatched_rows,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,bet_rows,1,1.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,lean_play_rows,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,premium_rows,1,1.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,standard_rows,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,wins,1,1.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,losses,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,pushes,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,voids,1,0.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,profit_units_total,1,0.57,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,roi_percent,1,57.0,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,avg_execution_score,1,124.735732,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_final_recommendation,avg_primary_edge,1,0.206757,BET,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,shortlist_rows,1,1.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,result_available_rows,1,1.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,pending_rows,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,unmatched_rows,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,bet_rows,1,1.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,lean_play_rows,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,premium_rows,1,1.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,standard_rows,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,wins,1,1.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,losses,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,pushes,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,voids,1,0.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,profit_units_total,1,0.57,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,roi_percent,1,57.0,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,avg_execution_score,1,124.735732,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_execution_shortlist_source,avg_primary_edge,1,0.206757,PREMIUM_CORE,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,shortlist_rows,1,1.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,result_available_rows,1,1.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,pending_rows,1,0.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,unmatched_rows,1,0.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,bet_rows,1,1.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,lean_play_rows,1,0.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,premium_rows,1,1.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,standard_rows,1,0.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
by_league,wins,1,1.0,Allsvenskan,2026-07-06,2026-07-07T10:33:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-06-20260707T103327Z
