target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,promotion_status,promotion_reason,source_path,allowed_downstream_use,auto_apply,production_change
2026-07-06,2026-07-06T23:45:48+01:00,1494197,Allsvenskan,Sweden,BK Hacken,Djurgardens IF,2026-07-06T18:00:00+01:00,PROMOTED_TO_SCORING_INPUT,trusted source has matching scored row without blocking data warnings,data/processed/governance/vsigma_promoted_raw_fixture_candidates.csv,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-06,2026-07-06T23:45:48+01:00,1494193,Allsvenskan,Sweden,IF Brommapojkarna,Gais,2026-07-06T18:00:00+01:00,PROMOTED_TO_SCORING_INPUT,trusted source has matching scored row without blocking data warnings,data/processed/governance/vsigma_promoted_raw_fixture_candidates.csv,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
