target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-07-06,2026-07-06T12:48:37+01:00,84,25,27,27,0,14,13,0,0,HIT=14; MISS=13,OVER_1_5=10; API_DNB=8; API_DOUBLE_CHANCE=8; UNDER_3_5=1,FUTURE_RULE_REVIEW_ONLY=26; WATCH_ONLY_COLLECT_TO_50_SAMPLE=1,SHADOW_ONLY=27,NO_RULE_ACTIVATION_PERMISSION=27,NO_PICK_PERMISSION=27,NO_STAKE_PERMISSION=27,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
