shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,recent_stats_quality_flag,recent_stats_process_score,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,tie_state_label,tie_adjustment_note,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,final_execution_bucket,final_execution_reason,final_execution_bucket_order
1,TOP_CORE,TOP_CORE,2026-05-10,Brazil,Serie A,1492257,Remo,Palmeiras,93.41,88.21,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,AWAY_WIN,STRONG,TOP_CORE,BET,TOP_CORE,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,7,4,14,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | odds_num <= 1.62 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | odds_num <= 1.63 | odds_num <= 1.57 | odds_num <= 1.58 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963 | odds_num <= 2.23 | odds_num <= 2.33,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8432,1.35,0.7407407407407407,0.1024592592592592,0.7236,2.02,0.495049504950495,0.2285504950495049,0.86,2.46,3.32,PARTIAL,3.6,4.0,5.0,0.8,1.0,16.0,4.0,FULL,FULL,13.2,4.0,HIGH,HIGH,FULL,17.2,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-88.28,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 0.86 | visitante 2.46,Market edge primario: prob 0.843 | impl 0.741 | edge +0.102,Bias lado: -2.81 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=PARTIAL hSOT=4.50 aSOT=4.60 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=13.20 aRisk=4.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.34,19.0,1.0,1.0,1.0,1.625,2.25,1.5,1.375,1.375,0.375,0.875,0.875,0.125,0.625,0.75,0.375,0.75,0.625,0.625,0.25,11.75,19.4,12.5,12.8,4.5,4.6,6.25,3.4,42.5,57.4,3.25,8.0,5.25,4.8,11.5,12.8,1.0,1.4,1.5,2.2,3.25,6.6,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
2,TOP_CORE,TOP_CORE,2026-05-10,Brazil,Serie A,1492255,Gremio,Flamengo,92.4,87.2,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,AWAY_WIN,STRONG,TOP_CORE,BET,TOP_CORE,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,20,2,4,14,PREMIUM_EVIDENCE,primary_model_prob >= 0.7961,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | odds_num <= 1.62 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | odds_num <= 1.63 | odds_num <= 1.57 | odds_num <= 1.58 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963 | odds_num <= 2.23 | odds_num <= 2.33,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8189,1.38,0.7246376811594204,0.0942623188405795,0.7316,2.0,0.5,0.2316,0.76,2.37,3.13,FULL,4.0,5.0,5.0,1.0,1.0,16.0,8.0,FULL,FULL,13.6,7.6,HIGH,HIGH,FULL,21.2,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,121.72,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 0.76 | visitante 2.37,Market edge primario: prob 0.819 | impl 0.725 | edge +0.094,Bias lado: -2.89 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=4.00 aSOT=7.00 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=13.60 aRisk=7.60 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,15.0,2.0,0.5,1.0,1.875,2.5,0.875,2.375,0.25,0.75,0.5,1.0,0.875,0.375,0.0,0.625,0.375,1.0,0.125,0.625,14.6,13.8,10.6,14.0,4.0,7.0,2.6,5.0,59.6,51.8,4.6,4.0,3.4,4.8,12.8,12.0,2.0,2.0,2.2,0.6,4.2,3.4,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
3,CORE_SHORTLIST,CORE,2026-05-10,USA,Major League Soccer,1490278,New York City FC,Columbus Crew,87.22,82.02,HIGH,1-2 / 1-3 / 2-2,OVER_2_5,OVER_1_5,STRONG,CORE_SHORTLIST,BET,CORE_SHORTLIST,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,16,2,0,14,PREMIUM_EVIDENCE,primary_model_prob >= 0.7961,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963 | odds_num <= 2.23 | odds_num <= 2.33,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8137,1.73,0.5780346820809249,0.235665317919075,0.9333,1.24,0.8064516129032259,0.1268483870967741,1.78,2.62,4.4,PARTIAL,3.2,4.0,4.0,0.8,0.8,8.0,6.0,FULL,FULL,8.0,5.2,HIGH,HIGH,FULL,13.2,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1.72,1.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.78 | visitante 2.62,Market edge primario: prob 0.814 | impl 0.578 | edge +0.236,Bias lado: -1.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=PARTIAL hSOT=5.50 aSOT=4.00 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=8.00 aRisk=5.20 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,11.0,12.0,0.0,0.0,1.0,2.0,1.75,2.25,1.875,1.125,0.625,1.0,0.0,0.25,0.625,0.75,0.875,1.0,0.5,0.75,13.25,11.25,11.25,9.5,5.5,4.0,5.5,3.25,64.0,57.75,3.75,4.25,2.75,3.5,9.75,11.5,1.75,1.5,3.5,1.0,2.75,3.25,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
4,CORE_SHORTLIST,CORE,2026-05-10,Brazil,Serie A,1492258,Santos,RB Bragantino,86.97,81.77,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,OVER_2_5,STRONG,CORE_SHORTLIST,BET,CORE_SHORTLIST,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,7,4,14,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | odds_num <= 1.62 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | odds_num <= 1.63 | odds_num <= 1.57 | odds_num <= 1.58 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963 | odds_num <= 2.23 | odds_num <= 2.33,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8806,1.36,0.7352941176470588,0.1453058823529412,0.7085,2.1,0.4761904761904761,0.2323095238095238,1.29,2.38,3.67,FULL,4.0,5.0,5.0,1.0,1.0,12.0,12.0,FULL,FULL,10.0,11.6,HIGH,HIGH,FULL,21.6,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,61.72,1.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.29 | visitante 2.38,Market edge primario: prob 0.881 | impl 0.735 | edge +0.145,Bias lado: -1.85 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=3.20 aSOT=6.60 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=10.00 aRisk=11.60 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,16.0,7.0,0.5,0.0,1.125,1.625,1.125,2.125,1.125,1.25,0.875,0.75,0.25,0.125,0.75,0.625,0.75,0.75,0.25,0.625,12.8,15.4,13.8,11.0,3.2,6.6,3.4,3.8,51.2,52.4,4.6,4.6,5.4,4.2,10.0,12.2,2.2,2.8,1.8,1.0,4.8,2.0,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
