date,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level
2026-05-10,Premier League,368,2025,1421876,NS,Hougang United,4205,Tampines Rovers,4206,Singapore,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256642+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Meistriliiga,329,2026,1513547,NS,Kalju Nomme,662,Flora Tallinn,687,Estonia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256645+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Indian Super League,323,2025,1521355,NS,Kerala Blasters,3477,Mohammedan,15585,India,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256648+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Druha Liga,336,2025,1521810,NS,Bukovyna 2,26739,Real Pharm,6497,Ukraine,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256651+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,League One,170,2026,1528607,NS,Dongguan United,17263,Suzhou Dongwu,5688,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256655+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,League One,170,2026,1528608,NS,Nantong Zhiyun,2626,Wuxi Wugou,17269,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256658+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,League Two,929,2026,1532721,NS,Guangdong Mingtu,25773,Hubei Chufeng Heli,5660,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256662+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,League Two,929,2026,1532722,NS,Rizhao Yuqi,21328,Qingdao Red Lions,5679,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256665+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Jupiler Pro League,144,2025,1536996,NS,Gent,631,Anderlecht,554,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256668+00:00,8.0,8.0,1.125,0.75,0.875,1.375,1.0,2.25,0.5,0.75,0.375,0.0,0.375,0.75,0.625,0.875,0.25,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Super League,169,2026,1523144,NS,Beijing Guoan,830,SHANGHAI SIPG,836,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256672+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League,169,2026,1523145,NS,Hangzhou Greentown,848,Tianjin Teda,837,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256676+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,First NL,211,2025,1534203,NS,Hrvace,6241,Opatija,6246,Croatia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256680+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,La Liga,140,2025,1391164,NS,Mallorca,798,Villarreal,533,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256684+00:00,8.0,8.0,1.75,2.125,1.625,2.0,1.125,1.0,1.0,0.875,0.25,0.0,0.75,0.875,0.875,0.875,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Segunda División,141,2025,1396987,NS,FC Andorra,8157,Las Palmas,534,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256687+00:00,8.0,8.0,2.0,2.25,2.375,1.5,0.875,1.0,0.75,0.875,0.5,0.375,0.25,0.5,0.5,0.875,0.5,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Premier League,235,2025,1400262,NS,Zenit,596,FC Sochi,2012,Russia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256690+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Persha Liga,334,2025,1400618,NS,Probiy Horodenka,24568,Ahrobiznes Volochysk,3620,Ukraine,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256693+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Frauen Bundesliga,82,2025,1401383,NS,Werder Bremen W,1870,Carl Zeiss Jena  W,16849,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256697+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Liga 1,274,2025,1403847,NS,PSIM Yogyakarta,4235,Malut United,22409,Indonesia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256702+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Baden-Württemberg,753,2025,1406352,NS,TSV Singen,26167,Karlsruhe II,26166,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256705+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Nord,754,2025,1406899,NS,Eintracht Mahlsdorf,12759,Viktoria Berlin,4266,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256709+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Nord,754,2025,1406901,NS,Hansa Rostock II,16119,Tennis Borussia,12876,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256712+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Nord,754,2025,1406903,NS,Croatia Berlin,26169,Dynamo Schwerin,18384,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256715+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Nord,754,2025,1406906,NS,Sparta Lichtenberg,12858,Tasmania Berlin,12874,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256741+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Süd,755,2025,1407130,NS,Empor Glauchau,22899,Heiligenstadt,26170,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256745+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Süd,755,2025,1407133,NS,FC Lok Stendal,1654,Einheit Wernigerode,17035,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256748+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Süd,755,2025,1407135,NS,Germania Halberstadt,1643,SC Freital,18170,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256751+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Nordost-Süd,755,2025,1407137,NS,VfL Halle,14812,Budissa Bautzen,12747,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256755+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Regionalliga - Nordost,85,2025,1407742,NS,Greifswalder FC,16118,Lokomotive Leipzig,9355,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256758+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Regionalliga - Nordost,85,2025,1407745,NS,Luckenwalde,12809,BFC Dynamo,1636,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256761+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Regionalliga - Nordost,85,2025,1407748,NS,Magdeburg II,21525,SV Babelsberg 03,1622,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256765+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Regionalliga - Nord,84,2025,1408349,NS,Phönix Lübeck,12831,Altona 93,9338,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256768+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Schleswig-Holstein,744,2025,1409432,NS,VfR Neumünster,13940,SV Eichede,1646,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256771+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Schleswig-Holstein,744,2025,1412298,NS,Holstein Kiel II,9344,Nordmark Satrup,21946,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256775+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Oberliga - Bremen,749,2025,1413341,NS,Vatan Sport,16096,Aumund-Vegesack,13937,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256778+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,1. Liga Classic - Group 2,600,2025,1430181,NS,Grasshopper II,12704,Delémont,12702,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256781+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,1. Liga Classic - Group 3,601,2025,1430604,NS,Widnau,16377,Taverne,6648,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256784+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Derde Divisie - Sunday,93,2025,1438435,NS,Roosendaal,19266,Blauw Geel,1263,Netherlands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256787+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Derde Divisie - Sunday,93,2025,1438436,NS,Gemert,1230,Vvsb,1251,Netherlands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256802+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Frauen Bundesliga,1034,2025,1442413,NS,Eintracht Frankfurt II W,22293,Turbine Potsdam W,1869,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256806+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Frauen Bundesliga,1034,2025,1442415,NS,Andernach W,20495,SC Sand W,1862,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256810+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Frauen Bundesliga,1034,2025,1442416,NS,Bochum W,20473,Borussia Monchengladbach W,1864,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256815+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Frauen Bundesliga,1034,2025,1442417,NS,Stuttgart W,24130,Wolfsburg II W,22294,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256819+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Frauen Bundesliga,1034,2025,1442418,NS,Mainz 05 W,21564,Ingolstadt W,20483,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256822+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Frauen Bundesliga,1034,2025,1442419,NS,Viktoria Berlin W,20504,Warbeyen W,20493,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256826+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,FKF Premier League,276,2025,1470821,NS,Tusker,2475,Bidco United,2493,Kenya,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256830+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,FKF Premier League,276,2025,1470822,NS,Murang'a SEAL,19486,Homeboyz,2462,Kenya,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256834+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie D,353,2025,1487574,NS,Dálnice Speřice,19424,Humpolec,7301,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256838+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,3. liga - CFL A,348,2025,1489696,NS,Petřín Plzeň,7330,Jiskra Domažlice,7304,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256842+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Liga 1 Feminin,728,2025,1491490,NS,Unirea Alba Iulia W,24584,Vasas Femina W,15970,Romania,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256846+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Allsvenskan,113,2026,1494161,NS,AIK Stockholm,377,Djurgardens IF,364,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256849+00:00,8.0,8.0,1.375,2.0,1.5,2.25,1.375,1.125,0.875,0.875,0.125,0.25,0.75,0.625,0.75,0.75,0.625,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Allsvenskan,113,2026,1494166,NS,Kalmar FF,374,Halmstad,766,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256853+00:00,8.0,8.0,1.0,0.25,1.375,0.5,1.625,2.25,0.75,0.5,0.0,0.0,0.75,0.5,0.75,1.0,0.5,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Veikkausliiga,244,2026,1495678,NS,Lahti,1166,Mariehamn,587,Finland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256857+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2. Division - Group 2,474,2026,1496238,NS,Trygg/Lade,7039,Ull/Kisa,2154,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256861+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,3. Division - Girone 1,774,2026,1496420,NS,Vålerenga II,10114,Ullern,7042,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256865+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,3. Division - Girone 5,778,2026,1497143,NS,Fauske Sprint,27277,Skedsmo,19711,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256869+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,1. Deild,366,2026,1506601,NS,NSÍ II,4181,B36 II,4185,Faroe-Islands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256872+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Erovnuli Liga 2,326,2026,1507151,NS,Odishi 1919,13856,Merani Martvili,10016,Georgia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256876+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Erovnuli Liga,327,2026,1509115,NS,Meshakhte,13847,Dila,3499,Georgia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256880+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 2 - Västra Götaland,596,2026,1511293,NS,Åstorp,14543,Onsala,12606,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256884+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League,277,2025,1514615,NS,3K,24667,Fortune Sacco,19480,Kenya,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256888+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 2 - Norrland,594,2026,1515715,NS,Fransta,27459,Lucksta,18999,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256892+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 2 - Norrland,594,2026,1515718,NS,IFK Luleå,6679,Boden,11665,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256896+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 2 - Norrland,594,2026,1515719,NS,Täfteå,12592,Storfors,16604,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256899+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League,277,2025,1518697,NS,Migori Youth,19484,MOFA,23407,Kenya,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256904+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League,277,2025,1518698,NS,Mwatate United,19487,Kibera Black Stars,2497,Kenya,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256908+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Druha Liga,336,2025,1521815,NS,Livyi Bereg 2,26740,Trostianets,17167,Ukraine,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256914+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League,169,2026,1523143,NS,Qingdao Jonoon,1431,Dalian Zhixing,21263,China,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256918+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Premier League,389,2026,1527956,NS,Aktobe,4563,Kaisar,4562,Kazakhstan,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256924+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Supreme Division Women,649,2026,1529930,NS,Spartak Moskva W,23214,Rostov W,16490,Russia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256947+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Superliga,119,2025,1530555,NS,Vejle,395,FC Fredericia,2061,Denmark,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256951+00:00,8.0,8.0,0.5,0.875,0.875,1.375,1.875,2.0,0.75,0.625,0.0,0.0,0.75,0.625,0.875,0.875,0.5,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Superliga,119,2025,1530584,NS,FC Nordsjaelland,398,FC Midtjylland,397,Denmark,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256955+00:00,8.0,8.0,1.875,1.625,1.25,1.625,0.75,1.375,0.875,0.875,0.25,0.125,0.625,0.875,0.75,0.875,0.25,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Ýokary Liga,636,2026,1532499,NS,Şagadam,12903,Merw,13158,Turkmenistan,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256959+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,1. Division,117,2026,1534297,NS,FC Slutsk,379,Smorgon,3393,Belarus,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256963+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,1. Liga Women,669,2025,1538173,NS,Slovácko W,14847,Slavia Praha W,10923,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256967+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League,207,2025,1538489,NS,FC Lugano,606,FC ST. Gallen,1011,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256970+00:00,8.0,8.0,2.125,1.875,1.125,1.625,0.75,1.125,1.0,0.875,0.5,0.25,0.5,0.625,0.5,1.0,0.25,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Frauenliga,484,2025,1539653,PST,Neulengbach W,10226,Kleinmünchen / BW Linz,19165,Austria,PST,Match Postponed,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256974+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Premier League,342,2025,1541021,NS,Ararat,3682,FC Urartu,2276,Armenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256978+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Primeira Divisão,969,2026,1543692,NS,Shao Jiang,25716,Chiba,25715,Macao,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.256982+00:00,,,,,,,,,,,,,,,,,,,,,
