target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-22,2026-08-22T08:54:53+01:00,LOCAL_RAW_CANDIDATES_FOUND,4020,3,6,"Review accepted rows, then feed normal scoring gates.",NO,NO
