shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,recent_stats_quality_flag,recent_stats_process_score,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,tie_state_label,tie_adjustment_note,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,final_execution_bucket,final_execution_reason,final_execution_bucket_order
5,CORE_SHORTLIST,CORE,2026-05-08,Germany,Bundesliga,1388597,Borussia Dortmund,Eintracht Frankfurt,101.07,95.17,HIGH,2-1 / 3-1 / 2-2,UNDER_3_5,OVER_1_5,PLAYABLE,WATCH,LEAN_PLAY,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,13,0,0,13,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.5595,1.87,0.53475935828877,0.02474064171123,0.8529,1.14,0.8771929824561404,-0.0242929824561404,2.21,1.19,3.4,FULL,4.0,5.0,5.0,1.0,1.0,4.0,6.0,FULL,FULL,4.0,6.0,HIGH,HIGH,FULL,10.0,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.21 | visitante 1.19,Market edge primario: prob 0.559 | impl 0.535 | edge +0.025,Bias lado: +2.02 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=2.60 aSOT=5.60 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.00 aRisk=6.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,2.0,8.0,1.0,0.0,1.875,1.125,1.75,1.125,0.875,1.375,0.75,0.875,0.375,0.25,0.375,0.75,0.75,0.75,0.5,0.625,10.0,14.6,11.2,16.2,2.6,5.6,3.8,6.2,50.0,58.2,3.2,7.0,3.0,5.2,12.8,10.2,2.4,2.0,1.0,1.2,2.4,4.0,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
6,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419968,Monza,Empoli,100.05,94.15,HIGH,2-1 / 3-1 / 2-2,HOME_WIN,HOME_DNB,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,14,0,0,14,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7233,1.71,0.5847953216374269,0.1385046783625731,0.7233,,,,2.32,0.76,3.08,FULL,4.0,5.0,5.0,1.0,1.0,0.0,2.0,FULL,FULL,0.0,2.0,LOW,MEDIUM,FULL,2.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.32 | visitante 0.76,Market edge primario: prob 0.723 | impl 0.585 | edge +0.139,Bias lado: +3.09 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=5.60 aSOT=3.00 | availability=AVAILABILITY_SAFE inj=FULL hRisk=0.00 aRisk=2.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,3.0,15.0,1.0,0.5,1.875,1.125,1.625,1.125,0.625,1.25,0.875,0.625,0.625,0.125,0.375,0.5,0.75,0.625,0.375,0.25,15.2,12.4,14.4,12.2,5.6,3.0,4.6,3.8,50.6,47.8,5.8,4.8,2.8,5.4,11.6,18.0,1.8,1.8,1.0,1.6,3.6,4.8,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
7,WATCHLIST,WATCH,2026-05-08,Belgium,Jupiler Pro League,1536954,Standard Liege,OH Leuven,99.61,93.71,HIGH,2-1 / 3-1 / 2-2,HOME_WIN,OVER_1_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,13,0,0,13,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.6327,2.06,0.4854368932038835,0.1472631067961165,0.8285,1.27,0.7874015748031495,0.0410984251968504,2.17,1.03,3.2,FULL,3.2,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3598.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.17 | visitante 1.03,Market edge primario: prob 0.633 | impl 0.485 | edge +0.147,Bias lado: +2.16 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=4.00 aSOT=3.00 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,2.0,6.0,1.0,0.0,1.5,1.0,1.75,0.875,1.0,1.5,0.875,0.5,0.25,0.375,0.75,0.25,0.875,0.75,0.625,0.25,10.8,7.6,16.4,15.6,4.0,3.0,6.0,5.8,41.8,50.8,3.2,3.8,7.4,5.6,8.0,11.4,1.4,2.6,2.5,2.4,3.8,1.6,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
9,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419964,Sudtirol,Juve Stabia,98.15,92.25,HIGH,1-2 / 1-3 / 2-2,AWAY_WIN,OVER_1_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,10,0,0,10,GENERIC_BROAD,primary_model_prob >= 0.6901,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7131,5.5,0.1818181818181818,0.5312818181818182,0.8384,1.4,0.7142857142857143,0.1241142857142857,0.87,2.41,3.28,FULL,3.29,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 0.87 | visitante 2.41,Market edge primario: prob 0.713 | impl 0.182 | edge +0.531,Bias lado: -2.64 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=2.00 aSOT=4.20 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,16.0,7.0,0.5,0.0,0.375,1.25,0.75,1.375,2.25,1.25,0.625,0.875,0.125,0.125,0.625,0.75,0.75,0.875,0.5,0.375,10.0,11.8,13.2,13.6,2.0,4.2,4.6,4.8,39.6,47.2,4.0,4.4,4.4,4.4,15.6,11.6,1.8,2.0,1.4,2.2,2.6,3.4,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
10,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419965,Venezia,Palermo,96.25,90.35,HIGH,2-1 / 3-1 / 2-2,OVER_2_5,BTTS_YES,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,14,0,0,14,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7106,1.7,0.5882352941176471,0.1223647058823529,0.6939,1.75,0.5714285714285714,0.1224714285714285,2.13,1.55,3.68,FULL,4.0,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.13 | visitante 1.55,Market edge primario: prob 0.711 | impl 0.588 | edge +0.122,Bias lado: +1.07 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=5.80 aSOT=5.80 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,1.0,4.0,1.0,0.5,2.0,1.875,1.875,1.5,0.75,1.125,0.875,0.875,0.375,0.375,0.625,0.5,0.875,0.875,0.5,0.375,16.2,14.4,9.4,10.2,5.8,5.8,3.2,3.6,69.0,51.0,5.0,5.0,4.8,3.0,16.4,13.0,1.8,1.6,1.4,1.4,4.4,2.2,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
14,WATCHLIST,WATCH,2026-05-08,Germany,2. Bundesliga,1388907,1. FC Kaiserslautern,Arminia Bielefeld,89.73,83.83,HIGH,2-1 / 3-1 / 2-2,HOME_WIN,OVER_1_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,9,0,0,9,GENERIC_BROAD,vsigma_pre_score >= 69.39,vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.4845,3.98,0.2512562814070351,0.2332437185929648,0.8597,1.2,0.8333333333333334,0.0263666666666666,1.96,1.5,3.46,FULL,4.0,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3733.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 1.96 | visitante 1.50,Market edge primario: prob 0.484 | impl 0.251 | edge +0.233,Bias lado: +0.71 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=3.60 aSOT=4.40 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,7.0,16.0,0.0,1.0,1.125,1.125,1.125,1.375,1.5,1.875,0.5,0.875,0.375,0.0,0.125,0.875,0.75,0.875,0.625,0.625,11.6,15.4,13.2,10.2,3.6,4.4,3.6,3.6,54.6,53.8,6.0,6.4,4.8,3.8,9.8,9.6,1.5,1.0,0.6,2.6,3.6,4.4,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
16,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419967,Reggiana,Sampdoria,89.17,83.27,HIGH,1-2 / 0-1 / 1-1,AWAY_WIN,OVER_1_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,13,0,0,13,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.5734,2.23,0.4484304932735426,0.1249695067264574,0.7043,1.38,0.7246376811594204,-0.0203376811594203,0.81,1.65,2.46,FULL,3.69,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 0.81 | visitante 1.65,Market edge primario: prob 0.573 | impl 0.448 | edge +0.125,Bias lado: -1.50 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=3.20 aSOT=3.80 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,18.0,13.0,1.0,0.0,0.625,1.75,0.75,0.75,1.75,0.875,0.625,0.5,0.25,0.5,0.5,0.25,0.75,0.5,0.5,0.375,10.2,13.4,15.6,11.0,3.2,3.8,5.0,2.0,37.8,51.8,2.8,5.4,5.0,4.0,16.4,14.2,1.8,2.4,3.2,1.8,3.0,4.0,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
18,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419963,Virtus Entella,Carrarese,87.27,81.37,HIGH,1-2 / 0-1 / 1-1,AWAY_WIN,UNDER_3_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,9,0,0,9,GENERIC_BROAD,vsigma_pre_score >= 69.39,vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.5046,4.9,0.2040816326530612,0.3005183673469388,0.6744,1.4,0.7142857142857143,-0.0398857142857143,1.16,1.72,2.88,FULL,4.0,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.16 | visitante 1.72,Market edge primario: prob 0.505 | impl 0.204 | edge +0.301,Bias lado: -0.98 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=3.60 aSOT=3.20 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,14.0,12.0,0.0,0.0,1.0,1.5,0.875,1.375,1.25,1.125,0.625,0.625,0.25,0.375,0.375,0.375,0.75,0.875,0.375,0.5,11.6,16.6,10.0,13.2,3.6,3.2,3.2,3.6,47.0,52.2,4.0,6.8,3.2,5.2,14.4,14.6,2.6,2.2,1.6,2.2,2.6,6.0,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
21,WATCHLIST,WATCH,2026-05-08,Norway,Eliteserien,1494652,Ham-Kam,Valerenga,83.22,78.02,HIGH,2-1 / 3-1 / 2-2,OVER_2_5,OVER_1_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,14,0,0,14,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7598,1.68,0.5952380952380952,0.1645619047619048,0.9074,1.22,0.819672131147541,0.0877278688524589,2.24,1.75,3.99,FULL,4.0,5.0,5.0,1.0,1.0,2.0,4.0,FULL,FULL,2.0,4.0,MEDIUM,HIGH,FULL,6.0,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3703.59,0.0,1.0,11.0,11.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.24 | visitante 1.75,Market edge primario: prob 0.760 | impl 0.595 | edge +0.165,Bias lado: +0.87 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=3.80 aSOT=4.60 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=2.00 aRisk=4.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,6.0,11.0,0.0,0.0,1.375,1.125,1.625,1.25,2.0,1.75,0.875,0.75,0.125,0.25,0.75,0.5,1.0,0.75,0.75,0.375,11.0,15.6,13.6,16.4,3.8,4.6,4.8,5.4,46.6,46.2,4.2,8.2,3.2,4.6,13.2,9.2,1.6,3.0,1.5,1.2,3.2,5.2,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
23,WATCHLIST,WATCH,2026-05-08,World,CONMEBOL Sudamericana,1535189,Blooming,RB Bragantino,82.57,77.57,HIGH,2-2 / 2-1 / 1-2,OVER_2_5,OVER_1_5,STRONG,WATCH,BET,WATCH,WATCH,DOWNGRADED_GENERIC_PROMOTED_RULE_ONLY,14,0,0,14,GENERIC_BROAD,odds_num <= 2.57,odds_num <= 2.57 | primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | odds_num <= 2.44 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | odds_num <= 2.23 | odds_num <= 2.33,Base actionable recommendation matched only broad generic promoted rules; approval requires at least one selective evidence rule.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7614,1.86,0.5376344086021505,0.2237655913978494,0.9082,1.27,0.7874015748031495,0.1207984251968504,2.07,1.93,4.0,FULL,4.0,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-4693.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,HOME_TRAILING,home_trailing_boost,Proj goles: local 2.07 | visitante 1.93,Market edge primario: prob 0.761 | impl 0.538 | edge +0.224,Bias lado: +0.25 | tie=HOME_TRAILING | hint=OVER_OR_BTTS_CHECK | stats=FULL hSOT=4.40 aSOT=5.20 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,4.0,2.0,1.0,1.0,1.125,1.25,1.875,1.375,1.625,1.375,0.875,0.625,0.125,0.0,0.75,0.625,1.0,0.625,0.625,0.5,12.8,14.0,20.0,11.2,4.4,5.2,8.0,4.0,49.8,51.4,3.8,4.2,8.0,4.0,10.4,12.2,3.6,2.8,1.8,2.2,2.2,2.0,DOWNGRADED,Base actionable recommendation was downgraded because promoted-rule evidence was absent or too generic.,3
