date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,results_last_refresh_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,league_tier,league_tier_rank,league_filter_reason,league_quality_score,old_data_count,prior_data_count,standings_data_count,recent_stats_data_count,injuries_data_count,data_quality_score,data_warning,home_absences_num,away_absences_num,home_availability_unknown_penalty,away_availability_unknown_penalty,availability_uncertainty_penalty,availability_known_risk_score,availability_attack_penalty,lineup_score_nudge,attack_environment_score,recent_stats_process_score,home_goal_path_score,away_goal_path_score,home_rank_strength,away_rank_strength,team_edge_raw,team_edge_score,home_motivation_num,away_motivation_num,motivation_total_score,absences_noise_penalty,standings_context_score,vsigma_pre_score,vsigma_priority,market_family_hint,is_two_leg_tie,tie_context_status,tie_state_label,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_adjustment_applied,tie_adjustment_note,priority_rank,market_bonus,selection_eligible,sample_penalty,priority_bonus,tier_bonus,selection_score,shortlist_rank,shortlist_bucket
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Serie B,136,2025,1419969,FT,Frosinone,512,Mantova,1693,Italy,FT,Match Finished,90.0,5.0,0.0,5.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:43:15.197170+00:00,8.0,8.0,2.5,2.0,2.0,1.875,0.75,1.0,1.0,0.875,0.375,0.5,0.625,0.375,0.875,0.875,0.625,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,18.0,15.6,5.8,4.6,51.8,6.6,5.8,12.4,2.75,2.2,5.6,5.0,5.0,1.0,1.0,13.2,12.0,5.2,3.4,55.6,3.2,3.8,15.6,2.4,2.2,3.6,FULL,2026-05-11T06:43:19.243395+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:43:28.128996+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.521681+00:00,2.0,81.0,42.0,38.0,76.0,34.0,1.0,9.0,46.0,-12.0,38.0,45.0,57.0,0.0,20.0,2026-05-11T06:43:37.426167+00:00,1.6,4.4,5.61,1.57,2.37,1.17,5.5,1.54,2.62,2.31,1.7,,,,,,13.0,154.0,4828.0,0.625,0.2273,0.1783,0.6369,0.4219,0.8547,0.1818,0.6494,0.3817,0.4329,0.5882,,,,,,2026-05-11T06:43:46.830172+00:00,OK,,,,,,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,19.52,4.0,18.09,16.38,0.9473684210526316,0.5789473684210527,16.84,16.0,0.0,0.0,0.0,0.0,4.04,97.56,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,103.46,1,TOP_CORE
2026-05-08,2026-05-08T19:45:00+01:00,1778265900,Ligue 1,61,2025,1387989,FT,Lens,116,Nantes,83,France,FT,Match Finished,90.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,2026-05-11T06:43:15.197215+00:00,8.0,8.0,1.75,0.75,2.5,0.875,1.625,1.25,0.875,0.5,0.125,0.375,0.75,0.375,1.0,0.625,0.875,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,20.6,8.0,7.0,3.0,60.4,7.4,2.2,10.6,1.8,1.4,4.4,5.0,5.0,1.0,1.0,16.4,10.6,5.2,4.2,39.8,6.8,4.8,12.6,2.0,1.8,6.2,FULL,2026-05-11T06:43:19.036732+00:00,14.0,10.0,1.0,1.0,13.2,10.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-11T06:43:25.367049+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3598.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.464477+00:00,2.0,67.0,29.0,32.0,62.0,33.0,1.0,17.0,23.0,-23.0,33.0,29.0,52.0,1.0,18.0,2026-05-11T06:43:37.411805+00:00,1.5,5.1,6.86,1.7,2.15,1.18,5.5,1.55,2.62,2.41,1.67,,,,,,13.0,180.0,5675.0,0.6667,0.1961,0.1458,0.5882,0.4651,0.8475,0.1818,0.6452,0.3817,0.4149,0.5988,,,,,,2026-05-11T06:43:43.608776+00:00,OK,,,,,,TIER_1,1,france_ligue_1,30,8,16,9,16,4,28.0,OK_FULL_STATS,13.2,10.0,0.0,0.0,0.0,23.2,0.1,0.0,18.29,4.0,19.97,13.84,0.9411764705882352,0.0588235294117647,27.96,16.0,0.0,0.0,0.0,0.1,4.8,96.99,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,102.89,2,TOP_CORE
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Serie B,136,2025,1419970,FT,Catanzaro,1687,Bari,508,Italy,FT,Match Finished,90.0,2.0,3.0,2.0,3.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:43:15.197175+00:00,8.0,8.0,1.25,1.125,1.875,1.25,1.75,1.75,1.0,0.5,0.0,0.125,1.0,0.375,1.0,1.0,0.625,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.4,11.6,5.4,4.2,58.0,4.4,4.0,10.4,1.8,1.4,2.6,5.0,5.0,1.0,1.0,7.8,17.6,3.0,6.4,36.8,2.8,5.8,11.6,1.8,0.8,1.4,FULL,2026-05-11T06:43:19.168902+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:43:27.291785+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.503682+00:00,5.0,59.0,11.0,38.0,62.0,51.0,0.5,17.0,40.0,-22.0,38.0,38.0,60.0,1.0,20.0,2026-05-11T06:43:37.421700+00:00,3.05,3.25,2.62,1.75,2.12,1.33,3.6,2.08,1.91,3.6,1.34,,,,,,13.0,153.0,4819.0,0.3279,0.3077,0.3817,0.5714,0.4717,0.7519,0.2778,0.4808,0.5236,0.2778,0.7463,,,,,,2026-05-11T06:43:45.780332+00:00,OK,,,,,,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,18.82,3.72,20.0,14.64,0.7894736842105263,0.1578947368421053,14.74,16.0,0.0,0.0,0.0,0.0,3.92,96.74,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,102.64,3,CORE_SHORTLIST
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Segunda División,141,2025,1392192,FT,Cadiz,724,Deportivo La Coruna,544,Spain,FT,Match Finished,90.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:43:15.197080+00:00,8.0,8.0,0.125,2.0,0.625,1.625,2.375,0.875,0.5,1.0,0.0,0.125,0.5,0.875,0.875,1.0,0.875,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.4,12.6,3.2,5.4,44.0,4.4,3.8,13.2,3.2,2.6,2.8,5.0,5.0,1.0,1.0,14.2,12.0,4.6,3.8,54.0,6.6,5.8,13.0,2.6,1.8,4.6,FULL,2026-05-11T06:43:19.068067+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:43:25.932830+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.474100+00:00,18.0,39.0,-20.0,39.0,36.0,56.0,0.5,2.0,71.0,19.0,39.0,60.0,41.0,1.0,22.0,2026-05-11T06:43:37.414022+00:00,4.1,3.6,2.0,1.75,2.05,1.31,3.8,1.97,1.97,3.35,1.35,,,,,,13.0,167.0,4590.0,0.2439,0.2778,0.5,0.5714,0.4878,0.7634,0.2632,0.5076,0.5076,0.2985,0.7407,,,,,,2026-05-11T06:43:44.107076+00:00,OK,,,,,,TIER_1,1,spain_segunda,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,17.27,4.0,9.83,20.0,0.1904761904761904,0.9523809523809524,-31.78,16.0,0.0,0.0,0.0,0.0,4.23,95.5,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,101.4,4,CORE_SHORTLIST
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Bundesliga,78,2025,1388597,FT,Borussia Dortmund,165,Eintracht Frankfurt,169,Germany,FT,Match Finished,90.0,3.0,2.0,3.0,2.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2026-05-11T06:43:15.197076+00:00,8.0,8.0,1.875,1.125,1.75,1.125,0.875,1.375,0.75,0.875,0.375,0.25,0.375,0.75,0.75,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.0,11.2,2.6,3.8,50.0,3.2,3.0,12.8,2.4,1.0,2.4,5.0,5.0,1.0,1.0,14.6,16.2,5.6,6.2,58.2,7.0,5.2,10.2,2.0,1.2,4.0,FULL,2026-05-11T06:43:18.861769+00:00,4.0,6.0,1.0,1.0,4.0,6.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-11T06:43:22.623698+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.408220+00:00,2.0,70.0,34.0,33.0,68.0,34.0,1.0,8.0,43.0,-4.0,33.0,59.0,63.0,0.0,18.0,2026-05-11T06:43:37.397000+00:00,1.75,4.5,4.51,1.44,2.8,1.14,7.0,1.44,3.0,2.08,1.87,,,,,,13.0,183.0,6223.0,0.5714,0.2222,0.2217,0.6944,0.3571,0.8772,0.1429,0.6944,0.3333,0.4808,0.5348,,,,,,2026-05-11T06:43:40.724289+00:00,OK,,,,,,TIER_1,1,germany_bundesliga,30,8,16,9,16,4,28.0,OK_FULL_STATS,4.0,6.0,0.0,0.0,0.0,10.0,0.1,0.0,17.22,4.0,16.39,14.14,0.9411764705882352,0.5882352941176471,17.65,16.0,0.0,0.0,0.0,0.1,4.05,95.17,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,101.07,5,CORE_SHORTLIST
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Serie B,136,2025,1419968,FT,Monza,1579,Empoli,511,Italy,FT,Match Finished,90.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2026-05-11T06:43:15.197166+00:00,8.0,8.0,1.875,1.125,1.625,1.125,0.625,1.25,0.875,0.625,0.625,0.125,0.375,0.5,0.75,0.625,0.375,0.25,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.2,14.4,5.6,4.6,50.6,5.8,2.8,11.6,1.8,1.0,3.6,5.0,5.0,1.0,1.0,12.4,12.2,3.0,3.8,47.8,4.8,5.4,18.0,1.8,1.6,4.8,FULL,2026-05-11T06:43:19.273997+00:00,0.0,2.0,1.0,1.0,0.0,2.0,FULL,FULL,LOW,MEDIUM,FULL,2026-05-11T06:43:28.554915+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.531390+00:00,3.0,76.0,29.0,38.0,61.0,32.0,1.0,15.0,41.0,-7.0,38.0,47.0,54.0,0.5,20.0,2026-05-11T06:43:37.428402+00:00,1.71,4.05,4.78,1.75,2.13,1.25,4.2,1.78,2.17,2.9,1.44,,,,,,13.0,153.0,4726.0,0.5848,0.2469,0.2092,0.5714,0.4695,0.8,0.2381,0.5618,0.4608,0.3448,0.6944,,,,,,2026-05-11T06:43:47.301949+00:00,OK,,,,,,TIER_1,1,italy_serie_b,30,8,16,9,16,4,28.0,OK_FULL_STATS,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,15.9,4.0,17.63,10.49,0.8947368421052632,0.2631578947368421,22.02,16.0,0.0,0.0,0.0,0.0,4.25,94.15,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,100.05,6,WATCHLIST
2026-05-08,2026-05-08T19:45:00+01:00,1778265900,Jupiler Pro League,144,2025,1536954,FT,Standard Liege,733,OH Leuven,260,Belgium,FT,Match Finished,90.0,2.0,1.0,2.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:43:15.197260+00:00,8.0,8.0,1.5,1.0,1.75,0.875,1.0,1.5,0.875,0.5,0.25,0.375,0.75,0.25,0.875,0.75,0.625,0.25,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.8,16.4,4.0,6.0,41.8,3.2,7.4,8.0,1.4,2.5,3.8,5.0,5.0,1.0,1.0,7.6,15.6,3.0,5.8,50.8,3.8,5.6,11.4,2.6,2.4,1.6,FULL,2026-05-11T06:43:18.974985+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:43:24.371893+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3598.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.446568+00:00,2.0,33.0,-1.0,37.0,42.0,43.0,1.0,6.0,19.0,-20.0,37.0,37.0,57.0,0.0,16.0,2026-05-11T06:43:37.407175+00:00,2.06,3.71,3.99,1.67,2.23,1.27,4.35,1.81,2.14,3.01,1.44,,,,,,13.0,172.0,5116.0,0.4854,0.2695,0.2506,0.5988,0.4484,0.7874,0.2299,0.5525,0.4673,0.3322,0.6944,,,,,,2026-05-11T06:43:42.680759+00:00,OK,,,,,,TIER_1,1,belgium_jupiler,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,15.55,3.2,17.66,11.05,0.9333333333333332,0.6666666666666667,14.95,16.0,0.0,0.0,0.0,0.0,4.16,93.71,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,99.61,7,WATCHLIST
2026-05-08,2026-05-08T17:30:00+01:00,1778257800,2. Bundesliga,79,2025,1388909,FT,SC Paderborn 07,185,Karlsruher SC,785,Germany,FT,Match Finished,90.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-05-11T06:43:15.196495+00:00,8.0,8.0,1.5,1.25,1.875,1.625,2.0,2.0,1.0,0.625,0.125,0.0,0.875,0.625,1.0,0.875,0.625,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.2,11.2,5.0,5.4,44.6,4.8,3.8,14.0,2.2,1.0,3.0,5.0,5.0,1.0,1.0,11.2,17.0,3.8,5.8,49.6,3.2,4.4,9.2,1.2,2.4,1.8,FULL,2026-05-11T06:43:18.833578+00:00,0.0,1.0,1.0,1.0,0.0,1.0,FULL,FULL,LOW,LOW,FULL,2026-05-11T06:43:22.165732+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3733.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.399098+00:00,4.0,59.0,12.0,33.0,57.0,45.0,0.5,9.0,44.0,-10.0,33.0,52.0,62.0,0.0,18.0,2026-05-11T06:43:37.394671+00:00,1.4,5.63,7.5,1.55,2.4,1.12,7.5,1.38,3.3,1.96,1.93,,,,,,13.0,153.0,3849.0,0.7143,0.1776,0.1333,0.6452,0.4167,0.8929,0.1333,0.7246,0.303,0.5102,0.5181,,,,,,2026-05-11T06:43:40.207315+00:00,OK,,,,,,TIER_1,1,germany_2_bundesliga,30,8,16,9,16,4,28.0,OK_FULL_STATS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,4.0,20.0,17.83,0.8235294117647058,0.5294117647058824,10.44,11.48,0.0,0.0,0.0,0.0,2.96,92.44,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,98.34,8,WATCHLIST
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Serie B,136,2025,1419964,FT,Sudtirol,1578,Juve Stabia,863,Italy,FT,Match Finished,90.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:43:15.197099+00:00,8.0,8.0,0.375,1.25,0.75,1.375,2.25,1.25,0.625,0.875,0.125,0.125,0.625,0.75,0.75,0.875,0.5,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.0,13.2,2.0,4.6,39.6,4.0,4.4,15.6,1.8,1.4,2.6,5.0,5.0,1.0,1.0,11.8,13.6,4.2,4.8,47.2,4.4,4.4,11.6,2.0,2.2,3.4,FULL,2026-05-11T06:43:19.368780+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:43:29.955618+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.558488+00:00,16.0,41.0,-10.0,38.0,38.0,48.0,0.5,7.0,51.0,-1.0,38.0,44.0,45.0,0.0,20.0,2026-05-11T06:43:37.435489+00:00,1.69,3.95,5.5,2.07,1.75,1.4,3.2,2.19,1.77,3.9,1.28,,,,,,13.0,153.0,4420.0,0.5917,0.2532,0.1818,0.4831,0.5714,0.7143,0.3125,0.4566,0.565,0.2564,0.7812,,,,,,2026-05-11T06:43:48.874252+00:00,OK,,,,,,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,16.02,3.29,11.64,18.93,0.2105263157894736,0.6842105263157895,-15.02,16.0,0.0,0.0,0.0,0.0,2.23,92.25,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,98.15,9,WATCHLIST
2026-05-08,2026-05-08T19:30:00+01:00,1778265000,Serie B,136,2025,1419965,FT,Venezia,517,Palermo,522,Italy,FT,Match Finished,90.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-11T06:43:15.197103+00:00,8.0,8.0,2.0,1.875,1.875,1.5,0.75,1.125,0.875,0.875,0.375,0.375,0.625,0.5,0.875,0.875,0.5,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.2,9.4,5.8,3.2,69.0,5.0,4.8,16.4,1.8,1.4,4.4,5.0,5.0,1.0,1.0,14.4,10.2,5.8,3.6,51.0,5.0,3.0,13.0,1.6,1.4,2.2,FULL,2026-05-11T06:43:19.399714+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-11T06:43:30.453392+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,-3613.59,0.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,2026-05-11T06:43:35.569477+00:00,1.0,82.0,46.0,38.0,77.0,31.0,1.0,4.0,72.0,28.0,38.0,61.0,33.0,0.5,20.0,2026-05-11T06:43:37.437666+00:00,1.55,4.5,5.91,1.75,2.06,1.23,4.5,1.7,2.29,2.75,1.5,,,,,,13.0,153.0,4442.0,0.6452,0.2222,0.1692,0.5714,0.4854,0.813,0.2222,0.5882,0.4367,0.3636,0.6667,,,,,,2026-05-11T06:43:49.379562+00:00,OK,,,,,,TIER_1,1,italy_serie_b,30,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,18.24,4.0,17.63,15.06,1.0,0.8421052631578947,7.96,8.76,0.0,0.0,0.0,0.0,5.35,90.35,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0.0,NOT_TWO_LEG_TIE,,,,0.0,0.0,0.0,0,,1,1.4,True,0.0,3.0,1.5,96.25,10,WATCHLIST
