target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-07-07,2026-07-07T11:38:12+01:00,LOCAL_RAW_CANDIDATES_FOUND,2761,1,2,"Review accepted rows, then feed normal scoring gates.",NO,NO
