rows_processed,full_rows,partial_rows,sparse_rows,none_rows,api_calls_made,cache_hits,api_errors,plan_limit_errors,avg_injuries_count_known,unknown_coverage_rows,generated_at_utc
12,0,0,0,12,0,0,0,0,,12,2026-07-07T11:10:19.507746+00:00
