execution_rank,date,league,fixture_id,home_team,away_team,market_primary,final_recommendation,execution_shortlist_source,execution_score,selection_score,primary_edge,primary_model_prob,pick_main_why,pick_supporting_edges,pick_primary_risk,pick_execution_rationale,pick_bucket_rationale,pick_rank_rationale,pick_failure_mode,pick_confirmation_layers
1,2026-07-08,UEFA Champions League,1554369,ML Vitebsk,Universitatea Craiova,OVER_2_5,BET,PREMIUM_CORE,127.08102803738319,74.37,0.3371102803738318,0.8044,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;EXECUTION_SCORE_TOP;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.337; market_fit=SAFE_OK,BET; edge=0.337; prob=0.804; odds=2.14; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=1; phase=PREMIUM_CORE; execution_score=127.081; selection_score=74.370; primary_edge=0.337; primary_model_prob=0.804; shortlist_rank=4; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM
2,2026-07-08,UEFA Europa Conference League,1554414,Zira,Torpedo Kutaisi,OVER_1_5,BET,PREMIUM_CORE,108.81412213740457,75.71,0.1410412213740458,0.9044,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_THIN_NO_EXTRA_TRUST,CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_THIN_NO_EXTRA_TRUST;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES;COVERAGE_LIMITS_LINEUPS,FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.141; market_fit=SAFE_OK,BET; edge=0.141; prob=0.904; odds=1.31; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=2; phase=PREMIUM_CORE; execution_score=108.814; selection_score=75.710; primary_edge=0.141; primary_model_prob=0.904; shortlist_rank=2; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM
3,2026-07-08,UEFA Champions League,1554370,Petrocub,Egnatia Rrogozhinë,OVER_1_5,BET,PREMIUM_EXTENDED,93.13801418439716,73.76,0.1437801418439716,0.853,CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.144; market_fit=SAFE_OK,BET; edge=0.144; prob=0.853; odds=1.41; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_EXTENDED: EXTENDED_GATE_PASSED; EXTENDED_QUALITY_OK; edge>=0.08; prob>=0.82,EXECUTION_SHORTLIST_SORT: execution_rank=3; phase=PREMIUM_EXTENDED; execution_score=93.138; selection_score=73.760; primary_edge=0.144; primary_model_prob=0.853; shortlist_rank=6; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM
