summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,3,3.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,result_available_rows,3,3.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,pending_rows,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,unmatched_rows,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,bet_rows,3,3.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,lean_play_rows,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,premium_rows,3,3.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,standard_rows,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,wins,3,3.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,losses,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,pushes,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,voids,3,0.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,profit_units_total,3,1.86,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,roi_percent,3,62.0,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,avg_execution_score,3,109.677721,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
overall,avg_primary_edge,3,0.207311,,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,shortlist_rows,3,3.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,result_available_rows,3,3.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,pending_rows,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,unmatched_rows,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,bet_rows,3,3.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,lean_play_rows,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,premium_rows,3,3.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,standard_rows,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,wins,3,3.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,losses,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,pushes,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,voids,3,0.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,profit_units_total,3,1.86,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,roi_percent,3,62.0,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,avg_execution_score,3,109.677721,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_execution_bucket,avg_primary_edge,3,0.207311,APPROVED_PREMIUM,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,shortlist_rows,3,3.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,result_available_rows,3,3.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,pending_rows,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,unmatched_rows,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,bet_rows,3,3.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,lean_play_rows,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,premium_rows,3,3.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,standard_rows,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,wins,3,3.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,losses,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,pushes,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,voids,3,0.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,profit_units_total,3,1.86,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,roi_percent,3,62.0,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,avg_execution_score,3,109.677721,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_final_recommendation,avg_primary_edge,3,0.207311,BET,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_execution_shortlist_source,shortlist_rows,2,2.0,PREMIUM_CORE,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_execution_shortlist_source,result_available_rows,2,2.0,PREMIUM_CORE,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_execution_shortlist_source,pending_rows,2,0.0,PREMIUM_CORE,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_execution_shortlist_source,unmatched_rows,2,0.0,PREMIUM_CORE,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_execution_shortlist_source,bet_rows,2,2.0,PREMIUM_CORE,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
by_execution_shortlist_source,lean_play_rows,2,0.0,PREMIUM_CORE,2026-07-08,2026-07-09T10:32:51+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-08-20260709T103251Z
