summary_scope,rows_processed,home_full_or_partial,away_full_or_partial,avg_home_opponent_strength,avg_away_opponent_strength,standings_api_calls,standings_cache_hits,standings_errors,generated_at_utc,flag,rows
overall,7.0,6.0,6.0,0.533,0.543,9.0,61.0,0.0,2026-07-08T10:21:50.517371+00:00,,
home_quality_flag,,,,,,,,,,FULL,3.0
home_quality_flag,,,,,,,,,,PARTIAL,3.0
home_quality_flag,,,,,,,,,,SPARSE,1.0
away_quality_flag,,,,,,,,,,PARTIAL,5.0
away_quality_flag,,,,,,,,,,UNKNOWN,1.0
away_quality_flag,,,,,,,,,,FULL,1.0
