country,league,league_tier,league_filter_reason,matches
World,Friendlies Clubs,REJECT,hard_reject_noise_league,69
Venezuela,Copa Venezuela,REJECT,country_league_not_allowlisted,10
USA,USL League Two,REJECT,country_league_not_allowlisted,5
Brazil,Brasileiro U17,REJECT,hard_reject_noise_league,4
Brazil,Brasileiro U20 A,REJECT,hard_reject_noise_league,4
World,Friendlies,REJECT,hard_reject_noise_league,3
World,UEFA U19 Championship,REJECT,hard_reject_noise_league,3
Brazil,Cearense U20,REJECT,hard_reject_noise_league,2
Kyrgyzstan,Premier League,REJECT,country_league_not_allowlisted,2
Argentina,Torneo Promocional Amateur,REJECT,hard_reject_noise_league,1
Australia,Northern NSW NPL,REJECT,country_league_not_allowlisted,1
Bolivia,Primera División,REJECT,country_league_not_allowlisted,1
Brazil,Catarinense - 2,REJECT,country_league_not_allowlisted,1
Brazil,Copa Rio,REJECT,country_league_not_allowlisted,1
Brazil,Paraibano U20,REJECT,hard_reject_noise_league,1
China,League Two,REJECT,country_league_not_allowlisted,1
Ecuador,Liga Pro Serie B,REJECT,country_league_not_allowlisted,1
Finland,Kakkonen - Lohko C,REJECT,country_league_not_allowlisted,1
Morocco,Cup,REJECT,country_league_not_allowlisted,1
Tanzania,Ligi kuu Bara,REJECT,country_league_not_allowlisted,1
USA,USL League One,REJECT,country_league_not_allowlisted,1
World,Friendlies Women,REJECT,hard_reject_noise_league,1
World,UEFA Champions League,TIER_1,uefa_top_competition,4
World,UEFA Europa Conference League,TIER_1,uefa_top_competition,3
Canada,Canadian Championship,TIER_3,canada_cup_noisy,1
Ecuador,Copa Ecuador,TIER_4,ecuador_cup_context_only,1
