target_date,generated_at,executor_status,policy_rows_reviewed,rows_selected,rows_executed,rows_dry_run,rows_success_any,rows_failed_all,scoring_allowed_rows,coverage_probe_rows,diagnostic_only_rows,endpoint_success_counts,endpoint_failure_counts,external_calls_allowed,external_calls_executed,auto_apply,production_change
2026-06-20,2026-06-20T16:22:42+01:00,EXECUTION_COMPLETE,250,250,250,0,250,0,198,0,52,fixture_detail=250; predictions=198; odds=110; events=63,statistics=198; lineups=198; events=135; odds=88,YES_MAX_COVERAGE_POLICY,YES_LOGGED_EXECUTION,NO,NO
