target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1551272,Segunda División,Spain,Almeria,Malaga,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522830,A Lyga,Lithuania,Banga,FK Zalgiris Vilnius,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522828,A Lyga,Lithuania,Panevėžys,Šiauliai,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1522829,A Lyga,Lithuania,TransINVEST Vilnius,Kauno Žalgiris,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520732,Serie B,Brazil,Ceara,Botafogo SP,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520735,Serie B,Brazil,Londrina,Athletic Club,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-20,1520739,Serie B,Brazil,Vila Nova,Nautico Recife,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
