date,timezone,mode,baseline_competition_rows,candidate_v2_competition_rows,overlap_rows,baseline_only_rows,candidate_v2_only_rows,official_baseline_preserved,run_finished_at
2026-06-20,Atlantic/Canary,SHADOW_CANDIDATE_V2,1,1,1,0,0,1,2026-06-19T23:34:37.900198+00:00
