target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-20,2026-06-20T16:31:58+01:00,77,24,1436,384,1052,275,97,12,0,PENDING_RESULT=1052; HIT=275; MISS=97; VOID=12,OVER_1_5=669; API_DNB=275; API_DOUBLE_CHANCE=275; UNDER_3_5=217,FUTURE_RULE_REVIEW_ONLY=1436,SHADOW_ONLY=1436,NO_RULE_ACTIVATION_PERMISSION=1436,NO_PICK_PERMISSION=1436,NO_STAKE_PERMISSION=1436,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
