target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-20,2026-06-20T11:18:02+01:00,LOCAL_RAW_CANDIDATES_FOUND,2052,448,85,"Review accepted rows, then feed normal scoring gates.",NO,NO
