fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1551272,Segunda División,Almeria,Malaga,OVER_2_5,2026-06-20T19:00:20+00:00,1165.59,2026-06-20T17:30:20+00:00,PENDING_OUTSIDE_WINDOW,WAIT_FOR_PRELOCK,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-20 --timezone Atlantic/Canary --mode prelock --window-minutes 90
