target_date,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,data_gap_flags,execution_family_status,prelock_retained,prelock_decision,prelock_decision_reason,exclusion_reason,decision_state,decision_reason,next_action
2026-06-20,1551272,Segunda División,Almeria,Malaga,OVER_2_5,0.910725,149.488,FAILURE_MODE_LOW_CONVERSION,2026-06-20T20:00+01:00,-219.8,NO_BET,NO,KICKOFF_ALREADY_PASSED,NO,,,EXPIRED,NO,,,KICKOFF_ALREADY_PASSED,POST_PENDING,Kickoff has passed and post-result grading is still pending.,WAIT_FOR_POST_RESULTS
