target_date,priority,category,title,reason,expected_impact,risk,recommended_action,apply_now,evidence
2026-06-19,P3,model_calibration,Defer recalibration until minimum closed-pick sample,Fewer than 30 closed picks are available.,Avoids fitting thresholds or probability adjustments to noise.,Low; no predictive change is applied.,Keep calibration reporting active and wait for at least 30 closed picks before suggestions.,NO,closed_picks=8; enough_sample=NO; recalibration_allowed=NO
