target_date,generated_at,source_rows,finished_rows,pending_rows,summary_rows,top_market_by_hit_rate,top_market_by_hit_or_void_rate,sample_warning_counts,calibration_status_counts,next_action,auto_apply,production_change
2026-06-20,2026-06-20T16:31:36+01:00,468,200,268,77,SCORE_BUCKET=SCORE_90_PLUS | API_DOUBLE_CHANCE | hit_rate_pct=83.3 | evaluated=60,SCORE_BUCKET=SCORE_90_PLUS | API_DNB | hit_or_void_rate_pct=83.3 | evaluated=60,MEDIUM_SAMPLE_UNDER_100=42; SAMPLE_OK_100_PLUS=28; INSUFFICIENT_SAMPLE_UNDER_20=7,CALIBRATION_NEUTRAL=25; CALIBRATION_MEDIUM_OBSERVED_EDGE=17; CALIBRATION_WEAK_OR_NEGATIVE=10; CALIBRATION_STRONG_OBSERVED_EDGE=9; CALIBRATION_OBSERVE_ONLY=7; CALIBRATION_STRONG_PROTECTED_MARKET=5; CALIBRATION_MEDIUM_PROTECTED_MARKET=4,Use this summary to design future promotion rules only after enough sample size exists. It cannot create picks or stake.,NO,NO
