date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-07-15,Atlantic/Canary,162,162,133,6,6,6,6,4,0,4,0,0,2,0,0,/home/runner/work/vsigma/vsigma/data/processed/today/2026-07-15,2026-07-15T10:05:21.763001+00:00
