execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1554388,2026-07-15,UEFA Champions League,Universitatea Craiova,ML Vitebsk,BTTS_YES,APPROVED_PREMIUM,BET,124.66837209302328,74.37,0.7781,2.15,0.3129837209302326,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-07-15,2026-07-16T09:30:02+00:00,POST,OFFICIAL_RESULTS,PASS,2026-07-15-20260716T093002Z
2,PREMIUM_CORE,1554428,2026-07-15,UEFA Europa Conference League,Malisheva,Vllaznia Shkodër,OVER_2_5,APPROVED_PREMIUM,BET,120.28594594594595,73.81,0.8153,1.85,0.2747594594594595,WIN,0.85,WIN,0.85,RESULT_AVAILABLE,2026-07-15,2026-07-16T09:30:02+00:00,POST,OFFICIAL_RESULTS,PASS,2026-07-15-20260716T093002Z
3,PREMIUM_CORE,1554375,2026-07-15,UEFA Champions League,Atert Bissen,KI Klaksvik,OVER_2_5,APPROVED_PREMIUM,BET,112.26976047904192,79.65,0.735,1.67,0.1361976047904191,WIN,0.67,WIN,0.67,RESULT_AVAILABLE,2026-07-15,2026-07-16T09:30:02+00:00,POST,OFFICIAL_RESULTS,PASS,2026-07-15-20260716T093002Z
