date,timezone,shortlist_rows,shortlist_bet_rows,ledger_rows,result_available_rows,pending_rows,unmatched_rows,win_rows,loss_rows,push_rows,void_rows,profit_units_total,roi_percent,snapshot_dir,run_finished_at
2026-07-15,Atlantic/Canary,3,3,3,3,0,0,2,1,0,0,0.52,17.333333,/home/runner/work/vsigma/vsigma/data/processed/today/2026-07-15,2026-07-16T09:29:58.536111+00:00
