target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-07-15,2026-07-15T23:29:19+01:00,LOCAL_RAW_CANDIDATES_FOUND,3169,134,442,"Review accepted rows, then feed normal scoring gates.",NO,NO
