rows_processed,full_rows,partial_rows,sparse_rows,none_rows,api_calls_made,cache_hits,api_errors,plan_limit_errors,avg_injuries_count_known,unknown_coverage_rows,generated_at_utc
6,0,0,0,6,0,0,0,0,,6,2026-07-15T10:05:07.960394+00:00
