target_date,generated_at,rows_planned,dry_run_decision_counts,risk_label_counts,priority_counts,total_estimated_call_units,api_calls_planned,api_calls_executed,next_action,auto_apply,production_change
2026-07-15,2026-07-15T21:32:14+01:00,121,DRY_RUN_ONLY_NO_API_CALLS=121,HIGH_LOW_COVERAGE=90; MEDIUM=27; HIGH_CONTEXT_VOLATILITY=4,P2_LOW_COVERAGE_SCORING=90; P1_TRUSTED_MISSING_SCORING=31,609,NO,NO,Review dry-run plan and explicitly approve any future enrichment/API stage. No calls executed here.,NO,NO
