execution_rank,date,league,fixture_id,home_team,away_team,market_primary,final_recommendation,execution_shortlist_source,execution_score,selection_score,primary_edge,primary_model_prob,pick_main_why,pick_supporting_edges,pick_primary_risk,pick_execution_rationale,pick_bucket_rationale,pick_rank_rationale,pick_failure_mode,pick_confirmation_layers
1,2026-07-15,UEFA Champions League,1554388,Universitatea Craiova,ML Vitebsk,BTTS_YES,BET,PREMIUM_CORE,124.66837209302327,74.37,0.3129837209302326,0.7781,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;EXECUTION_SCORE_TOP;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_BTTS_BREAK; market=BTTS_YES; edge=0.313; market_fit=SAFE_OK,BET; edge=0.313; prob=0.778; odds=2.15; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=1; phase=PREMIUM_CORE; execution_score=124.668; selection_score=74.370; primary_edge=0.313; primary_model_prob=0.778; shortlist_rank=3; caps=league2_market2_fixture1,BTTS_BREAK,ODDS+MARKET_TRANSLATION+FORM
2,2026-07-15,UEFA Europa Conference League,1554428,Malisheva,Vllaznia Shkodër,OVER_2_5,BET,PREMIUM_CORE,120.28594594594595,73.81,0.2747594594594595,0.8153,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;EXECUTION_SCORE_TOP;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.275; market_fit=SAFE_OK,BET; edge=0.275; prob=0.815; odds=1.85; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=2; phase=PREMIUM_CORE; execution_score=120.286; selection_score=73.810; primary_edge=0.275; primary_model_prob=0.815; shortlist_rank=4; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM
3,2026-07-15,UEFA Champions League,1554375,Atert Bissen,KI Klaksvik,OVER_2_5,BET,PREMIUM_CORE,112.26976047904192,79.65,0.1361976047904191,0.735,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;BET_EXECUTABLE;COVERAGE_PARTIAL_CAUTION,CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;EXECUTION_SCORE_TOP;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_PARTIAL_CAUTION;COVERAGE_LIMITS_STATS;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.136; market_fit=SAFE_OK,BET; edge=0.136; prob=0.735; odds=1.67; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=3; phase=PREMIUM_CORE; execution_score=112.270; selection_score=79.650; primary_edge=0.136; primary_model_prob=0.735; shortlist_rank=2; caps=league2_market2_fixture1,LOW_CONVERSION,ODDS+MARKET_TRANSLATION+FORM
