target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-07-12,2026-07-12T23:22:55+01:00,LOCAL_RAW_CANDIDATES_FOUND,3020,2,184,"Review accepted rows, then feed normal scoring gates.",NO,NO
