target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-07-12,2026-07-12T10:27:16+01:00,1506994,Ulsan Hyundai FC,Jeonbuk Motors,K League 1,South-Korea,2026-07-11T10:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,3,1,3,0,1,,,,,YES,2,1,NO,NO
2026-07-12,2026-07-12T10:27:16+01:00,1506993,Gwangju FC,Pohang Steelers,K League 1,South-Korea,2026-07-11T10:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,0,3,0,3,0,1,,,,,YES,2,2,NO,NO
