country,league,league_tier,league_filter_reason,matches
Japan,J2/J3 League,REJECT,country_league_not_allowlisted,1
Latvia,1. Liga,REJECT,country_league_not_allowlisted,1
Latvia,Virsliga,REJECT,country_league_not_allowlisted,1
Romania,Cupa României,REJECT,country_league_not_allowlisted,1
Serbia,Cup,REJECT,country_league_not_allowlisted,1
Slovenia,Cup,REJECT,country_league_not_allowlisted,1
Sweden,Division 2 - Norra Götaland,REJECT,country_league_not_allowlisted,1
Sweden,Division 2 - Norrland,REJECT,country_league_not_allowlisted,1
Sweden,Division 2 - Östra Götaland,REJECT,country_league_not_allowlisted,1
Switzerland,1. Liga Classic - Group 3,REJECT,country_league_not_allowlisted,1
Turkey,Türkiye Kupası,REJECT,country_league_not_allowlisted,1
USA,USL League Two,REJECT,country_league_not_allowlisted,1
USA,USL W League,REJECT,country_league_not_allowlisted,1
Ukraine,Druha Liga,REJECT,country_league_not_allowlisted,1
World,AFC Challenge League,REJECT,country_league_not_allowlisted,1
World,Friendlies,REJECT,hard_reject_noise_league,1
Spain,La Liga,TIER_1,spain_la_liga,4
France,Ligue 1,TIER_1,france_ligue_1,2
England,Premier League,TIER_1,england_premier_league,1
Scotland,Premiership,TIER_2,scotland_premiership,3
South-Korea,K League 1,TIER_2,korea_k1,3
Japan,J1 League,TIER_2,japan_j1,2
England,League One,TIER_2,england_league_one,1
Netherlands,Eerste Divisie,TIER_2,netherlands_eerste_divisie,1
Egypt,Premier League,TIER_3,egypt_premier_league_noisy,4
Scotland,Championship,TIER_3,scotland_championship_noisy,1
