shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,recent_stats_quality_flag,recent_stats_process_score,recent_lab_context_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,final_execution_bucket,final_execution_reason,final_execution_bucket_order
1,TOP_CORE,TOP_CORE,2026-05-13,Spain,La Liga,1391169,Alaves,Barcelona,104.36,98.46,HIGH,1-2 / 1-3 / 2-2,OVER_2_5,AWAY_WIN,STRONG,TOP_CORE,BET,TOP_CORE,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,23,13,10,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8169,1.57,0.6369426751592356,0.1799573248407643,0.727,2.07,0.4830917874396135,0.2439082125603864,1.32,3.12,4.44,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.33,0.945,0.973,0.592,0.551,0.184,0.102,FULL,FULL,0.041,2.0,1.0,3.0,3.0,0.7,0.35,SUPPORTED,SUPPORTED,POLLUTED,5.0,5.0,1.0,1.0,4.0,6.0,FULL,FULL,3.2,4.8,HIGH,HIGH,FULL,8.0,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,735.25,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,Proj goles: local 1.32 | visitante 3.12,Market edge primario: prob 0.817 | impl 0.637 | edge +0.180,Bias lado: -3.82 | tie=NA | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.20 aSOT=5.80 | lab_sched=FULL/FULL trust=0.94/0.97 clean=POLLUTED | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.20 aRisk=4.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,19.0,1.0,1.0,1.0,1.125,2.625,2.125,1.75,2.375,0.75,1.0,0.875,0.0,0.375,1.0,0.5,1.0,0.75,0.875,0.5,14.2,14.2,11.4,8.8,4.2,5.8,4.6,2.8,46.6,70.8,6.2,5.2,6.0,3.8,12.0,9.8,2.6,1.8,1.6,2.8,4.4,3.2,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
2,TOP_CORE,TOP_CORE,2026-05-13,England,Premier League,1379275,Manchester City,Crystal Palace,103.54,97.64,HIGH,2-1 / 3-1 / 2-2,BTTS_YES,OVER_2_5,STRONG,TOP_CORE,BET,TOP_CORE,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,13,13,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.6538,2.0,0.5,0.1538,0.7697,1.4,0.7142857142857143,0.0554142857142857,2.89,1.18,4.07,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.02,1.01,0.984,0.561,0.649,0.122,0.298,PARTIAL,FULL,-0.088,0.0,1.0,4.0,2.0,0.0,0.4,SUPPORTED,PARTIAL,MIXED,5.0,5.0,1.0,1.0,6.0,8.0,FULL,FULL,4.0,8.0,HIGH,HIGH,FULL,12.0,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,705.21,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,Proj goles: local 2.89 | visitante 1.18,Market edge primario: prob 0.654 | impl 0.500 | edge +0.154,Bias lado: +3.29 | tie=NA | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.40 aSOT=3.80 | lab_sched=PARTIAL/FULL trust=1.01/0.98 clean=MIXED | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.00 aRisk=8.00 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,2.0,15.0,1.0,0.5,2.375,1.625,2.25,1.5,0.875,1.375,1.0,0.75,0.5,0.25,0.5,0.625,0.875,0.875,0.75,0.875,21.6,9.8,9.6,13.0,6.4,3.8,3.2,3.8,66.2,42.6,10.0,3.0,4.0,7.4,9.2,12.2,1.0,2.4,0.6,1.2,8.2,1.0,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
3,CORE_SHORTLIST,CORE,2026-05-13,Spain,La Liga,1391178,Villarreal,Sevilla,98.26,92.36,HIGH,2-1 / 3-1 / 2-2,HOME_WIN,OVER_2_5,STRONG,CORE_SHORTLIST,BET,CORE_SHORTLIST,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,13,12,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.184762 | primary_edge >= 0.184762 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7476,2.11,0.4739336492890995,0.2736663507109005,0.668,1.91,0.5235602094240838,0.1444397905759162,2.6,0.85,3.45,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,2.99,-0.66,0.911,0.925,0.38,0.467,-0.24,-0.066,FULL,FULL,-0.087,2.0,2.0,3.0,3.0,0.7,0.7,SUPPORTED,SUPPORTED,POLLUTED,5.0,5.0,1.0,1.0,4.0,6.0,FULL,FULL,3.6,6.0,HIGH,HIGH,FULL,9.6,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,585.23,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,Proj goles: local 2.60 | visitante 0.85,Market edge primario: prob 0.748 | impl 0.474 | edge +0.274,Bias lado: +3.48 | tie=NA | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.20 aSOT=1.80 | lab_sched=FULL/FULL trust=0.91/0.93 clean=POLLUTED | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.60 aRisk=6.00 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,3.0,13.0,1.0,0.0,2.125,0.875,2.0,0.875,1.0,1.75,0.875,0.625,0.0,0.125,0.875,0.5,0.875,0.75,0.625,0.375,12.2,10.8,12.8,9.8,4.2,1.8,3.6,3.2,45.4,40.0,4.2,5.6,7.4,4.2,11.0,13.4,2.4,3.0,1.8,2.0,3.6,3.0,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
4,CORE_SHORTLIST,CORE,2026-05-13,France,Ligue 1,1387952,Lens,Paris Saint Germain,97.7,91.8,HIGH,1-2 / 1-3 / 2-2,OVER_2_5,BTTS_YES,STRONG,CORE_SHORTLIST,BET,CORE_SHORTLIST,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,13,12,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.184762 | primary_edge >= 0.184762 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8384,1.57,0.6369426751592356,0.2014573248407644,0.8012,1.5,0.6666666666666666,0.1345333333333334,2.0,2.62,4.62,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.52,0.895,0.976,0.314,0.599,-0.372,0.198,PARTIAL,FULL,-0.285,2.0,1.0,2.0,2.0,0.75,0.4,SUPPORTED,PARTIAL,POLLUTED,5.0,5.0,1.0,1.0,6.0,14.0,FULL,FULL,6.0,14.0,HIGH,HIGH,FULL,20.0,0.0,0.1,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,705.23,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,Proj goles: local 2.00 | visitante 2.62,Market edge primario: prob 0.838 | impl 0.637 | edge +0.201,Bias lado: -1.05 | tie=NA | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=7.80 aSOT=6.80 | lab_sched=PARTIAL/FULL trust=0.90/0.98 clean=POLLUTED | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=6.00 aRisk=14.00 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,2.0,1.0,1.0,1.0,1.75,2.125,2.25,2.375,1.625,1.125,0.875,1.0,0.125,0.5,0.75,0.5,0.875,1.0,0.75,0.625,22.4,16.4,8.4,10.0,7.8,6.8,2.2,4.4,64.4,57.2,8.4,6.6,2.2,3.8,11.0,9.4,1.8,2.2,2.0,1.2,5.2,4.6,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
6,WATCHLIST,WATCH,2026-05-13,Scotland,Premiership,1540029,Heart Of Midlothian,Falkirk,93.7,88.5,HIGH,2-1 / 3-1 / 2-2,OVER_2_5,BTTS_YES,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,13,13,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7286,1.72,0.5813953488372093,0.1472046511627907,0.6886,1.93,0.5181347150259068,0.1704652849740932,2.36,1.43,3.79,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,PARTIAL,3.42,0.02,0.993,1.013,0.673,0.798,0.346,0.596,FULL,PARTIAL,-0.125,1.0,1.0,4.0,3.0,0.35,0.35,SUPPORTED,SUPPORTED,MIXED,5.0,4.0,1.0,0.8,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,705.14,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,Proj goles: local 2.36 | visitante 1.43,Market edge primario: prob 0.729 | impl 0.581 | edge +0.147,Bias lado: +2.23 | tie=NA | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=PARTIAL hSOT=5.60 aSOT=4.00 | lab_sched=FULL/PARTIAL trust=0.99/1.01 clean=MIXED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,1.0,6.0,1.0,0.0,2.375,1.375,1.5,1.5,0.75,1.875,0.875,0.875,0.375,0.25,0.5,0.75,0.5,0.75,0.5,0.625,16.0,12.0,10.4,15.5,5.6,4.0,2.2,6.5,57.4,45.5,5.6,3.25,4.4,5.25,10.8,13.25,1.8,3.25,1.0,1.5,4.0,2.0,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
7,WATCHLIST,WATCH,2026-05-13,Scotland,Premiership,1540031,Rangers,Hibernian,91.16,85.96,HIGH,2-1 / 3-1 / 2-2,OVER_2_5,BTTS_YES,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,8,8,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | primary_edge >= 0.131684 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | primary_edge >= 0.128099 | primary_edge >= 0.129431,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.761,1.6,0.625,0.136,0.7219,1.7,0.5882352941176471,0.1336647058823529,2.43,1.57,4.0,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.65,-0.38,0.975,0.93,0.782,0.81,0.564,0.62,FULL,FULL,-0.028,2.0,4.0,3.0,1.0,0.7,1.2,SUPPORTED,SUPPORTED,POLLUTED,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,705.13,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,Proj goles: local 2.43 | visitante 1.57,Market edge primario: prob 0.761 | impl 0.625 | edge +0.136,Bias lado: +1.91 | tie=NA | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=7.00 aSOT=1.40 | lab_sched=FULL/FULL trust=0.97/0.93 clean=POLLUTED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,3.0,5.0,0.5,0.0,1.75,1.125,2.5,1.25,1.625,1.25,0.875,0.625,0.25,0.375,0.75,0.5,0.75,0.75,0.75,0.625,17.6,4.8,9.4,17.0,7.0,1.4,3.6,4.4,57.4,36.4,5.2,2.0,2.8,7.6,12.8,8.4,1.6,3.0,1.333,2.2,4.8,1.0,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
8,WATCHLIST,WATCH,2026-05-13,Japan,J1 League,1504768,Vissel Kobe,Kyoto Sanga,91.02,85.82,HIGH,2-1 / 3-1 / 2-2,OVER_1_5,OVER_2_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,12,12,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8932,1.33,0.7518796992481203,0.1413203007518797,0.732,2.02,0.495049504950495,0.2369504950495049,2.29,1.52,3.81,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,0.34,1.048,1.036,0.8,0.723,0.6,0.446,FULL,FULL,0.077,0.0,0.0,5.0,5.0,0.0,0.0,SUPPORTED,SUPPORTED,CLEAN,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,165.19,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,Proj goles: local 2.29 | visitante 1.52,Market edge primario: prob 0.893 | impl 0.752 | edge +0.141,Bias lado: +1.46 | tie=NA | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=0.0 lineups=1.0 | stats=FULL hSOT=4.00 aSOT=5.20 | lab_sched=FULL/FULL trust=1.05/1.04 clean=CLEAN | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,2.0,9.0,1.0,0.0,1.875,1.125,1.625,1.375,1.375,1.5,0.75,0.75,0.25,0.0,0.625,0.75,0.875,1.0,0.5,0.5,12.6,14.6,12.4,11.6,4.0,5.2,5.0,2.4,56.6,53.0,5.0,6.6,4.0,7.0,8.0,10.8,1.6,3.0,3.2,2.2,2.4,3.8,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
10,WATCHLIST,WATCH,2026-05-13,Netherlands,Eerste Divisie,1544690,Almere City FC,Willem II,87.78,82.58,HIGH,1-2 / 1-3 / 2-2,OVER_2_5,OVER_1_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,13,12,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.184762 | primary_edge >= 0.184762 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8104,1.7,0.5882352941176471,0.2221647058823529,0.9318,1.23,0.8130081300813008,0.1187918699186991,1.97,2.4,4.37,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,SPARSE,2.28,-0.13,0.995,0.972,0.475,0.544,-0.05,0.088,SPARSE,PARTIAL,-0.069,0.0,1.0,2.0,3.0,0.05,0.35,PARTIAL,SUPPORTED,MIXED,2.0,4.0,0.4,0.8,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,645.21,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,Proj goles: local 1.97 | visitante 2.40,Market edge primario: prob 0.810 | impl 0.588 | edge +0.222,Bias lado: -0.91 | tie=NA | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=SPARSE hSOT=6.50 aSOT=5.50 | lab_sched=SPARSE/PARTIAL trust=0.99/0.97 clean=MIXED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,5.0,3.0,0.5,1.0,1.875,2.625,2.375,1.875,1.625,0.5,1.0,0.875,0.125,0.625,0.875,0.25,1.0,0.625,1.0,0.5,17.0,13.5,11.0,11.25,6.5,5.5,5.5,2.25,51.0,44.75,6.0,6.75,2.5,5.5,11.5,8.75,1.0,1.25,1.0,1.667,2.5,4.25,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
