date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,recent_schedule_balance_delta,home_recent_schedule_matches_used,away_recent_schedule_matches_used,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_strength_updated_at,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_events_checked_last5,away_recent_events_checked_last5,recent_sample_cleanliness_flag,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_fixture_anomaly_updated_at,league_tier,league_tier_rank,league_filter_reason,league_coverage_uncertainty_penalty,league_stats_reliability_multiplier,league_quality_score,old_data_count,prior_data_count,standings_data_count,recent_stats_data_count,injuries_data_count,data_quality_score,data_warning,home_absences_num,away_absences_num,home_availability_unknown_penalty,away_availability_unknown_penalty,availability_uncertainty_penalty,availability_known_risk_score,availability_attack_penalty,lineup_score_nudge,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,recent_lab_context_score,attack_environment_score,recent_stats_process_score,home_goal_path_score,away_goal_path_score,home_rank_strength,away_rank_strength,team_edge_raw,team_edge_score,home_motivation_num,away_motivation_num,motivation_total_score,absences_noise_penalty,standings_context_score,vsigma_pre_score,vsigma_priority,market_family_hint,priority_rank,market_bonus,selection_eligible,sample_penalty,priority_bonus,tier_bonus,selection_score,shortlist_rank,shortlist_bucket
2026-05-13,2026-05-13T20:30:00+01:00,1778700600,La Liga,140,2025,1391169,NS,Alaves,542,Barcelona,529,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2026-05-13T07:14:23.342710+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.125,2.625,2.125,1.75,2.375,0.75,1.0,0.875,0.0,0.375,1.0,0.5,1.0,0.75,0.875,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.2,11.4,4.2,4.6,46.6,6.2,6.0,12.0,2.6,1.6,4.4,5.0,5.0,1.0,1.0,14.2,8.8,5.8,2.8,70.8,5.2,3.8,9.8,1.8,2.8,3.2,FULL,2026-05-13T07:14:29.551417+00:00,4.0,6.0,1.0,1.0,3.2,4.8,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T07:14:37.860452+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,735.25,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:44.871481+00:00,19.0,37.0,-13.0,35.0,41.0,54.0,1.0,1.0,91.0,60.0,35.0,91.0,31.0,1.0,20.0,2026-05-13T07:14:58.236675+00:00,3.54,4.0,2.07,1.5,2.8,1.19,5.75,1.57,2.65,2.38,1.68,,,,,,13.0,174.0,6093.0,0.2825,0.25,0.4831,0.6667,0.3571,0.8403,0.1739,0.6369,0.3774,0.4202,0.5952,,,,,,2026-05-13T07:14:59.849291+00:00,OK,0.592,0.551,0.184,0.102,0.041,5.0,5.0,FULL,FULL,2026-05-13T13:38:43.880339+00:00,2.0,1.0,3.0,3.0,0.7,0.35,5.0,4.0,POLLUTED,SUPPORTED,SUPPORTED,2026-05-13T13:38:55.641334+00:00,TIER_1,1,spain_la_liga,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,3.2,4.8,0.0,0.0,0.0,8.0,0.1,0.0,0.945,0.973,-0.33,19.68,3.8,16.66,19.97,0.0526315789473684,1.0,-30.37,16.0,0.0,0.0,0.0,0.1,4.88,98.46,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,1.5,104.36,1,TOP_CORE
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premier League,39,2025,1379275,NS,Manchester City,50,Crystal Palace,52,England,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2026-05-13T07:14:23.342624+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.375,1.625,2.25,1.5,0.875,1.375,1.0,0.75,0.5,0.25,0.5,0.625,0.875,0.875,0.75,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,21.6,9.6,6.4,3.2,66.2,10.0,4.0,9.2,1.0,0.6,8.2,5.0,5.0,1.0,1.0,9.8,13.0,3.8,3.8,42.6,3.0,7.4,12.2,2.4,1.2,1.0,FULL,2026-05-13T07:14:31.817337+00:00,6.0,8.0,1.0,1.0,4.0,8.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T07:14:40.320077+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,705.21,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:47.263784+00:00,2.0,74.0,40.0,35.0,72.0,32.0,1.0,15.0,44.0,-6.0,35.0,38.0,44.0,0.5,20.0,2026-05-13T07:14:58.247232+00:00,1.22,8.1,16.0,2.0,1.91,1.13,7.5,1.4,3.15,2.01,1.93,,,,,,13.0,177.0,5628.0,0.8197,0.1235,0.0625,0.5,0.5236,0.885,0.1333,0.7143,0.3175,0.4975,0.5181,,,,,,2026-05-13T07:15:02.453874+00:00,OK,0.561,0.649,0.122,0.298,-0.088,4.0,5.0,PARTIAL,FULL,2026-05-13T13:38:45.302697+00:00,0.0,1.0,4.0,2.0,0.0,0.4,4.0,3.0,MIXED,SUPPORTED,PARTIAL,2026-05-13T13:39:25.512097+00:00,TIER_1,1,england_premier_league,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,4.0,8.0,0.0,0.0,0.0,12.0,0.1,0.0,1.01,0.984,-0.02,19.4,3.8,19.97,13.07,0.9473684210526316,0.2631578947368421,23.1,16.0,0.0,0.0,0.0,0.1,4.34,97.64,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,1.5,103.54,2,TOP_CORE
2026-05-13,2026-05-13T18:00:00+01:00,1778691600,La Liga,140,2025,1391178,NS,Villarreal,533,Sevilla,536,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2026-05-13T07:14:23.342174+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.125,0.875,2.0,0.875,1.0,1.75,0.875,0.625,0.0,0.125,0.875,0.5,0.875,0.75,0.625,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,12.8,4.2,3.6,45.4,4.2,7.4,11.0,2.4,1.8,3.6,5.0,5.0,1.0,1.0,10.8,9.8,1.8,3.2,40.0,5.6,4.2,13.4,3.0,2.0,3.0,FULL,2026-05-13T07:14:31.349756+00:00,4.0,6.0,1.0,1.0,3.6,6.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T07:14:39.113517+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,585.23,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:46.053980+00:00,3.0,69.0,25.0,35.0,65.0,40.0,1.0,13.0,40.0,-13.0,35.0,43.0,56.0,0.0,20.0,2026-05-13T07:14:58.241832+00:00,2.11,3.5,4.11,1.7,2.2,1.29,4.0,1.91,2.04,3.1,1.4,,,,,,13.0,174.0,5852.0,0.4739,0.2857,0.2433,0.5882,0.4545,0.7752,0.25,0.5236,0.4902,0.3226,0.7143,,,,,,2026-05-13T07:15:01.141238+00:00,OK,0.38,0.467,-0.24,-0.066,-0.087,5.0,5.0,FULL,FULL,2026-05-13T13:38:43.948864+00:00,2.0,2.0,3.0,3.0,0.7,0.7,5.0,5.0,POLLUTED,SUPPORTED,SUPPORTED,2026-05-13T13:39:12.747613+00:00,TIER_1,1,spain_la_liga,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,3.6,6.0,0.0,0.0,0.0,9.6,0.1,0.0,0.911,0.925,-0.66,14.84,2.99,18.89,11.03,0.8947368421052632,0.368421052631579,24.78,16.0,0.0,0.0,0.0,0.1,3.62,92.36,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,1.5,98.26,3,CORE_SHORTLIST
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Ligue 1,61,2025,1387952,NS,Lens,116,Paris Saint Germain,85,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,2026-05-13T07:14:23.342629+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,2.125,2.25,2.375,1.625,1.125,0.875,1.0,0.125,0.5,0.75,0.5,0.875,1.0,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,22.4,8.4,7.8,2.2,64.4,8.4,2.2,11.0,1.8,2.0,5.2,5.0,5.0,1.0,1.0,16.4,10.0,6.8,4.4,57.2,6.6,3.8,9.4,2.2,1.2,4.6,FULL,2026-05-13T07:14:31.767005+00:00,6.0,14.0,1.0,1.0,6.0,14.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T07:14:39.490574+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,705.23,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:46.473367+00:00,2.0,67.0,29.0,32.0,62.0,33.0,1.0,1.0,73.0,44.0,32.0,71.0,27.0,1.0,18.0,2026-05-13T07:14:58.243408+00:00,3.46,4.11,2.12,1.5,2.8,1.17,6.0,1.57,2.77,2.3,1.78,,,,,,13.0,167.0,5542.0,0.289,0.2433,0.4717,0.6667,0.3571,0.8547,0.1667,0.6369,0.361,0.4348,0.5618,,,,,,2026-05-13T07:15:01.551196+00:00,OK,0.314,0.599,-0.372,0.198,-0.285,4.0,5.0,PARTIAL,FULL,2026-05-13T13:38:44.389166+00:00,2.0,1.0,2.0,2.0,0.75,0.4,4.0,3.0,POLLUTED,SUPPORTED,PARTIAL,2026-05-13T13:39:16.719181+00:00,TIER_1,1,france_ligue_1,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,6.0,14.0,0.0,0.0,0.0,20.0,0.1,0.0,0.895,0.976,-0.52,20.0,3.8,19.18,19.97,0.9411764705882352,1.0,-6.9,7.59,0.0,0.0,0.0,0.1,6.31,91.8,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,1.5,97.7,4,CORE_SHORTLIST
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premiership,179,2025,1540030,NS,Motherwell,256,Celtic,247,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T07:14:23.342656+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,2.375,1.25,2.125,1.75,1.0,0.75,0.75,0.25,0.25,0.625,0.625,0.75,0.75,0.625,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.2,13.0,4.2,4.4,55.4,4.4,4.2,11.8,2.8,2.8,2.6,5.0,5.0,1.0,1.0,16.25,7.0,5.8,2.6,60.0,6.8,4.6,12.4,1.6,2.25,5.75,FULL,2026-05-13T07:14:36.235109+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T07:14:42.911392+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,705.13,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:51.909891+00:00,4.0,58.0,23.0,36.0,56.0,33.0,0.5,2.0,76.0,29.0,36.0,67.0,38.0,1.0,12.0,2026-05-13T07:14:58.259954+00:00,4.75,4.35,1.73,1.57,2.4,1.19,5.3,1.57,2.5,2.45,1.62,,,,,,13.0,150.0,5153.0,0.2105,0.2299,0.578,0.6369,0.4167,0.8403,0.1887,0.6369,0.4,0.4082,0.6173,,,,,,2026-05-13T07:15:06.593668+00:00,OK,0.717,0.621,0.434,0.242,0.096,5.0,4.0,FULL,PARTIAL,2026-05-13T13:38:46.691679+00:00,1.0,1.0,4.0,3.0,0.35,0.35,5.0,4.0,MIXED,SUPPORTED,SUPPORTED,2026-05-13T13:40:09.314519+00:00,TIER_2,2,scotland_premiership,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984,-0.06,18.08,3.8,13.35,19.84,0.7272727272727273,0.9090909090909092,-16.01,16.0,0.0,0.0,0.0,0.0,5.02,90.1,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,0.8,95.3,5,CORE_SHORTLIST
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premiership,179,2025,1540029,NS,Heart Of Midlothian,254,Falkirk,1389,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T07:14:23.342651+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.375,1.375,1.5,1.5,0.75,1.875,0.875,0.875,0.375,0.25,0.5,0.75,0.5,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.0,10.4,5.6,2.2,57.4,5.6,4.4,10.8,1.8,1.0,4.0,5.0,4.0,0.8,1.0,12.0,15.5,4.0,6.5,45.5,3.25,5.25,13.25,3.25,1.5,2.0,PARTIAL,2026-05-13T07:14:36.210463+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T07:14:42.514502+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,705.14,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:51.465938+00:00,1.0,77.0,32.0,36.0,63.0,31.0,1.0,6.0,49.0,-6.0,36.0,48.0,54.0,0.0,12.0,2026-05-13T07:14:58.258613+00:00,1.45,5.0,8.0,1.93,1.95,1.24,4.7,1.72,2.25,2.88,1.5,,,,,,13.0,148.0,4868.0,0.6897,0.2,0.125,0.5181,0.5128,0.8065,0.2128,0.5814,0.4444,0.3472,0.6667,,,,,,2026-05-13T07:15:06.162403+00:00,OK,0.673,0.798,0.346,0.596,-0.125,5.0,4.0,FULL,PARTIAL,2026-05-13T13:38:46.669709+00:00,1.0,1.0,4.0,3.0,0.35,0.35,5.0,4.0,MIXED,SUPPORTED,SUPPORTED,2026-05-13T13:40:04.638804+00:00,TIER_2,2,scotland_premiership,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,0.993,1.013,0.02,17.43,3.42,19.07,13.15,1.0,0.5454545454545454,19.22,16.0,0.0,0.0,0.0,0.0,4.07,88.5,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,0.8,93.7,6,WATCHLIST
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premiership,179,2025,1540031,NS,Rangers,257,Hibernian,249,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T07:14:23.342661+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.125,2.5,1.25,1.625,1.25,0.875,0.625,0.25,0.375,0.75,0.5,0.75,0.75,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,17.6,9.4,7.0,3.6,57.4,5.2,2.8,12.8,1.6,1.333,4.8,5.0,5.0,1.0,1.0,4.8,17.0,1.4,4.4,36.4,2.0,7.6,8.4,3.0,2.2,1.0,FULL,2026-05-13T07:14:36.259185+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T07:14:43.311327+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,705.13,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:52.302338+00:00,3.0,69.0,31.0,36.0,70.0,39.0,0.5,5.0,54.0,14.0,36.0,56.0,42.0,0.0,12.0,2026-05-13T07:14:58.261302+00:00,1.6,4.78,5.8,1.7,2.25,1.19,5.5,1.6,2.55,2.55,1.6,,,,,,13.0,149.0,4894.0,0.625,0.2092,0.1724,0.5882,0.4444,0.8403,0.1818,0.625,0.3922,0.3922,0.625,,,,,,2026-05-13T07:15:07.034241+00:00,OK,0.782,0.81,0.564,0.62,-0.028,5.0,5.0,FULL,FULL,2026-05-13T13:38:46.714604+00:00,2.0,4.0,3.0,1.0,0.7,1.2,5.0,5.0,POLLUTED,SUPPORTED,SUPPORTED,2026-05-13T13:40:13.409286+00:00,TIER_2,2,scotland_premiership,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.93,-0.38,18.01,3.65,20.0,13.03,0.8181818181818181,0.6363636363636364,12.56,13.82,0.0,0.0,0.0,0.0,3.13,85.96,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,0.8,91.16,7,WATCHLIST
2026-05-13,2026-05-13T11:00:00+01:00,1778666400,J1 League,98,2026,1504768,NS,Vissel Kobe,289,Kyoto Sanga,302,Japan,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T07:14:23.341347+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.875,1.125,1.625,1.375,1.375,1.5,0.75,0.75,0.25,0.0,0.625,0.75,0.875,1.0,0.5,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.6,12.4,4.0,5.0,56.6,5.0,4.0,8.0,1.6,3.2,2.4,5.0,5.0,1.0,1.0,14.6,11.6,5.2,2.4,53.0,6.6,7.0,10.8,3.0,2.2,3.8,FULL,2026-05-13T07:14:33.815587+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T07:14:41.721918+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,165.19,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:48.470896+00:00,2.0,28.0,3.0,15.0,25.0,22.0,1.0,9.0,20.0,-2.0,15.0,21.0,23.0,0.0,20.0,2026-05-13T07:14:58.251919+00:00,1.75,3.78,5.11,1.95,1.94,1.33,3.5,2.02,1.88,3.6,1.33,,,,,,13.0,123.0,2983.0,0.5714,0.2646,0.1957,0.5128,0.5155,0.7519,0.2857,0.495,0.5319,0.2778,0.7519,,,,,,2026-05-13T07:15:03.714059+00:00,OK,0.8,0.723,0.6,0.446,0.077,5.0,5.0,FULL,FULL,2026-05-13T13:38:45.864813+00:00,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,CLEAN,SUPPORTED,SUPPORTED,2026-05-13T13:39:39.709528+00:00,TIER_2,2,japan_j1,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.048,1.036,0.34,18.76,3.8,16.78,16.19,0.9473684210526316,0.5789473684210527,10.93,12.02,0.0,0.0,0.0,0.0,4.04,85.82,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,0.8,91.02,8,WATCHLIST
2026-05-13,2026-05-13T18:00:00+01:00,1778691600,La Liga,140,2025,1391172,NS,Espanyol,540,Athletic Club,531,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2026-05-13T07:14:23.342169+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.375,1.125,0.5,1.25,1.5,1.75,0.5,0.625,0.25,0.125,0.5,0.5,0.625,0.75,0.375,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.8,15.8,2.6,6.2,36.8,4.4,5.4,16.4,3.8,2.6,3.2,5.0,5.0,1.0,1.0,10.2,8.6,3.2,4.6,52.0,6.8,3.6,12.6,2.25,0.75,3.0,FULL,2026-05-13T07:14:29.581295+00:00,8.0,8.0,1.0,1.0,7.2,8.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T07:14:38.274934+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,585.25,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T07:14:45.279798+00:00,17.0,39.0,-15.0,35.0,38.0,53.0,1.0,9.0,44.0,-11.0,35.0,40.0,51.0,0.0,20.0,2026-05-13T07:14:58.238695+00:00,2.85,3.3,2.77,1.91,1.95,1.4,3.25,2.25,1.75,4.0,1.26,,,,,,13.0,174.0,5716.0,0.3509,0.303,0.361,0.5236,0.5128,0.7143,0.3077,0.4444,0.5714,0.25,0.7937,,,,,,2026-05-13T07:15:00.292238+00:00,OK,0.709,0.608,0.418,0.216,0.101,5.0,5.0,FULL,FULL,2026-05-13T13:38:43.902298+00:00,1.0,1.0,4.0,4.0,0.35,0.35,5.0,5.0,MIXED,SUPPORTED,SUPPORTED,2026-05-13T13:39:00.448946+00:00,TIER_1,1,spain_la_liga,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,7.2,8.0,0.0,0.0,0.0,15.2,0.1,0.0,0.998,0.982,-0.08,13.47,3.08,11.68,14.41,0.1578947368421053,0.5789473684210527,-8.7,9.57,0.0,0.0,0.0,0.1,2.78,83.72,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,1,1.4,True,0.0,3.0,1.5,89.62,9,WATCHLIST
