execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1535308,2026-05-20,CONMEBOL Libertadores,Club Nacional,Universitario,OVER_1_5,APPROVED_PREMIUM,BET,136.92142857142858,95.4,0.9395,1.4,0.2252142857142857,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-05-20,2026-05-21T21:32:40+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-20-20260521T213240Z
2,PREMIUM_CORE,1544596,2026-05-20,UEFA Europa League,SC Freiburg,Aston Villa,OVER_1_5,APPROVED_PREMIUM,BET,123.57592592592592,88.91,0.8974,1.35,0.1566592592592592,WIN,0.35,WIN,0.35,RESULT_AVAILABLE,2026-05-20,2026-05-21T21:32:40+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-20-20260521T213240Z
