fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1544596,UEFA Europa League,SC Freiburg,Aston Villa,OVER_1_5,2026-05-20T19:00:26.600000+00:00,55.8,2026-05-20T17:30:26.600000+00:00,PRELOCK_NOT_AVAILABLE,RUN_POST_AFTER_FINISH,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-20 --timezone Atlantic/Canary --mode post
