date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,is_two_leg_tie,tie_context_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_state_label
2026-05-20,2026-05-20T00:00:00+01:00,1779231600,Premier League,422,2026,1514449,NS,Bagatelle,8420,Pride of Gall Hill,8417,Barbados,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009330+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20T01:00:00+01:00,1779235200,USL W League,1117,2026,1532410,NS,Hudson Valley Crusaders W,25846,New England Mutiny W,27613,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009387+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20T01:00:00+01:00,1779235200,CONMEBOL Libertadores,13,2026,1535298,NS,Always Ready,3700,Mirassol,7848,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009393+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.625,1.625,1.375,1.125,0.875,1.0,0.625,0.75,0.25,0.25,0.375,0.5,0.625,0.75,0.375,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,17.0,13.5,5.25,4.75,58.0,5.5,5.25,13.0,3.25,2.25,4.25,5.0,5.0,1.0,1.0,10.4,16.0,3.8,4.6,39.6,3.4,7.6,14.6,4.0,1.0,2.8,PARTIAL,2026-05-19T23:43:14.124204+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-19T23:44:18.274871+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,90.0,15.63,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-19T23:44:22.139380+00:00,4.0,3.0,0.0,4.0,4.0,4.0,1.0,1.0,9.0,3.0,4.0,5.0,2.0,1.0,32.0,2026-05-19T23:44:33.066687+00:00,6.5,4.42,5.03,2.05,2.0,1.34,3.7,2.02,1.95,3.5,1.36,,,,,,13.0,174.0,6429.0,0.1538,0.2262,0.1988,0.4878,0.5,0.7463,0.2703,0.495,0.5128,0.2857,0.7353,,,,,,2026-05-19T23:44:34.231916+00:00,OK,1.0,OK,1535277.0,2.0,0.0,0.0,2.0,-2.0,2.0,1.0,0.0,0.0,HOME_TRAILING
2026-05-20,2026-05-20T01:00:00+01:00,1779235200,CONMEBOL Libertadores,13,2026,1535312,NS,Santa Fe,1139,Platense,1064,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009399+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.5,1.0,1.75,1.0,1.125,1.5,0.875,0.5,0.125,0.125,0.75,0.5,1.0,0.75,0.5,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.8,13.8,5.6,4.6,46.6,2.4,4.4,11.2,2.4,1.0,1.6,5.0,5.0,1.0,1.0,15.4,10.2,6.0,4.8,55.4,5.0,2.8,14.0,2.2,1.25,3.6,FULL,2026-05-19T23:43:28.527591+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-19T23:44:18.284147+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,90.0,15.6,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-19T23:44:23.731022+00:00,4.0,2.0,-3.0,4.0,3.0,6.0,1.0,2.0,7.0,0.0,4.0,5.0,5.0,1.0,32.0,2026-05-19T23:44:33.078269+00:00,2.23,3.2,3.81,2.22,1.67,1.6,2.63,2.77,1.5,5.56,1.16,,,,,,12.0,178.0,5071.0,0.4484,0.3125,0.2625,0.4505,0.5988,0.625,0.3802,0.361,0.6667,0.1799,0.8621,,,,,,2026-05-19T23:44:35.753177+00:00,OK,1.0,OK,1535278.0,2.0,1.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,HOME_TRAILING
2026-05-20,2026-05-20T01:00:00+01:00,1779235200,US Open Cup,257,2026,1543867,NS,St. Louis City,20787,Houston Dynamo,1600,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009404+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20T01:30:00+01:00,1779237000,USL League Two,256,2026,1524501,NS,Fort Worth Vaqueros,9047,Texoma,25487,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009409+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20T01:30:00+01:00,1779237000,CONMEBOL Sudamericana,11,2026,1535217,NS,Sao Paulo,126,Millonarios,1125,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009414+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.125,1.0,0.875,0.75,1.125,0.75,0.625,0.625,0.375,0.25,0.375,0.5,0.625,0.25,0.25,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.6,16.0,4.0,3.6,47.6,9.6,5.8,13.2,2.0,1.75,5.4,5.0,5.0,1.0,1.0,17.2,9.2,6.0,2.6,51.2,7.2,3.4,9.6,2.0,2.0,3.8,FULL,2026-05-19T23:44:03.346934+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-19T23:44:19.638913+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,45.54,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-19T23:44:27.736167+00:00,1.0,8.0,3.0,4.0,3.0,0.0,1.0,3.0,7.0,1.0,4.0,5.0,4.0,1.0,32.0,2026-05-19T23:44:33.103001+00:00,1.7,3.75,6.0,2.2,1.73,1.42,3.1,2.3,1.68,4.4,1.25,,,,,,14.0,179.0,5939.0,0.5882,0.2667,0.1667,0.4545,0.578,0.7042,0.3226,0.4348,0.5952,0.2273,0.8,,,,,,2026-05-19T23:44:39.750512+00:00,OK,1.0,OK,1535179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE
2026-05-20,2026-05-20T01:30:00+01:00,1779237000,CONMEBOL Libertadores,13,2026,1535299,NS,Boca Juniors,451,Cruzeiro,135,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009419+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.0,1.75,1.625,1.25,0.625,1.0,0.75,0.875,0.375,0.5,0.375,0.5,0.625,0.625,0.5,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,8.4,11.4,4.8,3.0,47.0,2.0,4.0,10.4,3.6,3.0,1.8,5.0,5.0,1.0,1.0,11.8,9.8,3.6,3.0,55.8,3.2,2.8,14.2,3.2,2.0,3.4,FULL,2026-05-19T23:43:17.723664+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-19T23:44:18.277628+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,45.62,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-19T23:44:22.530736+00:00,3.0,6.0,2.0,4.0,5.0,3.0,1.0,2.0,7.0,1.0,4.0,3.0,2.0,1.0,32.0,2026-05-19T23:44:33.070414+00:00,2.05,3.35,4.55,2.25,1.65,1.57,2.63,2.7,1.5,5.5,1.17,,,,,,14.0,181.0,6025.0,0.4878,0.2985,0.2198,0.4444,0.6061,0.6369,0.3802,0.3704,0.6667,0.1818,0.8547,,,,,,2026-05-19T23:44:34.547315+00:00,OK,1.0,OK,1535270.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,HOME_TRAILING
2026-05-20,2026-05-20T01:30:00+01:00,1779237000,Division di Honor,421,2025,1545552,NS,Caravel,8236,Estudiantes,27751,Aruba,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009424+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20T02:00:00+01:00,1779238800,Premier League,422,2026,1514450,NS,Ellerton,8403,Paradise,8406,Barbados,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-19T23:43:03.009429+00:00,COVERAGE_UNKNOWN,,,,,,0,1.0,COVERAGE_NOT_LOADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
