date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-05-20,Atlantic/Canary,262,262,47,6,6,5,5,3,0,3,1,1,1,0,1,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-20,2026-05-20T18:04:19.404066+00:00
