date,country,league,league_tier,fixture_id,home_team,away_team,status,vsigma_pre_score,vsigma_priority,market_family_hint,data_warning,league_quality_score,data_quality_score,standings_context_score,attack_environment_score,recent_stats_process_score,recent_lab_context_score,team_edge_score,team_edge_raw,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,home_goal_path_score,away_goal_path_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_confidence_adjustment_score,odds_structure_depth_status,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_absences,away_absences,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,home_rank,away_rank,home_points,away_points,home_goals_diff,away_goals_diff,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_matches,away_recent_matches,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,data_enrichment_level
2026-05-20,Italy,Serie B,TIER_1,1544952,Palermo,Catanzaro,NS,91.31,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,4.21,19.28,3.8,0.0,9.82,8.93,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,19.37,17.55,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1095.59,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,4.0,5.0,72.0,59.0,28.0,11.0,0.5,0.5,1.875,0.875,1.5,1.75,1.0,2.0,0.875,1.0,0.375,0.0,0.5,1.0,0.875,1.0,0.25,0.625,8.0,8.0,5.0,5.0,1.0,1.0,15.0,11.8,13.4,9.4,5.6,6.2,5.2,3.8,48.4,61.8,5.2,5.8,4.2,2.8,12.8,11.0,1.6,1.0,1.8,1.8,3.2,2.4,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,Sweden,Allsvenskan,TIER_2,1494229,Gais,Hammarby FF,NS,90.27,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.84,19.53,3.8,0.0,16.0,-14.73,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,15.14,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,1.0,1.0,FULL,FULL,9.2,1.6,HIGH,MEDIUM,FULL,10.8,0.0,0.1,10.0,2.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1035.58,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,9.0,2.0,9.0,17.0,1.0,15.0,0.0,1.0,1.375,1.875,1.5,2.625,1.125,1.125,0.75,0.875,0.375,0.25,0.5,0.625,0.75,1.0,0.625,0.625,8.0,8.0,5.0,5.0,1.0,1.0,14.8,23.6,10.6,8.6,5.0,7.6,4.0,2.8,53.2,66.4,5.2,5.2,3.8,2.0,17.6,10.2,2.0,1.2,1.2,1.6,3.8,6.2,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,World,CONMEBOL Libertadores,TIER_1,1535304,Independiente del Valle,Libertad Asuncion,NS,89.04,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,3.41,18.38,3.8,0.0,9.25,8.41,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,19.39,16.18,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,135.61,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,2.0,4.0,7.0,0.0,1.0,-5.0,1.0,1.0,2.25,0.875,1.875,1.5,1.5,1.75,0.75,0.625,0.125,0.125,0.625,0.5,0.875,0.75,0.625,0.625,8.0,8.0,5.0,5.0,1.0,1.0,16.4,11.6,10.0,13.0,5.2,5.4,4.0,5.6,56.4,48.6,5.4,3.4,4.6,5.8,10.6,10.4,2.4,4.0,1.6,1.8,3.0,2.6,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,Norway,Eliteserien,TIER_2,1494659,Aalesund,Brann,NS,88.22,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,2.77,18.55,3.04,0.0,16.0,-16.48,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,13.69,19.97,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,1.0,1.0,FULL,FULL,8.8,14.4,HIGH,HIGH,FULL,23.2,0.0,0.1,10.0,16.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1095.52,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,15.0,6.0,6.0,13.0,-6.0,8.0,1.0,0.0,0.75,1.625,1.125,2.375,1.75,1.25,0.75,0.875,0.0,0.125,0.75,0.75,0.875,0.875,0.625,0.75,8.0,8.0,4.0,4.0,0.8,0.8,13.75,12.25,19.25,13.25,4.25,5.0,7.0,4.0,45.75,52.75,5.25,5.75,7.5,5.25,12.0,14.5,2.0,2.25,2.0,1.5,4.75,4.0,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,Norway,Eliteserien,TIER_2,1494657,Start,Bodo/Glimt,NS,87.24,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.68,16.66,3.42,0.0,16.0,-24.19,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,11.39,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,1.0,1.0,FULL,FULL,7.6,2.4,HIGH,MEDIUM,FULL,10.0,0.0,0.1,8.0,4.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,975.51,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,16.0,4.0,4.0,16.0,-13.0,12.0,1.0,0.5,0.5,2.0,0.75,2.0,1.875,1.0,0.75,0.75,0.0,0.5,0.75,0.25,0.875,0.875,0.375,0.625,8.0,8.0,5.0,4.0,1.0,0.8,12.2,21.5,14.0,8.75,4.6,8.0,5.2,3.5,42.2,61.0,3.0,9.75,5.8,2.75,14.6,8.75,2.4,0.333,1.0,1.333,2.8,7.0,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,World,CONMEBOL Libertadores,TIER_1,1535308,Club Nacional,Universitario,NS,85.7,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,3.38,19.52,2.66,0.0,4.8,-4.36,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,15.61,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1335.62,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,4.0,3.0,4.0,4.0,-3.0,-1.0,1.0,1.0,0.875,1.25,1.75,1.875,2.375,1.5,0.875,0.75,0.0,0.125,0.875,0.75,1.0,0.875,0.875,0.75,8.0,8.0,2.0,5.0,0.4,1.0,9.5,16.6,17.0,9.8,4.0,5.6,9.0,3.4,41.0,56.8,4.0,6.6,8.5,3.2,6.5,14.2,3.0,2.4,0.5,1.8,2.0,3.8,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,World,CONMEBOL Libertadores,TIER_1,1535312,Santa Fe,Platense,NS,85.03,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,3.41,16.72,3.8,0.0,6.72,6.11,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,18.65,13.38,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,1.0,1.0,FULL,FULL,FULL,ACTIVE,90.0,15.6,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,0.18,4.0,2.0,2.0,7.0,-3.0,0.0,1.0,1.0,1.5,1.0,1.75,1.0,1.125,1.5,0.875,0.5,0.125,0.125,0.75,0.5,1.0,0.75,0.5,0.375,8.0,8.0,5.0,5.0,1.0,1.0,12.8,15.4,13.8,10.2,5.6,6.0,4.6,4.8,46.6,55.4,2.4,5.0,4.4,2.8,11.2,14.0,2.4,2.2,1.0,1.25,1.6,3.6,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,World,UEFA Europa League,TIER_1,1544596,SC Freiburg,Aston Villa,NS,82.96,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,2.9,18.01,3.52,0.0,4.15,-3.77,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,15.69,17.06,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,1.0,1.0,FULL,FULL,2.8,9.6,MEDIUM,HIGH,FULL,12.4,0.0,0.1,4.0,12.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1155.58,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,7.0,2.0,17.0,21.0,6.0,8.0,0.5,1.0,1.625,1.625,1.5,1.875,1.375,1.125,0.875,0.75,0.25,0.25,0.625,0.5,0.875,0.75,0.75,0.5,8.0,8.0,5.0,5.0,1.0,1.0,12.6,10.6,17.0,11.0,3.6,4.0,5.2,5.4,44.6,50.4,2.2,5.0,5.6,3.8,11.2,11.8,2.0,1.2,1.8,0.4,4.2,3.0,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,Netherlands,Eerste Divisie,TIER_2,1545424,Willem II,FC Volendam,NS,82.83,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,25.33,3.03,15.47,3.42,0.0,16.0,34.93,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,18.5,8.61,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1020.53,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,3.0,,68.0,,17.0,,1.0,,2.625,0.875,1.875,0.875,0.5,1.625,0.875,0.5,0.625,0.25,0.25,0.375,0.625,0.875,0.5,0.5,8.0,8.0,4.0,5.0,0.8,1.0,13.5,12.4,11.25,16.2,5.5,4.6,2.25,6.0,44.75,46.0,6.75,5.8,5.5,5.0,8.75,8.8,1.25,1.6,1.667,0.6,4.25,4.6,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-20,World,CONMEBOL Libertadores,TIER_1,1535299,Boca Juniors,Cruzeiro,NS,80.31,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,3.43,15.99,3.61,0.0,2.89,2.63,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,14.23,12.48,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,45.62,1.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,3.0,2.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,1.75,1.625,1.25,0.625,1.0,0.75,0.875,0.375,0.5,0.375,0.5,0.625,0.625,0.5,0.5,8.0,8.0,5.0,5.0,1.0,1.0,8.4,11.8,11.4,9.8,4.8,3.6,3.0,3.0,47.0,55.8,2.0,3.2,4.0,2.8,10.4,14.2,3.6,3.2,3.0,2.0,1.8,3.4,FULL,TEAM_LAST_8_ALL_COMPETITIONS
